"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"AHR",0.545817331767442,-0.444263193517684,-0.387206037206037,0.301819564882494
"BACH1",0.533574846120701,-0.443893941709172,0.387206037206037,0.30967773215273
"BATF",0.362098527542401,0.420294777452942,-0.387206037206037,0.357431510946753
"CEBPB",0.522084400477651,-0.443718744454266,0.387206037206037,0.338291114741304
"CLOCK",0.471359100669445,-0.442936698749132,-0.387206037206037,-0.33630944235174
"CTCF",0.542709959804604,-0.441030373090014,0.387206037206037,0.308039453198007
"CTCFL",0.558810513689457,0.44179676351189,-0.387206037206037,-0.336247567018903
"E2F2",-0.565111928097988,0.444107332533317,-0.387206037206037,-0.385362505385989
"E2F4",0.395536313364633,-0.440012353925508,0.387206037206037,-0.390770683174054
"EGR1",0.527578234107948,0.454377624103211,-0.387206037206037,-0.309321044807516
"ELF1",0.544031516702096,0.444073955292015,-0.387206037206037,-0.37905571790635
"ELK3",-0.566899982710694,0.443935355033552,-0.387206037206037,-0.379077125012023
"ETV5",0.564985393672114,0.449334627178188,0.387206037206037,-0.302471943984154
"GATA2",-0.546318766421481,-0.443741495616621,0.387206037206037,0.345861410202372
"HES1",-0.468189245335247,0.443944765943204,0.387206037206037,0.346409881754577
"IKZF1",0.541626018882072,0.420147706488807,-0.387206037206037,-0.33362974191828
"IRF2",-0.430621510225325,-0.444108920236265,-0.387206037206037,0.385648031210974
"IRF4",0.394507241352436,0.44302119292948,0.387206037206037,0.35659311484922
"LHX2",0.568400479442299,0.457980547844885,0.387206037206037,0.385258402337851
"MAF",-0.53423775213944,-0.445690724734729,0.387206037206037,0.376550793294552
"MEF2A",0.405317088552598,0.442552288368898,-0.387206037206037,0.382613891667142
"MEIS1",-0.475608865740927,0.443817031249609,-0.387206037206037,-0.31817361612348
"MXI1",-0.526886213973521,0.444110800644226,-0.387206037206037,-0.366051732079222
"MYBL2",-0.546096155413837,0.433373768756875,-0.387206037206037,-0.34649150245429
"MZF1",-0.545896163834535,0.445084133510118,0.387206037206037,-0.3005757045186
"NR3C1",-0.54449801441731,0.443909109150741,-0.387206037206037,-0.308765046556056
"ONECUT1",-0.486784878934549,-0.455726816815025,-0.387206037206037,0.32035655440611
"PGR",-0.506661533624116,0.441231142119216,-0.387206037206037,0.346752884192055
"POU2F1",0.562025159970868,0.445643368611605,0.387206037206037,-0.315095684874893
"PPARG",-0.526708393913089,0.459384148209675,-0.387206037206037,0.336033104964806
"RUNX1",0.535962875471313,-0.402333191570974,-0.387206037206037,-0.39353132006184
"STAT3",-0.325070299391649,-0.443101917424058,0.387206037206037,0.3940331651784
"STAT5A",0.555299799246975,-0.44433779781654,-0.387206037206037,0.377190855979249
"T",0.566126443052342,-0.457373007546445,-0.387206037206037,0.309494158890381
"TCF4",0.561815986247387,-0.452088573335145,-0.387206037206037,0.301841949481577
"TEAD4",0.562746070266246,0.447405550356715,0.387206037206037,0.330140872440238
"TFAP2C",0.541386611269223,0.442053137623666,-0.387206037206037,-0.374986021844241
"TFDP1",-0.565601045241544,0.340068732902396,-0.387206037206037,-0.371381319397145
"VEZF1",0.545232361996852,0.443754764910532,0.387206037206037,-0.382641456981297
"XBP1",0.533475634172626,-0.441326324467454,0.387206037206037,0.390660030920072
"ZBTB33",-0.546490315749303,-0.445643208954325,-0.387206037206037,-0.309070806494623
"ZFX",0.529593602777755,-0.400826390514566,-0.387206037206037,0.39212216556236
"ZNF250",0.54496361631358,-0.438750830799938,0.387206037206037,-0.355964782085439
"ZNF76",0.554729386534229,0.377386502134518,-0.387206037206037,-0.318179872081302
