"","ND251_34","ND251_LMPP"
"AHR",-0.530431360717776,-0.683038598254724
"AR",-0.886669596185504,0.587116291027144
"ARNT",-0.308322238327289,0.647303757119926
"ATF1",-0.863543887034256,-0.376644532144568
"BACH1",0.800276773943898,-0.360275829402098
"BARX2",0.804749755691246,0.557897735298544
"BATF",-0.751034622977484,-0.589132843945819
"BCL6",-0.820744928543789,-0.756706195665668
"BHLHE40",0.882317293124594,0.36719492699761
"CEBPA",-0.338528638232844,0.408926053498415
"CEBPD",-0.859488033790032,0.712177345105161
"CLOCK",0.876165303565924,-0.722409365552243
"CTCF",-0.595870690164031,0.319022590317927
"CTCFL",0.783022345232864,-0.806415653458027
"CUX1",0.876364685743518,0.69504626393121
"DUX4",-0.872085839274354,-0.750727665905464
"E2F1",-0.768388742777315,-0.741073570452519
"E2F4",-0.710596769221688,-0.311012131342886
"EBF1",0.434817112762427,0.787342522754546
"EGR1",-0.874769628322763,0.672451290303515
"EGR2",-0.760570862655849,-0.670005145021115
"EHF",0.883156797030255,0.561714822109456
"ELF1",-0.666213247109286,-0.658603763614765
"ELK1",-0.852113516668744,-0.550919126948654
"ELK3",-0.359358828892052,-0.771422490699941
"ELK4",-0.845161374949991,0.407376189955507
"EPAS1",0.871626735575946,0.490686285283489
"ESR1",-0.742996373080783,-0.688959172002681
"ESR2",0.885486420368463,0.566509810663406
"ETV6",-0.519869352204682,-0.580673947524682
"ETV7",0.684745295826747,-0.688945067270002
"FOS",0.854233264030537,0.718921611856526
"FOSL1",-0.845255819139377,0.627261830846187
"FOSL2",-0.738709656262502,0.628620789959423
"FOXA1",-0.85005410865017,-0.325254882860107
"FOXA2",-0.883009883846764,-0.309551014161703
"FOXM1",0.840452282729175,-0.438667565286914
"FOXO3",-0.798684339972847,0.666595341577242
"FOXP3",0.536596467524972,-0.656840419909481
"GATA1",0.885612345954313,0.718981368032401
"GATA2",-0.885218828498534,0.545010260354146
"GATA4",0.571079090449987,-0.506207626159362
"GLI2",-0.634243889001843,-0.515665533617127
"GMEB1",0.783620491765647,-0.73621814365799
"GTF2I",-0.395604410018954,-0.675882959402017
"HES1",0.865697739242217,0.496063554910883
"HEY1",-0.791577414721488,-0.705584525340363
"HIF1A",0.888259406706849,-0.726661510379304
"HINFP",0.88516635950443,0.551296238087352
"HNF1B",0.849726177437021,0.512461586435609
"HNF4G",0.889497674967699,0.481544546483151
"HOXA1",-0.530166392297552,-0.363111732642572
