"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"AHR",0.568345323741007,0.589928057553957,0.798561151079137
"AR",0.388489208633094,0.287769784172662,0.194244604316547
"ARID3A",0.561151079136691,0.424460431654676,0.460431654676259
"ARNT",0.338129496402878,0.410071942446043,0.251798561151079
"ASCL2",0.237410071942446,0.316546762589928,0.345323741007194
"ATF1",0.517985611510791,0.338129496402878,0.280575539568345
"ATF2",0.553956834532374,0.726618705035971,0.676258992805755
"ATF3",0.244604316546763,0.0287769784172662,0.00719424460431655
"BACH2",0.820143884892086,0.0503597122302158,0.424460431654676
"BATF",0.697841726618705,0.776978417266187,0.352517985611511
"BCL11A",0.323741007194245,0.107913669064748,0.884892086330935
"BCL6",0.726618705035971,0.18705035971223,0.647482014388489
"BHLHE40",0.496402877697842,0.309352517985612,0.165467625899281
"CEBPA",0.39568345323741,0.892086330935252,0.20863309352518
"CEBPD",0.18705035971223,0.690647482014389,0.0143884892086331
"CLOCK",0.194244604316547,0.41726618705036,0.0719424460431655
"E2F2",0.345323741007194,0.258992805755396,0.0575539568345324
"E2F3",0.136690647482014,0.503597122302158,0.553956834532374
"E2F6",0.97841726618705,0.352517985611511,0.877697841726619
"E2F7",0.532374100719424,0.438848920863309,0.266187050359712
"E2F8",0.676258992805755,0.237410071942446,0.359712230215827
"EBF1",0.870503597122302,0.676258992805755,0.97841726618705
"EGR1",0.611510791366906,0.870503597122302,0.381294964028777
"EHF",0.928057553956835,0.525179856115108,0.935251798561151
"ELF1",0.0431654676258993,0.453237410071942,0.438848920863309
"ELK1",0.280575539568345,0.654676258992806,0.928057553956835
"ELK3",0.258992805755396,0.79136690647482,0.0359712230215827
"ELK4",0.856115107913669,0.539568345323741,0.755395683453237
"ESR1",0.446043165467626,0.575539568345324,0.309352517985612
"ESR2",0.438848920863309,0.381294964028777,0.848920863309353
"ETS2",0.913669064748201,0.568345323741007,0.956834532374101
"ETV1",0.79136690647482,0.122302158273381,0.151079136690647
"ETV6",0.906474820143885,0.992805755395683,0.906474820143885
"FOS",1,0.899280575539568,0.856115107913669
"FOSL1",0.302158273381295,0.345323741007194,0.273381294964029
"FOSL2",0.0143884892086331,0.712230215827338,0.330935251798561
"FOXA1",0.079136690647482,0.0575539568345324,0.834532374100719
"FOXD2",0.589928057553957,0.647482014388489,0.23021582733813
"FOXM1",0.107913669064748,0.431654676258993,0.402877697841727
"FOXP1",0.935251798561151,0.136690647482014,0.62589928057554
"FOXP2",0.920863309352518,0.618705035971223,0.776978417266187
"GATA1",0.251798561151079,0.81294964028777,0.971223021582734
"GATA2",0.683453237410072,0.39568345323741,0.589928057553957
"GATA3",0.81294964028777,0.62589928057554,0.107913669064748
