"Cell Type","Sample Name","AHR","AR","ARID3A","ARNT","ARNTL","ASCL2","ATF1","ATF2","ATF3","BACH1","BACH2","BARX2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPD","CLOCK","CTCF","E2F2","E2F3","E2F4","E2F6","E2F7","E2F8","EBF1","EGR1","EGR2","EHF","ELF1","ELK1","ELK3","ELK4","EPAS1","ESR1","ESR2","ESRRA","ETS2","ETV1","ETV5","ETV6","ETV7","FOS","FOSL1","FOSL2","FOXD2","FOXH1","FOXK1","FOXM1","FOXO3","FOXP1","FOXP2","FOXP3","GATA1","GATA2","GATA3","GATA4","GLI2","GLIS1","GMEB1","GMEB2","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXA4","HOXB13","HOXC6","HSF1","HSF2","IRF2","IRF3","IRF4","JUN","JUNB","JUND","KLF1","KLF10","KLF3","KLF4","KLF9","KMT2A","LHX2","MAF","MAFF","MAFK","MECOM","MEF2A","MEF2C","MEIS1","MITF","MNT","MXI1","MYB","MYBL2","MYC","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NKX2-1","NR2C2","NR2F2","NRF1","PAX5","PAX6","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","PRDM1","RARA","RARG","RBPJ","RELA","REST","RFX2","RFX5","RUNX1","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SOX17","SP1","SP4","SPDEF","SPI1","SPIB","SREBF1","SRF","STAT1","STAT2","STAT3","STAT4","STAT5A","STAT5B","TBP","TBX21","TCF12","TCF21","TCF3","TCF4","TCF7L2","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","TP73","USF1","USF2","VDR","VEZF1","XBP1","YY1","ZBTB33","ZBTB7A","ZBTB7B","ZEB1","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384","ZNF76"
"Macrophage","P1_2020Oct",0.797814207650273,0.469945355191257,0.420765027322404,0.633879781420765,0.382513661202186,0.0218579234972678,0.459016393442623,0.967213114754098,0.218579234972678,0.830601092896175,0.251366120218579,0.73224043715847,0.617486338797814,0.12568306010929,0.688524590163934,0.639344262295082,0.677595628415301,0.311475409836066,0.0163934426229508,0.579234972677596,0.207650273224044,0.26775956284153,0.590163934426229,0.792349726775956,0.0546448087431694,0.404371584699454,0.497267759562842,0.890710382513661,0.770491803278688,0.945355191256831,0.437158469945355,0.655737704918033,0.087431693989071,0.0491803278688525,0.557377049180328,0.256830601092896,0.360655737704918,0.174863387978142,0.819672131147541,0.885245901639344,0.180327868852459,0.989071038251366,0.344262295081967,0.956284153005464,0.721311475409836,0.431693989071038,0.491803278688525,0.377049180327869,0.939890710382514,0.0601092896174863,0.306010928961749,0.530054644808743,0.666666666666667,0.852459016393443,0.513661202185792,0.475409836065574,0.453551912568306,0.278688524590164,0.0765027322404372,0.229508196721311,0.737704918032787,0.0437158469945355,0.136612021857924,0.994535519125683,0.14207650273224,0.158469945355191,0.836065573770492,0.46448087431694,0.519125683060109,0.480874316939891,0.80327868852459,0.868852459016393,0.972677595628415,0.327868852459016,0.568306010928962,0.0655737704918033,0.87431693989071,0.562841530054645,0.754098360655738,0.273224043715847,0.163934426229508,0.508196721311475,1,0.147540983606557,0.551912568306011,0.814207650273224,0.961748633879781,0.934426229508197,0.409836065573771,0.896174863387978,0.546448087431694,0.202185792349727,0.0382513661202186,0.912568306010929,0.622950819672131,0.540983606557377,0.092896174863388,0.584699453551913,0.191256830601093,0.524590163934426,0.0819672131147541,0.109289617486339,0.841530054644809,0.224043715846995,0.33879781420765,0.371584699453552,0.92896174863388,0.316939890710383,0.262295081967213,0.573770491803279,0.00546448087431694,0.120218579234973,0.983606557377049,0.53551912568306,0.213114754098361,0.825136612021858,0.786885245901639,0.289617486338798,0.775956284153005,0.240437158469945,0.300546448087432,0.901639344262295,0.19672131147541,0.748633879781421,0.595628415300546,0.759562841530055,0.699453551912568,0.66120218579235,0.0273224043715847,0.978142076502732,0.0327868852459016,0.131147540983607,0.612021857923497,0.366120218579235,0.808743169398907,0.245901639344262,0.693989071038251,0.502732240437158,0.234972677595628,0.704918032786885,0.415300546448087,0.398907103825137,0.923497267759563,0.85792349726776,0.169398907103825,0.185792349726776,0.672131147540984,0.448087431693989,0.918032786885246,0.333333333333333,0.781420765027322,0.846994535519126,0.879781420765027,0.387978142076503,0.295081967213115,0.0983606557377049,0.950819672131147,0.60655737704918,0.601092896174863,0.683060109289617,0.0710382513661202,0.39344262295082,0.0109289617486339,0.103825136612022,0.114754098360656,0.710382513661202,0.349726775956284,0.765027322404372,0.153005464480874,0.715846994535519,0.628415300546448,0.726775956284153,0.907103825136612,0.426229508196721,0.442622950819672,0.650273224043716,0.644808743169399,0.743169398907104,0.284153005464481,0.322404371584699,0.355191256830601,0.863387978142076,0.486338797814208
"Macrophage","P2_2021Mar",0.508196721311475,0.448087431693989,0.639344262295082,0.382513661202186,0.349726775956284,0.00546448087431694,0.415300546448087,0.934426229508197,0.0273224043715847,0.316939890710383,0.688524590163934,0.360655737704918,0.699453551912568,0.14207650273224,0.595628415300546,0.546448087431694,0.579234972677596,0.245901639344262,0.322404371584699,0.398907103825137,0.33879781420765,0.19672131147541,0.612021857923497,0.87431693989071,0.092896174863388,0.797814207650273,0.278688524590164,0.404371584699454,0.677595628415301,0.912568306010929,0.273224043715847,0.437158469945355,0.109289617486339,0.786885245901639,0.66120218579235,0.715846994535519,0.136612021857924,0.131147540983607,0.666666666666667,0.961748633879781,0.617486338797814,0.836065573770492,0.229508196721311,0.748633879781421,0.710382513661202,0.491803278688525,0.721311475409836,0.0765027322404372,0.704918032786885,0.0655737704918033,0.256830601092896,0.73224043715847,0.158469945355191,0.918032786885246,0.420765027322404,0.480874316939891,0.191256830601093,0.0710382513661202,0.234972677595628,0.224043715846995,0.46448087431694,0.0601092896174863,0.180327868852459,0.950819672131147,0.295081967213115,0.0983606557377049,0.885245901639344,0.644808743169399,0.819672131147541,0.240437158469945,0.879781420765027,0.907103825136612,0.989071038251366,0.459016393442623,0.53551912568306,0.387978142076503,0.355191256830601,0.573770491803279,0.792349726775956,0.306010928961749,0.202185792349727,0.841530054644809,1,0.213114754098361,0.754098360655738,0.726775956284153,0.978142076502732,0.945355191256831,0.0491803278688525,0.650273224043716,0.0819672131147541,0.218579234972678,0.163934426229508,0.923497267759563,0.830601092896175,0.0382513661202186,0.12568306010929,0.530054644808743,0.622950819672131,0.469945355191257,0.0109289617486339,0.633879781420765,0.825136612021858,0.557377049180328,0.087431693989071,0.551912568306011,0.863387978142076,0.114754098360656,0.426229508196721,0.377049180327869,0.0437158469945355,0.103825136612022,0.475409836065574,0.289617486338798,0.169398907103825,0.655737704918033,0.39344262295082,0.26775956284153,0.590163934426229,0.868852459016393,0.185792349726776,0.939890710382514,0.153005464480874,0.693989071038251,0.737704918032787,0.846994535519126,0.601092896174863,0.628415300546448,0.453551912568306,0.994535519125683,0.0327868852459016,0.284153005464481,0.672131147540984,0.262295081967213,0.956284153005464,0.814207650273224,0.972677595628415,0.431693989071038,0.519125683060109,0.781420765027322,0.344262295081967,0.808743169398907,0.770491803278688,0.967213114754098,0.120218579234973,0.327868852459016,0.147540983606557,0.92896174863388,0.513661202185792,0.0218579234972678,0.85792349726776,0.743169398907104,0.775956284153005,0.890710382513661,0.442622950819672,0.0546448087431694,0.983606557377049,0.333333333333333,0.759562841530055,0.80327868852459,0.366120218579235,0.540983606557377,0.683060109289617,0.497267759562842,0.0163934426229508,0.371584699453552,0.300546448087432,0.852459016393443,0.409836065573771,0.502732240437158,0.901639344262295,0.562841530054645,0.896174863387978,0.60655737704918,0.524590163934426,0.174863387978142,0.311475409836066,0.765027322404372,0.584699453551913,0.207650273224044,0.568306010928962,0.486338797814208,0.251366120218579
"Macrophage","P3_2023Jan",0.655737704918033,0.366120218579235,0.382513661202186,0.475409836065574,0.344262295081967,0.224043715846995,0.85792349726776,0.983606557377049,0.087431693989071,0.704918032786885,0.524590163934426,0.699453551912568,0.775956284153005,0.218579234972678,0.743169398907104,0.573770491803279,0.896174863387978,0.748633879781421,0.0655737704918033,0.819672131147541,0.147540983606557,0.295081967213115,0.841530054644809,0.644808743169399,0.0218579234972678,0.300546448087432,0.814207650273224,0.590163934426229,0.486338797814208,0.972677595628415,0.0163934426229508,0.918032786885246,0.415300546448087,0.666666666666667,0.191256830601093,0.284153005464481,0.289617486338798,0.0819672131147541,0.502732240437158,0.562841530054645,0.153005464480874,0.989071038251366,0.273224043715847,0.688524590163934,0.628415300546448,0.551912568306011,0.480874316939891,0.0546448087431694,0.852459016393443,0.00546448087431694,0.404371584699454,0.595628415300546,0.601092896174863,0.945355191256831,0.245901639344262,0.825136612021858,0.26775956284153,0.14207650273224,0.327868852459016,0.53551912568306,0.568306010928962,0.0491803278688525,0.0437158469945355,0.967213114754098,0.12568306010929,0.442622950819672,0.792349726775956,0.207650273224044,0.765027322404372,0.349726775956284,0.693989071038251,0.650273224043716,0.994535519125683,0.491803278688525,0.639344262295082,0.278688524590164,0.846994535519126,0.240437158469945,0.459016393442623,0.519125683060109,0.546448087431694,0.715846994535519,1,0.781420765027322,0.251366120218579,0.786885245901639,0.961748633879781,0.863387978142076,0.114754098360656,0.579234972677596,0.360655737704918,0.103825136612022,0.180327868852459,0.879781420765027,0.316939890710383,0.60655737704918,0.377049180327869,0.256830601092896,0.120218579234973,0.355191256830601,0.508196721311475,0.0327868852459016,0.92896174863388,0.923497267759563,0.311475409836066,0.39344262295082,0.956284153005464,0.33879781420765,0.174863387978142,0.469945355191257,0.0273224043715847,0.497267759562842,0.978142076502732,0.158469945355191,0.131147540983607,0.808743169398907,0.322404371584699,0.420765027322404,0.80327868852459,0.672131147540984,0.213114754098361,0.950819672131147,0.306010928961749,0.683060109289617,0.617486338797814,0.426229508196721,0.612021857923497,0.836065573770492,0.163934426229508,0.830601092896175,0.136612021857924,0.0765027322404372,0.453551912568306,0.092896174863388,0.73224043715847,0.202185792349727,0.66120218579235,0.633879781420765,0.0710382513661202,0.939890710382514,0.677595628415301,0.540983606557377,0.759562841530055,0.584699453551913,0.19672131147541,0.109289617486339,0.912568306010929,0.262295081967213,0.907103825136612,0.721311475409836,0.770491803278688,0.797814207650273,0.437158469945355,0.710382513661202,0.398907103825137,0.0382513661202186,0.890710382513661,0.530054644808743,0.87431693989071,0.431693989071038,0.229508196721311,0.885245901639344,0.0983606557377049,0.234972677595628,0.0109289617486339,0.622950819672131,0.185792349726776,0.737704918032787,0.409836065573771,0.46448087431694,0.868852459016393,0.513661202185792,0.934426229508197,0.371584699453552,0.726775956284153,0.557377049180328,0.901639344262295,0.754098360655738,0.448087431693989,0.169398907103825,0.0601092896174863,0.387978142076503,0.333333333333333
"Treg","P1_2020Oct",0.316939890710383,0.191256830601093,0.185792349726776,0.0601092896174863,0.409836065573771,0.174863387978142,0.775956284153005,0.961748633879781,0.158469945355191,0.327868852459016,0.726775956284153,0.562841530054645,0.437158469945355,0.371584699453552,0.486338797814208,0.295081967213115,0.163934426229508,0.092896174863388,0.459016393442623,0.825136612021858,0.475409836065574,0.256830601092896,0.431693989071038,0.530054644808743,0.0546448087431694,0.978142076502732,0.568306010928962,0.80327868852459,0.382513661202186,0.879781420765027,0.087431693989071,0.262295081967213,0.245901639344262,0.322404371584699,0.497267759562842,0.0327868852459016,0.590163934426229,0.344262295081967,0.912568306010929,0.956284153005464,0.333333333333333,0.934426229508197,0.234972677595628,0.868852459016393,0.136612021857924,0.644808743169399,0.688524590163934,0.0109289617486339,0.612021857923497,0.579234972677596,0.103825136612022,0.836065573770492,0.540983606557377,0.284153005464481,0.453551912568306,0.885245901639344,0.00546448087431694,0.224043715846995,0.218579234972678,0.207650273224044,0.819672131147541,0.754098360655738,0.180327868852459,0.939890710382514,0.0983606557377049,0.480874316939891,0.808743169398907,0.491803278688525,0.524590163934426,0.202185792349727,0.12568306010929,0.683060109289617,0.950819672131147,0.87431693989071,0.693989071038251,0.14207650273224,0.890710382513661,0.721311475409836,0.442622950819672,0.251366120218579,0.666666666666667,0.508196721311475,0.989071038251366,0.841530054644809,0.360655737704918,0.945355191256831,0.557377049180328,0.426229508196721,0.213114754098361,0.469945355191257,0.278688524590164,0.0655737704918033,0.420765027322404,0.983606557377049,0.19672131147541,0.852459016393443,0.546448087431694,0.786885245901639,0.628415300546448,0.240437158469945,0.46448087431694,0.519125683060109,0.830601092896175,0.601092896174863,0.622950819672131,0.748633879781421,0.650273224043716,0.677595628415301,0.781420765027322,0.0491803278688525,0.448087431693989,0.633879781420765,0.972677595628415,0.131147540983607,0.109289617486339,0.770491803278688,0.92896174863388,0.229508196721311,1,0.814207650273224,0.289617486338798,0.147540983606557,0.0710382513661202,0.765027322404372,0.349726775956284,0.53551912568306,0.896174863387978,0.715846994535519,0.355191256830601,0.994535519125683,0.0163934426229508,0.39344262295082,0.398907103825137,0.311475409836066,0.907103825136612,0.0819672131147541,0.85792349726776,0.584699453551913,0.655737704918033,0.792349726775956,0.120218579234973,0.169398907103825,0.306010928961749,0.66120218579235,0.366120218579235,0.0382513661202186,0.377049180327869,0.710382513661202,0.901639344262295,0.415300546448087,0.73224043715847,0.595628415300546,0.387978142076503,0.737704918032787,0.513661202185792,0.33879781420765,0.863387978142076,0.273224043715847,0.967213114754098,0.704918032786885,0.797814207650273,0.573770491803279,0.923497267759563,0.0218579234972678,0.0765027322404372,0.617486338797814,0.114754098360656,0.404371584699454,0.759562841530055,0.918032786885246,0.300546448087432,0.502732240437158,0.639344262295082,0.699453551912568,0.672131147540984,0.846994535519126,0.153005464480874,0.551912568306011,0.0437158469945355,0.743169398907104,0.60655737704918,0.26775956284153,0.0273224043715847
"Treg","P3_2023Jan",0.33879781420765,0.80327868852459,0.284153005464481,0.60655737704918,0.39344262295082,0.633879781420765,0.655737704918033,0.989071038251366,0.14207650273224,0.639344262295082,0.0983606557377049,0.109289617486339,0.540983606557377,0.12568306010929,0.131147540983607,0.644808743169399,0.191256830601093,0.240437158469945,0.185792349726776,0.808743169398907,0.092896174863388,0.0327868852459016,0.273224043715847,0.426229508196721,0.174863387978142,0.85792349726776,0.628415300546448,0.73224043715847,0.519125683060109,0.366120218579235,0.103825136612022,0.398907103825137,0.431693989071038,0.759562841530055,0.0437158469945355,0.0382513661202186,0.0655737704918033,0.207650273224044,0.912568306010929,0.202185792349727,0.590163934426229,0.819672131147541,0.513661202185792,0.786885245901639,0.218579234972678,0.300546448087432,0.568306010928962,0.136612021857924,0.896174863387978,0.748633879781421,0.595628415300546,0.486338797814208,0.994535519125683,0.950819672131147,0.327868852459016,0.825136612021858,0.158469945355191,0.26775956284153,0.355191256830601,0.163934426229508,0.617486338797814,0.360655737704918,0.120218579234973,0.918032786885246,0.311475409836066,0.333333333333333,0.213114754098361,0.92896174863388,0.885245901639344,0.087431693989071,0.0710382513661202,0.404371584699454,0.978142076502732,0.693989071038251,0.754098360655738,0.0765027322404372,0.841530054644809,0.289617486338798,0.726775956284153,0.53551912568306,0.622950819672131,0.0109289617486339,1,0.180327868852459,0.448087431693989,0.961748633879781,0.699453551912568,0.502732240437158,0.251366120218579,0.262295081967213,0.934426229508197,0.00546448087431694,0.153005464480874,0.923497267759563,0.863387978142076,0.562841530054645,0.0273224043715847,0.907103825136612,0.344262295081967,0.0601092896174863,0.797814207650273,0.409836065573771,0.836065573770492,0.415300546448087,0.306010928961749,0.792349726775956,0.234972677595628,0.437158469945355,0.650273224043716,0.781420765027322,0.382513661202186,0.245901639344262,0.573770491803279,0.0819672131147541,0.420765027322404,0.497267759562842,0.814207650273224,0.901639344262295,0.530054644808743,0.442622950819672,0.579234972677596,0.612021857923497,0.229508196721311,0.459016393442623,0.322404371584699,0.737704918032787,0.349726775956284,0.765027322404372,0.546448087431694,0.852459016393443,0.0163934426229508,0.114754098360656,0.743169398907104,0.66120218579235,0.956284153005464,0.491803278688525,0.972677595628415,0.0491803278688525,0.147540983606557,0.846994535519126,0.87431693989071,0.0218579234972678,0.672131147540984,0.46448087431694,0.19672131147541,0.557377049180328,0.584699453551913,0.704918032786885,0.945355191256831,0.169398907103825,0.983606557377049,0.475409836065574,0.295081967213115,0.710382513661202,0.683060109289617,0.278688524590164,0.508196721311475,0.387978142076503,0.967213114754098,0.879781420765027,0.0546448087431694,0.775956284153005,0.453551912568306,0.524590163934426,0.256830601092896,0.770491803278688,0.469945355191257,0.677595628415301,0.890710382513661,0.688524590163934,0.666666666666667,0.551912568306011,0.316939890710383,0.721311475409836,0.480874316939891,0.715846994535519,0.601092896174863,0.830601092896175,0.371584699453552,0.939890710382514,0.224043715846995,0.868852459016393,0.377049180327869
"Bcell","P1_2020Oct",0.448087431693989,0.53551912568306,0.66120218579235,0.174863387978142,0.273224043715847,0.251366120218579,0.825136612021858,0.797814207650273,0.262295081967213,0.284153005464481,0.180327868852459,0.295081967213115,0.306010928961749,0.683060109289617,0.557377049180328,0.622950819672131,0.469945355191257,0.0983606557377049,0.633879781420765,0.945355191256831,0.218579234972678,0.836065573770492,0.207650273224044,0.693989071038251,0.513661202185792,0.213114754098361,0.765027322404372,0.781420765027322,0.923497267759563,0.688524590163934,0.163934426229508,0.92896174863388,0.19672131147541,0.480874316939891,0.131147540983607,0.136612021857924,0.644808743169399,0.344262295081967,0.879781420765027,0.0655737704918033,0.327868852459016,1,0.60655737704918,0.863387978142076,0.726775956284153,0.737704918032787,0.431693989071038,0.989071038251366,0.191256830601093,0.87431693989071,0.0819672131147541,0.868852459016393,0.907103825136612,0.409836065573771,0.404371584699454,0.770491803278688,0.169398907103825,0.349726775956284,0.234972677595628,0.551912568306011,0.475409836065574,0.224043715846995,0.519125683060109,0.978142076502732,0.333333333333333,0.0273224043715847,0.322404371584699,0.12568306010929,0.754098360655738,0.486338797814208,0.584699453551913,0.80327868852459,0.256830601092896,0.939890710382514,0.153005464480874,0.743169398907104,0.918032786885246,0.885245901639344,0.830601092896175,0.546448087431694,0.398907103825137,0.377049180327869,0.994535519125683,0.087431693989071,0.967213114754098,0.808743169398907,0.901639344262295,0.415300546448087,0.0327868852459016,0.524590163934426,0.639344262295082,0.289617486338798,0.366120218579235,0.147540983606557,0.890710382513661,0.972677595628415,0.612021857923497,0.426229508196721,0.0710382513661202,0.497267759562842,0.158469945355191,0.568306010928962,0.852459016393443,0.579234972677596,0.540983606557377,0.240437158469945,0.508196721311475,0.841530054644809,0.748633879781421,0.775956284153005,0.819672131147541,0.0491803278688525,0.672131147540984,0.0382513661202186,0.617486338797814,0.371584699453552,0.442622950819672,0.896174863387978,0.650273224043716,0.120218579234973,0.950819672131147,0.601092896174863,0.699453551912568,0.437158469945355,0.387978142076503,0.382513661202186,0.961748633879781,0.316939890710383,0.185792349726776,0.956284153005464,0.0109289617486339,0.103825136612022,0.590163934426229,0.530054644808743,0.278688524590164,0.85792349726776,0.300546448087432,0.26775956284153,0.0163934426229508,0.677595628415301,0.814207650273224,0.00546448087431694,0.573770491803279,0.453551912568306,0.229508196721311,0.710382513661202,0.983606557377049,0.420765027322404,0.502732240437158,0.14207650273224,0.786885245901639,0.092896174863388,0.33879781420765,0.0765027322404372,0.628415300546448,0.0437158469945355,0.846994535519126,0.109289617486339,0.715846994535519,0.0601092896174863,0.595628415300546,0.562841530054645,0.311475409836066,0.114754098360656,0.704918032786885,0.459016393442623,0.245901639344262,0.73224043715847,0.912568306010929,0.46448087431694,0.360655737704918,0.934426229508197,0.666666666666667,0.792349726775956,0.759562841530055,0.39344262295082,0.655737704918033,0.491803278688525,0.202185792349727,0.0546448087431694,0.355191256830601,0.721311475409836,0.0218579234972678
"Bcell","P3_2023Jan",0.584699453551913,0.0819672131147541,0.120218579234973,0.939890710382514,0.775956284153005,0.590163934426229,0.486338797814208,1,0.846994535519126,0.945355191256831,0.322404371584699,0.46448087431694,0.601092896174863,0.491803278688525,0.60655737704918,0.53551912568306,0.0382513661202186,0.256830601092896,0.459016393442623,0.765027322404372,0.0655737704918033,0.0218579234972678,0.0546448087431694,0.961748633879781,0.218579234972678,0.868852459016393,0.770491803278688,0.994535519125683,0.967213114754098,0.469945355191257,0.0109289617486339,0.693989071038251,0.251366120218579,0.666666666666667,0.109289617486339,0.300546448087432,0.73224043715847,0.284153005464481,0.825136612021858,0.19672131147541,0.087431693989071,0.923497267759563,0.404371584699454,0.508196721311475,0.890710382513661,0.978142076502732,0.33879781420765,0.382513661202186,0.240437158469945,0.311475409836066,0.699453551912568,0.617486338797814,0.295081967213115,0.431693989071038,0.830601092896175,0.612021857923497,0.989071038251366,0.00546448087431694,0.442622950819672,0.475409836065574,0.781420765027322,0.754098360655738,0.639344262295082,0.901639344262295,0.131147540983607,0.683060109289617,0.448087431693989,0.355191256830601,0.180327868852459,0.136612021857924,0.530054644808743,0.808743169398907,0.704918032786885,0.497267759562842,0.814207650273224,0.207650273224044,0.950819672131147,0.114754098360656,0.852459016393443,0.349726775956284,0.896174863387978,0.426229508196721,0.453551912568306,0.0163934426229508,0.737704918032787,0.229508196721311,0.306010928961749,0.333333333333333,0.409836065573771,0.650273224043716,0.0327868852459016,0.213114754098361,0.398907103825137,0.726775956284153,0.202185792349727,0.377049180327869,0.66120218579235,0.792349726775956,0.360655737704918,0.956284153005464,0.672131147540984,0.245901639344262,0.836065573770492,0.519125683060109,0.759562841530055,0.80327868852459,0.622950819672131,0.224043715846995,0.863387978142076,0.579234972677596,0.327868852459016,0.169398907103825,0.907103825136612,0.163934426229508,0.0491803278688525,0.819672131147541,0.289617486338798,0.688524590163934,0.983606557377049,0.573770491803279,0.174863387978142,0.786885245901639,0.0765027322404372,0.934426229508197,0.366120218579235,0.546448087431694,0.879781420765027,0.524590163934426,0.644808743169399,0.513661202185792,0.0983606557377049,0.551912568306011,0.972677595628415,0.677595628415301,0.14207650273224,0.26775956284153,0.234972677595628,0.415300546448087,0.158469945355191,0.715846994535519,0.748633879781421,0.262295081967213,0.743169398907104,0.721311475409836,0.39344262295082,0.540983606557377,0.87431693989071,0.885245901639344,0.480874316939891,0.841530054644809,0.562841530054645,0.0437158469945355,0.0273224043715847,0.0710382513661202,0.273224043715847,0.185792349726776,0.092896174863388,0.797814207650273,0.918032786885246,0.628415300546448,0.153005464480874,0.387978142076503,0.316939890710383,0.568306010928962,0.85792349726776,0.595628415300546,0.147540983606557,0.344262295081967,0.92896174863388,0.191256830601093,0.420765027322404,0.12568306010929,0.502732240437158,0.912568306010929,0.710382513661202,0.371584699453552,0.278688524590164,0.103825136612022,0.557377049180328,0.633879781420765,0.437158469945355,0.655737704918033,0.0601092896174863
"Malignant_epithelial","P1_2020Oct",0.73224043715847,0.0382513661202186,0.0983606557377049,0.595628415300546,0.109289617486339,0.655737704918033,0.786885245901639,0.693989071038251,0.519125683060109,0.404371584699454,0.371584699453552,0.486338797814208,0.60655737704918,0.579234972677596,0.814207650273224,0.147540983606557,0.863387978142076,0.327868852459016,0.33879781420765,0.0546448087431694,0.120218579234973,0.688524590163934,0.502732240437158,0.622950819672131,0.431693989071038,0.377049180327869,0.972677595628415,0.781420765027322,0.590163934426229,0.710382513661202,0.333333333333333,0.961748633879781,0.53551912568306,0.765027322404372,0.180327868852459,0.0710382513661202,0.748633879781421,0.234972677595628,0.852459016393443,0.103825136612022,0.568306010928962,0.967213114754098,0.284153005464481,0.956284153005464,0.530054644808743,0.0163934426229508,0.612021857923497,0.191256830601093,0.415300546448087,0.14207650273224,0.153005464480874,0.524590163934426,0.885245901639344,0.289617486338798,0.715846994535519,0.207650273224044,0.0819672131147541,0.704918032786885,0.278688524590164,0.218579234972678,0.562841530054645,0.0218579234972678,0.366120218579235,0.994535519125683,0.46448087431694,0.174863387978142,0.775956284153005,0.907103825136612,0.087431693989071,0.868852459016393,0.251366120218579,0.437158469945355,0.918032786885246,0.672131147540984,0.879781420765027,0.420765027322404,0.792349726775956,0.295081967213115,0.573770491803279,0.448087431693989,0.262295081967213,0.677595628415301,0.989071038251366,0.0109289617486339,0.896174863387978,0.726775956284153,0.978142076502732,0.87431693989071,0.349726775956284,0.311475409836066,0.224043715846995,0.316939890710383,0.158469945355191,0.923497267759563,0.508196721311475,0.683060109289617,0.426229508196721,0.819672131147541,0.650273224043716,0.442622950819672,0.491803278688525,0.797814207650273,0.617486338797814,0.846994535519126,0.273224043715847,0.584699453551913,0.19672131147541,0.721311475409836,0.300546448087432,0.355191256830601,0.0327868852459016,0.80327868852459,0.114754098360656,0.131147540983607,0.639344262295082,0.453551912568306,0.092896174863388,0.633879781420765,0.459016393442623,0.551912568306011,0.39344262295082,0.754098360655738,0.825136612021858,0.901639344262295,0.169398907103825,0.836065573770492,0.557377049180328,0.213114754098361,0.398907103825137,0.945355191256831,0.185792349726776,0.666666666666667,0.890710382513661,0.759562841530055,0.409836065573771,0.546448087431694,0.808743169398907,0.743169398907104,0.382513661202186,0.0601092896174863,0.699453551912568,0.934426229508197,1,0.245901639344262,0.26775956284153,0.0491803278688525,0.497267759562842,0.344262295081967,0.830601092896175,0.256830601092896,0.841530054644809,0.644808743169399,0.939890710382514,0.306010928961749,0.85792349726776,0.540983606557377,0.950819672131147,0.66120218579235,0.12568306010929,0.628415300546448,0.387978142076503,0.983606557377049,0.00546448087431694,0.240437158469945,0.513661202185792,0.737704918032787,0.0273224043715847,0.0437158469945355,0.322404371584699,0.163934426229508,0.92896174863388,0.475409836065574,0.202185792349727,0.601092896174863,0.229508196721311,0.469945355191257,0.0765027322404372,0.360655737704918,0.770491803278688,0.480874316939891,0.912568306010929,0.0655737704918033,0.136612021857924
