Cell.Type,Sample Name,AHR,AR,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,CTCF,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,E2F8,EBF1,EGR1,EGR2,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV5,ETV6,ETV7,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXH1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP2,FOXP3,GATA1,GATA2,GATA3,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF1B,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF1,IRF2,IRF3,IRF4,JUN,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYBL2,MYC,MYOD1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,ONECUT1,OTX2,PAX5,PBX1,PBX3,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARG,RBPJ,RELA,REST,RFX2,RFX5,RUNX1,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SOX17,SP1,SP4,SPI1,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBP,TCF12,TCF21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP2C,TFAP4,TFDP1,THAP1,TP63,TP73,USF1,USF2,VDR,VEZF1,XBP1,YY1,ZBTB33,ZBTB7A,ZBTB7B,ZEB1,ZFP42,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF384,ZNF76
HSC.MYADM-CD97,ND251_HSC,0.04461006,-0.150761501,-0.130089601,0.012150575,-0.004973664,0.044763578,-0.012687261,0.099747331,0.210047833,-0.089694197,0.12464937,-0.056091896,0.038285659,0.021882417,-0.073855769,-0.031039818,0.075198058,0.018214883,0.00483754,0.020628845,-0.17521022,-0.01767121,-0.118131681,-0.019509941,-0.135576575,-0.155384598,0.09123186,-0.093510872,-0.025092801,-0.127080278,0.094155322,-0.050780584,0.158402049,0.008294912,0.173044983,-0.045927621,-0.017103636,-0.030327921,0.090407254,-0.035414411,-0.076295669,0.07440742,-0.112830548,0.016605443,-0.007655353,-0.087718226,0.461337152,0.042333813,-0.033401409,-0.00995564,-0.076559185,0.19888648,-0.215394104,-0.030643489,-0.076003622,0.002192547,0.049667645,0.0557023,-0.052932958,0.064640313,-0.055428361,0.030309485,-0.02976928,-0.012814397,-0.0599965,-0.026098388,-0.044670361,-0.015867806,0.021655734,0.051839043,-0.096512882,0.470327522,-0.013007718,-0.088034265,0.028461401,0.055562723,0.034229207,-0.09147517,-0.050415554,0.132493934,0.19642081,0.106675764,0.006334278,0.048778247,-0.044808151,0.1238526,0.032719826,0.040410227,0.076798793,-0.078193653,0.018439596,0.046987759,0.410602474,-0.030377977,-0.043462623,0.201991003,0.205885894,0.077698592,-0.130525151,0.081450389,-0.017487719,-0.101642182,-0.02890264,0.074667413,-0.005020215,0.078912834,-0.029357431,-0.050299706,0.028851622,-0.025889724,-0.017572402,-0.080456306,0.052594857,-0.129003301,-0.034235534,-0.0773596,0.014220965,-0.15224984,-0.107082502,0.020759823,-0.034113119,-0.044300309,-0.002313531,0.092278027,-0.133428587,-0.072479722,0.060783293,0.056570972,-0.210083054,0.044835624,0.058873193,-0.05868087,-0.118731288,0.036600375,-0.005561611,0.043392667,-0.01187494,0.075251299,0.08981635,0.059221912,-0.099592016,0.127373379,-0.123753171,-0.026569088,0.121883584,-0.037731818,-0.008758052,0.002590137,0.038387866,-0.023263148,-0.008308349,-0.088104927,0.046716473,-0.014722541,0.039411943,-0.038326961,0.067462778,0.066636895,0.082342002,-0.021490935,-0.078323044,0.164696177,0.02485891,-0.005921872,0.030840248,-0.031523623,0.368145174,0.002671787,0.06880036,0.077274137,-0.06366719,-0.018173096,0.047933775,-0.054830447,-0.047296491,0.011359528,-0.021759514,-0.009263972,-0.081623336,-0.061110496,-0.018939537,0.073018356,0.134132708,0.020321978,0.127980771,-0.023624501,0.01014612,0.094790012,0.157007518,-0.076312227,-0.11006163,-0.095951687,0.177446751,-0.081448283
HSC.MYADM-CD97,ND251_LMPP,0.018947359,-0.193602337,-0.08793712,-0.000188091,-0.078364567,0.031753694,0.009449646,0.178887446,0.13946517,0.19795213,0.050177529,-0.051440288,0.01509335,0.042918927,0.037502997,-0.10868322,-0.012587091,-0.033636894,0.058111699,-0.024746596,0.063827895,0.040394544,-0.089002373,-0.071796729,-0.088053884,-0.078518807,0.075825811,-0.028981105,-0.005801595,-0.226613925,-0.070652299,-0.02918447,0.038395035,-0.012351609,0.311197559,0.028749557,-0.068379082,0.040109748,0.005352875,0.132565787,0.09020448,-0.006956196,-0.128493019,0.064394915,-0.192899864,-0.052472288,0.234642388,0.062346966,0.045011541,-0.055080995,-0.194872772,-0.041706692,-0.169931274,-0.078753307,-0.075516229,-0.150826228,0.051861382,0.10919805,-0.031129294,-0.024937669,-0.035700673,-0.062036482,-0.119194425,0.169511144,0.004264003,-0.049202382,-0.146110813,-0.042447775,-0.024040345,0.156551648,-0.027204563,0.225028578,0.038525395,-0.053065978,0.005500925,-0.028994017,0.051600842,0.031887384,-0.035659154,0.030980671,0.130360061,0.035598247,0.059368601,0.14208735,-0.045284453,0.165879019,0.212515638,0.046692338,0.101978892,-0.102024989,-0.029722469,0.018731724,0.272093308,-0.210383691,0.156822978,0.128691002,0.105028476,0.092681114,0.157947879,0.042474323,-0.074603885,0.032216267,0.020267399,0.043222993,-0.017955628,0.162060087,-0.088396384,-0.040666144,-0.046484506,0.025426444,-0.005260037,-0.108792363,0.112622379,0.075544536,-0.023853656,-0.051451919,0.051775665,-0.155720988,-0.001642024,0.022306999,0.028818282,0.020552986,-0.020702157,0.214145547,0.028066335,-0.040910865,0.024365028,-0.009506676,-0.139356166,0.009468414,0.070549169,-0.16523318,-0.044744363,0.000998526,0.033445525,0.144680076,-0.137906957,0.078688312,0.154203583,0.150601908,-0.077882104,-0.148316007,-0.064777364,-0.053663446,0.079551567,-0.01444334,0.047557674,-0.002762325,0.038933177,0.006182986,-0.126312638,0.048375116,0.016907137,0.026962904,-0.012743933,0.105239655,-0.046148405,0.115717994,0.133683949,0.016184971,-0.176620767,0.059377967,-0.053585168,-0.008253831,-0.060743406,0.050765546,0.271152124,-0.01036071,0.080494819,0.097474738,-0.019588223,-0.125981576,0.060204451,-0.094573816,-0.028590757,-0.03470197,-0.008432141,0.057586909,0.087090944,0.020363659,-0.012847604,0.211298707,-0.08442157,0.04411658,-0.005154338,0.016132408,0.24182179,-0.075385721,0.132895263,-0.136953468,0.024169255,-0.05958194,0.048609626,-0.205720149
HSC.MYADM-CD97,ND251_MPP,0.070396667,-0.074186131,-0.083285736,0.040861066,-0.079811978,0.033937381,-0.041424719,0.084349055,0.249934464,-0.06742242,0.106398616,-0.097506407,-0.013947437,0.109630243,-0.182271662,-0.02301103,-0.069697795,-0.09235928,-0.005230682,-0.005350656,-0.070891186,0.117463777,-0.049590724,-0.083723244,-0.079490017,-0.110243146,0.102654234,0.019141228,0.106048641,-0.104046587,0.192422473,0.157062315,0.038856575,-0.05123114,0.1721838,-0.184443506,0.018897449,-0.015769759,0.06983672,-0.038165019,-0.056168078,-0.089321999,-0.082181198,0.050942097,0.033167154,-0.083605016,0.285700963,0.145459698,0.078302546,-0.116407668,-0.19119854,0.189107773,-0.384281407,0.028645654,-0.093007438,0.04670059,0.04953985,0.053669099,0.049686612,0.059447092,-0.104040436,0.161999013,-0.024520231,-0.004988878,0.024074247,-0.02574525,-0.123589882,0.017582527,-0.021304637,-0.058802949,-0.091376264,0.162690015,0.040560104,-0.025181411,0.068285047,-0.020004906,0.015016977,-0.117502854,0.019724076,0.108597163,0.116860741,-0.001455647,0.015729286,0.09838555,-0.031585074,0.173918793,0.214999009,0.037251128,0.017700163,-0.076464415,-0.041046581,0.001035826,0.538087164,-0.056050075,0.033739204,0.161757639,0.230896751,-0.023441669,0.037354099,0.07725186,-0.007020512,-0.279955516,0.153326339,0.073176253,-0.015357271,-0.02655118,-0.04042217,-0.07133761,0.022692446,0.027832815,-0.107519964,-0.081081177,-0.028296349,-0.155435579,0.000252247,-0.031954514,-0.0722288,-0.098696636,0.007259169,0.076716783,-0.02606964,-0.140515407,-0.025855722,-0.008553671,0.055209566,-0.060741445,0.061747389,0.025063024,-0.118488085,0.133695494,0.107128951,0.009671632,-0.059086378,0.022298692,-0.011268163,-0.037978542,-0.041551803,0.078321503,0.176971019,0.063065925,-0.057923007,0.131497764,-0.114597203,-0.070249812,0.008560292,-0.008907412,0.020575717,0.066633063,0.070704091,-0.035109359,-0.120951099,-0.000723996,-0.040673169,-0.023933396,0.026350959,-0.039810003,-0.090746171,0.119366341,-0.056042739,-0.014192226,-0.098247336,0.079912102,0.092798808,0.05845545,0.079546954,-0.156093256,0.273297362,0.038296182,0.111886304,0.169909823,-0.16959839,-0.07537133,0.23485625,-0.1659261,-0.06178113,-0.02427114,-0.040054772,-0.063865788,0.061411859,-0.041052793,-0.062539653,0.067852476,0.005323449,0.034537932,0.097972673,0.016702394,0.081913434,0.126132306,0.192944296,-0.123559244,-0.026628803,0.006847503,0.140331563,-0.062620257
HSC.WNT11,ND251_34,0.001842467,-0.183605079,-0.08507848,0.132736309,-0.005564862,-0.137028513,0.027344863,0.064661044,0.136538036,-0.352811383,0.118376023,-0.010768812,-0.089013368,0.367797135,0.018430606,0.046336715,-0.009365799,0.224647608,-0.262302718,0.043662518,-0.210960471,0.003467977,-0.020858916,0.019727614,0.05797005,-0.25302481,0.167803954,-0.123820274,0.07095308,0.089396436,0.182752473,0.128507892,-0.090425089,-0.017353236,0.264393837,-0.175174549,0.127336936,-0.035594442,0.029653075,-0.05634131,-0.061147386,0.071038353,-0.036606958,-0.12078929,0.165756825,0.105868309,0.423732529,0.183660202,-0.129704714,-0.010680003,-0.015202589,0.300145054,-0.279491506,-0.087355037,-0.038315641,0.077913291,-0.00147672,0.161245878,-0.037688744,-0.093472019,-0.269701035,0.030156886,0.120663134,0.022846072,-0.170956432,-0.045211795,0.073385776,-0.060551175,-0.032299533,-0.062509124,0.089689281,0.335885894,-0.041659474,-0.150840814,0.026733592,-0.052391011,0.016614979,0.083414964,-0.189607688,-0.062840158,0.120244807,0.139020017,0.080536685,0.110032756,0.020915181,0.254405728,0.31062403,0.036303019,0.078702801,0.043780634,-0.043394607,-0.083993233,0.443155165,-0.376856522,-0.086316109,0.27530706,0.383754707,0.123557063,-0.050991653,0.181879973,-0.026134176,0.006544439,-0.091317303,0.016885964,-0.137485255,0.052507384,-0.081917687,-0.116877529,0.043142051,-0.215558353,-0.154315968,-0.043020501,0.020650698,-0.216305157,-0.068605368,-0.118287447,-0.009202791,-0.160551216,-0.166866269,0.271889784,0.116450474,-0.13420762,0.043406776,-0.045874146,-0.151047647,-0.139879087,0.088778019,-0.13968727,0.086264296,0.201364998,0.156276714,-0.027910986,-0.125523795,-0.211365814,0.100364794,0.113540785,-0.080979862,0.202909928,0.206675451,0.081750841,-0.197125847,0.01901108,-0.134751666,-0.013057628,-0.11542213,-0.017064749,0.05068365,-0.226050945,0.106099879,0.046198537,0.10716735,0.055333794,-0.000205495,-0.216157622,-0.009782023,0.137421948,-0.117875919,0.215319724,0.017950363,-0.055494575,-0.095905141,0.028886884,-0.157329913,0.018070615,0.342953155,-0.068034302,0.270399849,0.08089202,-0.03386418,-0.062582877,-0.241873898,0.062138513,0.26075959,-0.092116817,-0.151176217,0.102460672,0.054497307,0.151399556,0.068450443,-0.061134655,-0.121438932,0.201361547,0.177424418,-0.141934664,0.29427269,0.049095494,0.049082129,0.135909535,0.026821677,-0.067748211,-0.115421975,-0.317244557,0.469688927,0.025795493
HSC.WNT11,ND251_HSC,0.06760808,-0.166222828,-0.000881727,-0.018431906,-0.038618937,0.212038893,-0.015599295,0.058457647,0.120123351,-0.085568261,0.160903884,-0.041662631,0.066120734,0.019255484,-0.093170871,0.049724615,-0.014646505,-0.080245557,0.104980758,-0.005886257,-0.197199271,0.05807304,-0.177482265,-0.040151435,-0.094061669,-0.176338078,0.210748272,-0.117896244,0.04927154,-0.080199783,0.126923472,0.027219769,0.03893209,0.00304146,0.201711698,0.043582154,0.012441743,0.008872188,-0.028665275,-0.035718124,-0.058711748,-0.00241142,-0.068370948,0.027139399,-0.015725768,-0.044457745,0.417389191,0.056341092,0.047524629,-0.061414511,-0.076370404,0.106030107,-0.142101326,-0.069819202,0.016673541,0.051115519,0.022165585,0.068026925,-0.039590286,-0.028954413,0.010263651,-0.07278482,-0.049606048,0.10358986,-0.104039609,-0.033631129,-0.14430805,-0.03218082,0.019084217,0.009252905,0.00435372,0.34117067,0.033286174,-0.046750539,0.003383579,0.041910827,0.029147483,0.023434047,-0.061516584,0.063736011,0.212050463,0.116199316,-0.045085506,0.068552366,-0.127017683,0.075524022,0.126323471,0.094741992,0.184981982,-0.023893415,0.017179333,-0.11253122,0.444536265,-0.002621469,-0.029708221,0.185748556,0.189986507,0.161916691,-0.110625496,0.033772777,0.009432048,-0.071867988,-0.101003889,0.075358242,-0.041633662,0.030471656,-0.118299786,-0.058901348,-0.014892782,-0.003010231,-0.154177699,-0.09368925,0.064355461,-0.104992589,0.046688563,-0.04594628,-0.047684774,-0.127268423,0.019684751,0.105528277,-0.007348303,-0.071753029,-0.008593298,0.100843003,-0.107218998,-0.07356605,0.05457671,0.055881385,-0.10980064,0.05422946,0.040751458,-0.018365512,-0.044052212,-0.012166491,0.013077568,0.015892472,-0.019501436,0.066069095,0.119745858,0.101301903,-0.221303049,0.195938766,-0.106825441,-0.073987068,0.100959334,0.023497825,0.101486221,0.002636292,0.062664354,-0.034675563,-0.0158873,-0.110202744,0.071557032,-0.004326197,-0.128699334,0.048593148,-0.024227167,0.132530499,0.089041461,0.112326036,-0.107195395,0.020434201,-1.76E-05,0.024694394,0.09518906,-0.040320589,0.166430186,0.040270989,-0.003658768,-0.010076092,-0.094104086,-0.011037775,0.078564497,-0.181754794,-0.07545368,-0.005144387,0.100624114,0.013418062,-0.00413894,-0.022003686,-0.15900764,0.140113544,0.106443589,0.02840007,-0.072233651,0.058271233,0.033819029,0.056268339,0.194540294,-0.067970037,-0.105932067,-0.0437533,0.110266927,-0.061134447
HSC.WNT11,ND251_LMPP,-0.13392179,0.04666547,-0.083725478,-0.079440482,0.002731948,-0.150568159,-0.042420918,0.114245696,0.127775756,-0.037178126,0.175221794,0.054700889,0.028851259,-0.015598073,-0.094210641,-0.015884831,0.155766921,0.027884169,0.14736449,0.053889632,-0.066225697,0.163894936,-0.187421274,0.056824105,-0.042226959,-0.116795431,0.112248547,0.194308443,-0.066890936,-0.09019969,0.229349754,0.031802825,-0.071123751,-0.006573578,0.21186396,-0.087221125,0.138646956,0.11946888,-0.127624313,-0.031340627,-0.056499272,0.070536034,-0.097237162,0.216301885,0.072676986,-0.051462234,0.284713126,0.150677883,0.001122911,0.028649975,-0.130921639,-0.018565701,0.008721243,0.015590518,-0.145681573,-0.090951702,0.058157424,0.074258005,-0.168212853,-0.01159836,-0.043821476,0.025543506,-0.038668094,0.170672691,0.007570807,-0.129380355,-0.139149328,-0.138300674,0.066572377,-0.011868687,-0.203724982,0.297362618,-0.057411431,-0.12712555,-0.045312908,0.048723124,0.031907961,-0.133929988,0.11789261,-0.023621105,0.156007374,0.181318799,0.101172793,-0.00869533,-0.079121742,0.109121411,-0.03849367,0.028489548,0.035705683,-0.039066373,-0.00683753,0.053862724,0.392340997,0.021064564,-0.099688514,0.123294545,0.086683598,-0.014749434,-0.094463838,0.027590103,-0.034420971,-0.003295844,-0.102665712,0.01074099,-0.040981006,0.109112984,-0.052183256,-0.127299281,-0.118378507,0.006154688,0.021174952,-0.106804144,0.066706439,-0.116119191,-0.004601961,-0.095690356,0.228678725,-0.063699451,0.045300609,0.114452806,0.087007791,-0.035613927,-0.032596599,0.0617299,-0.09584289,-0.161010232,0.174207015,-0.149957121,-0.194365323,0.023255128,-0.12584274,-0.041812951,-0.055259143,-0.046029244,0.175363651,-0.02848736,0.071917645,0.031920175,0.134378069,0.057204861,-0.083294438,0.13256244,0.035473606,-0.11371972,0.051801716,-0.144066393,-0.027394915,0.072539745,0.152590136,0.034279433,0.084501985,0.002809937,-0.008061147,0.055426673,-0.284891078,-0.098270896,-0.123016169,0.168681309,0.026144958,0.161735217,-0.115743982,0.036541234,0.078595218,-0.09267939,0.14373577,0.018973081,0.171177599,-0.101979632,0.041312662,0.104471976,-0.007146385,-0.0337671,-0.09830882,-0.234541506,0.069153001,0.147714282,0.06120633,0.146130593,0.104182565,-0.023228696,0.174805697,0.06204238,0.076029216,0.062659412,0.071868602,-0.27020849,0.053001423,0.10921734,0.164260733,-0.145763726,0.052373453,-0.077205065,0.096098004,-0.252516384
HSC.WNT11,ND251_MPP,-0.012671656,-0.033108101,0.117079216,0.097088259,-0.054063781,0.14981459,0.050009661,0.020120246,0.207446747,-0.030470318,0.040265844,-0.015319317,0.099828916,0.13320468,-0.165799158,0.033919131,0.093886089,-0.123024261,0.173274327,-0.032726452,-0.232978755,0.002051817,-0.083475173,-0.057891227,-0.314968103,-0.105211814,0.014556908,-0.123013337,0.009785788,-0.052798426,0.085534141,0.0663884,-0.147645292,0.028651056,0.239030416,-0.212506201,-0.111479344,-0.056763294,0.198693639,-0.135025956,-0.185594669,-0.051525168,-0.122566248,0.130423556,-0.043519295,-0.054591693,0.522028966,0.077455761,-0.034867638,-0.010080758,-0.178127062,0.120682917,0.045729507,-0.081393783,-0.013633803,0.080772818,0.025024844,0.061130973,-0.047815712,-0.152310711,-0.010427416,0.099292203,-0.028745609,0.141082833,0.010776252,-0.05973259,-0.015481795,0.018523989,-0.00727787,0.152962091,-0.074937347,0.425021901,0.059059766,-0.127456,0.020487515,0.011920625,-0.120200217,-0.108869278,0.163364849,0.080511979,0.297351887,0.069634011,-0.012393027,-0.009758955,-0.091205302,0.105141116,-0.08174533,0.116179058,0.088394967,0.108878349,-0.065818439,-0.020790079,0.481231176,0.082703042,0.006038224,0.115124357,0.07093206,0.205739299,-0.167916573,0.207515445,0.091498028,-0.063946935,-0.107078851,-0.013557943,0.055257685,0.047061919,-0.176627547,-0.11928433,0.096894967,-0.12003229,0.012591626,-0.114583419,0.000133994,-0.214108541,0.046198716,-0.17435103,0.004708169,-0.111840774,0.04366804,0.140771128,-0.025885109,-0.18114441,-0.012332254,0.165093362,-0.022698708,0.024954752,0.098400761,0.117852207,-0.17858777,-0.096383101,0.170163214,0.00852389,-0.119281134,0.008715071,-0.028043994,0.065512134,-0.098814267,0.063038475,0.056484375,0.198654652,-0.072347817,0.115891792,-0.132964421,-0.145039529,-0.109304174,-0.009910325,0.030183903,-0.005865152,0.291077471,0.129768267,-0.132461973,0.015845646,-0.11279899,-0.08949772,-0.006195042,0.027633079,0.207158549,-8.32E-05,-0.023909468,0.176797842,-0.137672073,0.023103737,0.10172921,0.090341049,0.140138814,0.051990571,0.367386984,0.087273618,0.063666416,0.075433839,-0.136506249,-0.202043615,-0.046911085,-0.09030945,0.014596468,-0.069947827,0.06558522,-0.150860389,0.157728346,-0.094509195,-0.128348995,0.108899654,0.074212786,-0.017549356,0.244936418,-0.185519489,0.060211713,0.11045751,0.051005573,-0.120997528,-0.095790153,-0.009844415,0.059875552,-0.05530592
LMPP.CDK6-FLT3,ND251_34,0.010202053,-0.151602151,-0.066043859,-0.092169667,-0.008778988,0.100967914,-0.014937631,0.121987704,0.083794158,-0.213249386,0.038927542,-0.151198953,-0.010744869,0.049158246,-0.096807766,-0.036111228,-0.07514229,-0.169181432,0.188456992,-0.06535387,-0.189657129,0.004666428,-0.004094612,-0.067871118,-0.225509657,-0.17570632,-0.089468037,-0.09355677,0.100891405,-0.083964358,0.118155499,0.121634188,0.012755351,-0.044905622,0.213590692,0.040717076,-0.059368506,-0.091374735,0.077109216,-0.087506161,-0.086886549,0.009592733,-0.02260262,0.16764871,0.090418318,0.03866998,0.504712477,0.029681558,-0.142624416,-0.015478017,-0.059216903,0.210297554,-0.102000006,-0.082643815,0.020738738,0.088329723,-0.021154087,0.038168364,0.012688746,-0.018266687,-0.034158732,0.077817056,-0.06832019,0.036085151,-0.054788121,-0.040895721,0.014856486,-0.04294107,-0.005785931,0.024489531,-0.137740955,0.484054451,0.00161136,-0.075536756,0.038032522,-0.017780591,-0.006470258,-0.083058105,0.039706152,0.070967079,0.221984184,0.071631667,-0.027045113,-0.003465778,-0.063537945,0.146388477,0.066383454,0.02968581,0.190702283,-0.103071004,0.016105478,-0.050924206,0.521626257,0.028758744,-0.00126438,0.309051347,-0.030921383,0.277645331,-0.016618209,0.047352925,-0.072450278,-0.154708907,0.123862787,0.104397632,-0.046505496,0.095357973,-0.060872751,-0.138641942,-0.048761885,-0.11393567,0.027533236,-0.073515465,0.020589223,-0.123617006,0.031454586,-0.113638745,0.060771583,-0.173377952,0.000298994,0.070069083,0.019934429,-0.049310815,-0.048906363,0.223351694,-0.082466895,-0.037605822,0.032888294,-0.050413118,-0.057806502,-0.112447215,-0.02237869,-0.041460178,-0.025488409,0.042638727,0.054212119,-0.056499238,-0.034150734,-0.005840319,0.061584256,0.108809826,-0.14775166,0.246624061,-0.069896981,-0.084639281,0.104260651,-0.01287979,-0.008973121,0.041037541,0.035494618,0.102062103,-0.092481475,-0.050648974,-0.002614216,0.048766258,0.053810263,0.070947866,0.036382979,0.079901341,0.081039262,0.156873938,-0.094348921,0.072090603,-0.039645477,0.010908475,0.064635812,-0.011437346,0.411667265,0.054383554,0.058303924,0.044299526,-0.008378875,-0.049125597,-0.036102387,-0.137918597,-0.138849214,0.116613244,0.052631516,0.032453937,0.103085401,-0.00861845,-0.203419704,0.027638388,0.20055355,0.114413924,0.024374901,-0.0495532,0.130934305,0.112917676,0.106263816,-0.172206711,-0.008429255,-0.181375207,0.011378064,-0.084267135
LMPP.CDK6-FLT3,ND251_HSC,-0.225143915,-0.002274032,0.317915695,0.194663212,0.191331735,0.137059727,0.116351541,0.28131964,0.18291654,-0.130949554,-0.053688716,0.137226442,-0.023886747,0.404802829,0.196835591,0.07732663,0.325758796,0.031238659,-0.153511261,0.183667313,0.104858231,-0.056754242,0.178172336,-0.14267488,-0.19117488,-0.016426908,-0.110648938,-0.102201394,-0.201867446,0.042427582,0.392751044,0.235128212,-0.092382589,-0.062750402,0.212056275,-0.17954273,-0.243914437,0.021901956,0.067174122,-0.187027396,-0.356254293,-0.246871673,-0.416529674,0.435184353,0.331919019,-0.026472709,0.573266006,0.144771366,-0.053928999,-0.219128026,0.053666495,-0.111211764,-0.310000523,0.0322746,-0.243278379,-0.163166298,0.233987501,-0.015132938,-0.200998932,0.253972452,0.124710144,0.025282388,-0.401917507,-0.026993496,-0.280203619,-0.088550502,-0.013143505,-0.137783979,-0.059993054,0.087974829,-0.084864125,-0.032364213,0.128343509,-0.131451305,-0.348413582,-0.07888922,-0.042557545,-0.265145054,-0.103524366,-0.126370438,-0.09362926,0.076543148,0.118592792,0.251282018,-0.149599804,0.171586425,-0.04578672,-0.005877969,-0.032650431,0.119831102,0.095800675,-0.202463009,0.592959446,0.061459144,-0.283596969,0.081833069,0.135261883,-0.085083244,-0.005558705,-0.185196675,-0.033786692,-0.217665801,0.074575462,0.05105078,0.18705253,-0.040212432,-0.12878564,-0.25380096,-0.208100258,0.256213844,0.235203522,0.068774638,-0.178749005,0.060265503,0.169909391,0.072352565,0.238536532,-0.338546782,-0.001500429,-0.300267072,0.089176055,-0.131834289,-0.062889238,0.07255253,0.045615116,0.244037973,0.137295672,0.067321788,-0.372097445,-0.047129799,0.228171741,-0.023399711,-0.24705838,0.165572311,-0.16510711,-0.127873939,0.061931361,0.000848664,-0.00767353,0.048427181,0.102396814,-0.155201202,-0.385532076,-0.102661921,-0.256858019,0.13336315,0.044345508,0.070730885,0.051239035,-0.192915498,-0.144066921,-0.117883689,-0.129644983,-0.199545627,-0.022684822,-0.011747008,0.15202597,0.020039758,0.107620224,-0.356587723,-0.381212961,-0.117486745,-0.111365529,0.029018211,0.158601116,-0.176866102,0.320588244,-0.038917547,0.039694043,0.150690493,0.317713341,-0.042251607,0.036897075,0.047857136,-0.007795563,0.330011877,0.261507997,-0.024303397,0.232994872,-0.164822833,-0.108242879,0.138323052,0.025913633,0.02024205,0.132296557,0.073540774,-0.364646504,0.120139464,0.269085401,0.04915559,0.211294337,-0.309750485,0.277838587,-0.036532471
LMPP.CDK6-FLT3,ND251_LMPP,0.049838463,-0.158751884,-0.062749328,0.007236697,-0.066202673,0.133051283,-0.022128766,0.058716853,0.169337791,-0.094973989,0.137381976,-0.082794129,0.040026552,0.121315096,-0.090185615,-0.028791599,0.071414262,-0.058797185,0.096545032,0.021970015,-0.161902772,-0.032770325,-0.109024715,-0.054612904,-0.102064965,-0.184127427,0.068986129,-0.090787604,-0.025312306,-0.092800343,0.173036667,-0.01993828,0.047297398,0.000526111,0.180808024,-0.024095538,-0.051010991,-0.031961614,-0.017935731,-0.042894209,-0.092313769,-0.033385066,-0.096509703,0.074792698,0.047358717,-0.057814922,0.423955814,0.020613834,-0.01279295,0.022209736,-0.094891788,0.061508093,-0.066557769,-0.064589642,-0.037697265,0.092251556,0.045640552,0.039162447,-0.110621703,-0.03122735,-0.075032275,0.083724899,-0.030316204,-0.046761546,-0.059445117,-0.089175004,-0.102674326,-0.007517159,-0.035706128,0.013264583,-0.060289223,0.36881039,-0.037300821,-0.13185873,0.11098844,-0.026593708,0.075860662,-0.14465999,0.038571418,0.06027395,0.210375653,0.051342514,0.03105083,0.070535055,-0.069603388,0.117186336,0.134475777,0.05283057,0.040404813,-0.088987811,0.069149432,0.001441701,0.457560458,-0.020190869,-0.098162363,0.274310119,0.094766478,0.02891314,-0.086428527,0.110419577,-0.058390869,-0.192167864,0.096153415,0.044541901,-0.080995127,0.079231215,-0.038709699,-0.064301605,-0.125821138,-0.104439962,-0.048565044,-0.084298626,0.067336531,-0.160430651,0.002942432,-0.033654117,-0.029709967,-0.05915457,0.027094671,0.055088832,-0.029909329,-0.047829092,-0.075556089,0.09300684,-0.075664893,-0.094091438,0.085821108,-0.013134969,-0.048339939,0.071257877,0.033396324,-0.015644802,-0.09152358,-0.015785654,0.011021945,0.032248078,0.049348457,0.048703234,0.066278072,0.1262312,-0.158070073,0.119593735,-0.086272534,-0.048487884,0.09809423,0.044448778,0.05422031,-0.030198549,0.14082665,0.039502418,-0.069097843,0.058049658,0.01025599,-0.017336685,-0.010196032,0.024157564,-0.008916211,0.003114414,0.039258588,0.043473758,-0.102095859,0.172610044,0.087234819,-0.052245422,0.067361178,0.001697551,0.34115894,0.055401297,0.018226897,0.111314914,-0.178112759,-0.021438829,0.009442869,-0.042450536,-0.121798258,-0.006432457,-0.002581739,0.036452357,0.028952188,0.039742685,-0.028827021,0.027694675,0.141358887,0.032503439,0.063833289,0.030878012,0.067895406,0.116490359,0.220052903,-0.112645883,-0.061913462,-0.156460463,0.147288468,-0.086190921
