"Cell Type","Sample Name","AHR","AR","ARID3A","ARNT","ASCL2","ATF1","ATF2","ATF3","BACH2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPD","CLOCK","E2F2","E2F3","E2F6","E2F7","E2F8","EBF1","EGR1","EHF","ELF1","ELK1","ELK3","ELK4","ESR1","ESR2","ETS2","ETV1","ETV6","FOS","FOSL1","FOSL2","FOXA1","FOXD2","FOXM1","FOXP1","FOXP2","GATA1","GATA2","GATA3","GATA4","GMEB2","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXB13","HSF1","IRF2","IRF4","JUN","JUNB","JUND","KLF1","KLF10","KLF3","KLF9","MAFF","MAFK","MECOM","MEF2A","MITF","MNT","MXI1","MYB","MYC","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NKX2-1","NR2F2","PAX5","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","RARG","RBPJ","RELA","RFX2","RFX5","RUNX1","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SP1","SP4","SPI1","SPIB","SRF","STAT1","STAT2","STAT4","STAT5A","STAT5B","TBP","TCF12","TCF21","TCF3","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","USF1","USF2","VEZF1","XBP1","YY1","ZBTB7A","ZBTB7B","ZEB1","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384"
"M1_Macrophage","P1_2020Oct",0.05389642568927,0.0379954025836722,0.0135646061112052,0.0201023179241548,-0.190400574753128,-0.0494715934612916,0.20267774262292,-0.186899656802239,0.0017114191756926,0.0285687792998562,-0.107988119422571,0.0314969221673367,0.00695504833566035,0.0686735871995391,-0.046267263536925,-0.0645274445691747,-0.115139344956663,-0.0761447896306582,0.120897328330042,-0.0856418780298721,-0.00695043869868746,-0.0449367323261609,0.0456421752329396,0.149896278464303,-0.152653607743272,0.000306249574468967,-0.0900433101794475,0.0246737366448786,-0.085399804726056,-0.0614879676458274,0.130641537091363,0.0517813627675696,0.410766066998933,0.183767734752602,0.00532887839176458,-0.010293228756342,0.0285396740711772,0.0155038434778138,-0.0780710488066062,-0.123597610649343,0.0224209474839051,-0.0369035945544314,-0.00339241778182924,-0.115121801916784,0.0403735343661949,-0.151480953980493,-0.0746162965000139,0.397251493642562,-0.0479011832637503,-0.0888171780147552,0.0325973728338261,0.00197791813566994,-0.0476037325020181,0.0685054229544284,0.0312857801552854,0.144865389407325,-0.0938081352472206,-0.109448333380335,0.0326470231136505,-0.116128145404296,-0.0575913760011345,0.102518843468279,0.40585007696562,-0.0782622502711583,-0.0507196916910482,0.0361713907962508,0.0226723922355778,-0.126786968430123,-0.138128437884944,0.0731219869280018,0.0465478406225402,-0.0869570270254455,-0.0599492100588558,0.0440056129551205,-0.117501222198093,0.046953588822916,-0.111415253433744,0.0293453181019243,-0.0508068718928486,0.154203353067358,-0.0461392073331124,0.0465025561773388,-0.137172668589359,-0.09927693039156,0.218070494951756,0.0113094836871612,0.0489385381071597,-0.0451843314360667,0.0279817102690084,-0.00375641701827145,-0.0267615823734451,0.131252431691072,0.00858633846377826,0.137780552547401,0.0674577087513092,-0.0509481054199275,0.218476457161728,-0.15387336805579,-0.0983445531135435,0.0340860344816339,-0.00466700965313988,0.0889991332140397,-0.100689692685099,-0.0249939818241837,0.0225569372752063,0.0644110744664504,-0.0125294376807307,0.196873709470913,0.0265640846319156,-0.140617525203942,-0.00245226586569042,0.00279547461770828,-0.036739428707387,0.0340880957148759,0.0292482298489397,0.0634609095100128,0.00304309077101032,-0.125253546634231,0.165235564748923,0.0309690570901289,-0.0914809916507041,0.069272094562056,-0.11577061620984,-0.160351230113153,-0.0767850967365413,0.0352129653624729,0.145564799671937,-0.0307788550234779,0.00175792992113102,0.0291780347920741,0.141644771556436,0.0491764354730733,-0.0330499829266108,-0.0250511175638578,0.0757358217782002,-0.0261320524996336,-0.0197863939523403,-0.0431076400937342,0.0484307015907451
"M1_Macrophage","P2_2021Mar",0.00151877648027072,-0.0201769730473527,0.0894566766856537,0.0718005401810304,-0.228018594242856,-0.0379244878499033,0.222491276846102,-0.146642759271328,0.0741007366774882,0.00559087848701369,-0.093768429926729,0.0303118091615888,-0.0197252622260428,0.117828222240369,-0.154855873168088,-0.0828653454566407,-0.0886209407225878,-0.177372141559903,0.18593076285321,-0.00580086787067019,0.00305681490402802,-0.0311723089610385,-0.027629844104194,0.156686635890678,-0.150795238994947,-0.0257170952723634,-0.0508346256262657,0.102648840709515,0.0752148778099866,-0.0611326974879125,0.0933016902558276,0.0199691940960518,0.280496060678486,0.115336842987401,0.0917913929225421,-0.0650468677814022,0.0499205972440652,0.0308316975264686,-0.1340922669032,-0.142693127843311,-0.101173061552459,0.0533653320758742,-0.0997111509132898,-0.0800737375854323,-0.108170991465962,-0.112149527549474,-0.136555642695223,0.264861709334313,-0.00879559422190592,-0.14357556476639,0.0658420021300791,0.0732176666479048,0.00388092751834416,0.0307300326046951,0.00349067672983548,0.160839609421982,-0.0381543373002468,-0.00681273691721897,-0.0341508792047603,-0.044891365542883,-0.0107432423188433,0.0475723342910874,0.394699022121701,-0.0919804434991665,-0.0085982721617454,-0.0115697576340018,0.184782016839436,-0.118065606980101,-0.113196759354612,0.193412976147777,0.0530000885813607,-0.0808085670757555,0.0118078583270657,-0.00535070533428266,-0.0978087532007141,0.0337694971817526,-0.0768434437635381,-0.0609848980086784,-0.00692279355371771,0.0330272614820742,-0.0739996385813192,0.0451243297955136,-0.143872141211433,-0.0345324407986427,0.0006942921686761,0.0178820057948666,-0.0615757214208652,-0.0294633334018266,0.0722544251677391,0.054096609766616,-0.0400205909453247,0.154658326180959,0.0583043210060799,0.156317549796968,0.0367016967202474,-0.0681613435814885,0.231340603142548,-0.185211898954003,-0.0177141277778201,0.0494768374267161,-0.082456991083117,0.228346969695395,-0.0414934903085735,0.117140976528183,0.0110632117433611,0.090183683275894,-0.0513296973826214,0.0611147083989641,0.0267451028294799,-0.0947918583441637,-0.0605532117156049,0.126111777402417,-0.111929591515815,0.0670856390151095,-0.00338641693871684,0.11576013952954,0.00161437442790256,-0.158098783170251,0.193418301187121,0.02185253715392,-0.123358077844702,0.0676859703504385,-0.0226647490914198,-0.0538684733934561,0.000461420008477821,0.00497080430088983,0.11318875427211,0.0100242910061282,0.0588400284187161,-0.103142455438188,0.236146757595754,0.00750216909756309,0.00526943887425228,-0.0579937671235988,0.0235639518904268,0.0734626210768562,-0.0413603203746726,0.070586556625291,0.0109052688453756
"M1_Macrophage","P3_2023Jan",0.0216387018575605,-0.0316954930121096,0.0360302511234877,0.0438163283641651,-0.112943333239439,0.117978136337624,0.172994578710242,-0.113273171283325,0.0403729477917701,0.084557109329387,-0.092342134200792,0.0820496238769073,-0.0576965344310539,0.136845733456341,-0.0389494849341981,-0.118164502702673,-0.0896724981013323,-0.125174002328525,0.11342673302622,-0.113663033741944,-0.00804128141319315,-0.0196277966389632,-0.0902393237484685,0.143036006516996,-0.231571849658978,0.116274239208921,-0.0361162697638684,0.11754069593474,-0.0432917933928321,-0.0751455844520493,0.0853934478196716,-0.060776961755918,0.34978712297522,0.0397146924905185,-0.00211717077750258,-0.00690459054016209,0.127225252481735,-0.00962245259532727,-0.06408021231131,-0.0467197902544507,-0.0298877050188058,0.0107496014774149,-0.00398376197181472,-0.0685340471776754,0.0332860660058638,-0.145377827168244,-0.0906638230545462,0.23120213128126,0.00987885198480293,-0.0191781168947581,0.0359251293498788,-0.0729297949505265,0.0301033572328373,0.0363304535950589,-0.000755407013597044,0.108883355231003,-0.0652996340464026,-0.045857157655632,-0.0243816859280247,-0.0108894805385212,0.00424666098904939,0.155557206865786,0.355411777859555,-0.0314467414237074,-0.076479369164758,0.050764868467291,0.0625062628219686,-0.0984088657072756,-0.0980856171082881,0.130858959714186,0.00851321181763691,-0.0873095869489865,-0.0610261111169757,-0.035410747763024,-0.0269873936771421,0.0331748912051422,0.0430767062986036,0.00247349405188034,-0.0178468452098969,0.0928839551447063,-0.0352935990244357,-0.0030768597838414,-0.0392956943746559,-0.157819179119571,0.0554444957059929,0.035884991581837,-0.0953628574472264,-0.0502466084934351,0.0357921193694033,0.091148573653697,-0.0576456402144129,0.195169985361028,0.0344859807279928,0.0249078102551689,0.0058683730728063,-0.0146312955478667,0.0721730621972694,-0.123955359919909,-0.106235142087312,0.115621074236928,-0.0928783913399516,0.0553560835620294,-0.121849906658148,0.123455891212727,0.00940575342102452,0.112970350479052,0.0319367659641072,0.0631310703412929,-0.094966909254622,-0.172920883672953,0.059669660770949,-0.0141987411810473,-0.009522284386541,0.0515870229773332,0.077728863540543,-0.0372769659472579,0.0480790924393221,-0.0818148490057988,0.0758041584738372,0.0192175010509611,-0.0959030800838657,0.167143871742752,0.0192363676425261,-0.0749715152055383,-0.134489945639467,0.0336692864874863,0.126741298021834,0.0911468767443342,-0.0444930740806601,-0.0139809828071475,0.216299628662655,0.2267817157371,-0.0243128754068348,0.0518927850119772,0.100792393707579,-0.0512915042976671,-0.024647567999926,-0.029883132325134,-0.0182662467264113
"CD4Tcell","P1_2020Oct",0.0186016895337068,-0.0166332415649459,-0.0746778964398932,-0.0662983260174491,-0.106332192789724,0.0048695330524099,0.0694512230181037,-0.163346109517163,-0.059025178904243,-0.00200533702298861,-0.0949219364384113,0.0835747202753294,0.0164608431112901,-0.0171093689309421,-0.116464198402574,-0.0929244944746919,-0.0835473667024932,-0.102639979756475,0.195445048865821,-0.239029491947121,0.0236486575582666,0.106965083890811,-0.00660513800422059,0.05061863928075,-0.0129897273804855,0.0898287378375815,-0.162745134014246,-0.012577344536558,-0.0648959221369199,0.0360771922963114,0.248709768372873,-0.0676491086475357,0.40775526919625,0.176595297156632,0.0544637698372359,-0.180824954112389,0.0372054139404209,0.00335585536930547,-0.00630964830674998,0.0597866614829821,0.108462494051238,0.0455024506382327,0.0655189850026388,-0.11497498177846,-0.00872913724912346,-0.138410261611689,-0.0178070760164249,0.181826713300952,-0.141277563610786,-0.0480617143696055,-0.0119727558948856,-0.0121046718949666,-0.200575425506,0.009260656543886,-0.0253436521630724,0.0957691744174176,0.0109938426793353,-0.0100971606135812,0.133605775961377,-0.205528501360548,0.0143812940112819,-0.0340064011226567,0.298630728759672,-0.061790092409284,-0.0163269511033129,0.136206571668529,-0.0588996585332572,-0.0685672989245497,-0.0852728751167769,-0.00690796149634908,0.119163029510556,-0.108079371713218,-0.0768659230837245,-0.271599575861241,0.0223392690394534,0.165264640986523,0.0230166415499055,0.0438656737935731,-0.063462819182859,-0.0779158399581372,-0.0672672489188277,0.033695249743275,-0.0406784053796594,-0.103608166257755,0.079947077368378,0.00958349021263715,0.00318541694694325,0.186519219484527,-0.00752412798839372,-0.13854766338951,0.0205656820883366,-0.0745690818969766,0.0917794789338822,0.0596074087374221,0.0690216413904955,-0.0614716018289105,0.0802257928833184,-0.0572189438398597,0.00657704612209555,0.0951156935714564,-0.000330131395605972,0.0158108138589165,0.0851992116694261,0.0461337829982434,0.00703537058542884,-0.000297078186580511,0.142211763586093,0.0272622935697858,-0.0748002485231806,-0.12163574062282,0.0205625748166845,0.0192529110082944,0.00732378221112335,-0.0670846088227992,-0.0100910122271436,0.151834420689199,0.0626117638610889,0.0865896106836227,0.307717094856832,0.0572502810437839,0.0121096341260464,0.124058027578667,-0.178685971930564,-0.0208407117177913,-0.000761282050925721,-0.0380364024491227,-0.0463970189440971,0.09449321922304,0.131101038303538,0.037122071630657,0.113999127131854,-0.104889368153139,-0.0373779058640801,0.0101847822144459,0.064456895887802,0.0154101397602894,-0.0372414204127489,-0.148330373375,0.0523097127439645
"CD4Tcell","P2_2021Mar",0.0391425460163711,-0.00713073854579113,-0.137379010450502,-0.00578795987883236,-0.0549821070306793,-0.145310829724151,0.0765677640453719,-0.188784335741077,-0.0165330111398496,0.0452372033338271,-0.153927318634649,0.0944379429524152,-0.0231633235999332,-0.0365852908759793,-0.175895810008917,-0.0861154877691148,-0.171698034556952,-0.110823868293394,0.0477058283888372,-0.157858935129195,0.178656912665839,0.197740953820806,-0.044527108077826,0.154046544469863,0.07285727077743,-0.00604521240623647,-0.119546636196573,0.0888608613894107,-0.0317236584198562,0.0451094411379593,0.202762005036918,0.0340886168266784,0.483659562642246,0.221997214424362,-0.132167250112934,-0.182036002594307,0.0857375314764589,0.0765371297829457,0.00949750772374155,-0.027390094642739,0.0207988086282391,-0.0496412059371538,0.0830250007827753,-0.160778717553864,-0.0351731794240062,-0.100545306995801,-0.0229401467198402,0.215389034380198,-0.0561542223350047,-0.0860700826238869,0.0135537659879096,0.00885847565898908,-0.231641956046363,-0.113717748680513,0.00613078096818674,0.0255732558261082,0.00350642602828867,0.00278387741631004,0.0990974131035185,-0.0229490776928309,-0.0355437279284958,0.0366315277206348,0.37546594999887,0.0239983718905239,-0.0487147666540132,0.0325591291843106,-0.0768453883837606,-0.074864369983512,-0.0363187128713903,0.105935924290522,0.068654745398208,-0.186688722317615,0.0262707090939041,-0.136605559226768,-0.0609755198173892,0.156634987568397,0.083280303789207,0.00909583476131013,0.0790561978615493,-0.0960353019661316,0.0117290716266473,0.0597493472521044,-0.118234601978855,0.00774396052805456,0.124868752444002,0.0385338186287434,-0.0307191398628957,0.0154453940006352,0.0698692633370236,-0.0240425425317948,0.0257046626263997,-0.061725988059924,0.0225546467978664,0.10838174430009,-0.0200901641949962,-0.0951586089486947,0.0400492825753403,-0.153556665621602,-0.0555416778559844,0.0342184324590595,0.0897493812065259,0.1907126968085,0.171928093331914,0.0776506064109863,0.0190927560603429,0.0593562246110915,0.0878354966100729,0.17816570142539,-0.0643518634538765,-0.181444744933452,-0.0365061437530671,0.120364902652584,0.0110719496490745,-0.0184153783753077,0.0326381414449753,0.0854596326706507,0.0549406290347825,-0.00460621097691435,0.25754023024939,0.0440053933704723,-0.150699763685332,0.156352037372694,-0.171562616827946,-0.00127278279712681,-0.0708832424921539,0.0379116741879847,0.132971866749417,0.0144679068839892,0.0803278541113552,-0.0951596164707869,0.174308559938956,-0.0162164226462097,0.0845667454309068,-0.191584882207956,0.00332330631401723,-0.0480565686675417,-0.0909872476468877,-0.129261068677906,-0.0101832258298988
"CD4Tcell","P3_2023Jan",0.0345045734546684,-0.0110119804585271,-0.0835836271518298,0.0195550240723831,-0.0887553597906271,0.028293619418771,0.0767513788323568,-0.10282506334672,-0.0167244584433411,-0.0299155648977321,0.0223939786013409,0.0184012863974499,-0.0308146573717143,-0.0839684331730134,-0.0749112448931104,-0.114009448649579,-0.0618546711072692,-0.109059507303576,0.0405424327906797,-0.0748434841421215,0.062587033295121,0.0614702618515572,-0.0372714764439997,0.132340049660835,0.00196037533481596,0.0949187573763093,-0.0811063591879062,0.0527168575050759,-0.102901068852348,0.0639383299047251,0.141824070237033,-0.0365882773426923,0.310010237761912,0.144817361494896,-0.0433081915829383,-0.143898381747493,0.030652858849394,-0.0166678897702384,0.0127975523141432,0.0212338893033949,0.0783839790077518,0.015162331488091,0.0612214968281038,0.00833170097863052,0.0075668396634392,-0.100527725642501,0.0525534962189334,0.259013988534449,-0.0325325177354408,-0.00528563097250904,0.00978133640988036,-0.0284070755380433,-0.0989306030006263,-0.0527166162532947,-0.0211758520695943,0.07305070655757,-0.0103605905438299,0.0513113689251886,0.101075937620605,-0.0898771146839244,0.0429016906613058,-0.00384182884947253,0.304113753173295,-0.052858214982646,-0.0655161329697556,0.0309703238489902,-0.00631481137010215,-0.12158876828301,0.0676576634594348,0.158090810517977,0.0399578372813691,-0.021805205276878,0.0232687775558794,-0.173202648057737,-0.0702219531618597,0.195696458027639,0.0299367570187738,0.0178210919320691,-0.00829191011196202,-0.0564893942126314,-0.0440436929205449,0.0734983809530413,-0.0222032427996704,-0.0259325196453159,0.0234738132323884,-0.0117812936236614,-0.0829618882340625,0.0163498838993724,0.0698048562107818,-0.00287961863183819,0.014766425617413,-0.066262663016531,0.070631557119198,0.000595085852750095,0.0241297178127968,-0.000963015010522446,0.109014904088285,-0.056926972205073,-0.0120812205618234,0.095591328113988,-0.023073566066113,0.0353450250861609,0.050464469669741,0.0837995401166047,-0.017279492792789,0.00426923006632952,0.0785173141494372,0.081160294380475,-0.0526087384207915,-0.0655397699158506,-0.01762628026084,0.0418027564637586,0.00431448880554578,-0.0264980605158264,0.0122095733884663,-0.0655149151976007,0.125239203058253,-0.0381641397035181,0.297150999699183,-0.000898625799557531,-0.0601588551091264,0.0209809890358946,-0.0387803765008379,-0.0394794880879219,0.0778213219461567,-0.0720951704119586,-0.0394811954610712,0.0296030243541173,0.0500283216286646,-0.0131226030793605,0.143187398158059,-0.0548599562077245,-0.0426959051815904,-0.00546459475532714,-0.0136092808060977,-0.0204437744127459,0.00159761743525949,-0.0255115268360783,-0.0281195522832095
"Bcell","P1_2020Oct",0.0402419482820557,0.0118705568511121,-0.0255263845130146,-0.0688364601247493,-0.00829149161452767,0.016324214949041,0.0626834237021292,0.0091883590363715,-0.0257212909550298,0.00428605060579818,0.0535393192777337,0.0124810331766578,-0.00700849384226382,0.0118632910460405,0.014360604801652,0.014342110598746,-0.0492133387644179,0.0353371684753019,0.0479469799605391,-0.0242948314623634,0.0038585407651999,0.0545116225978747,0.0104207282665245,-0.0240686323447593,-0.0155363609537002,0.0404267284051992,0.00785726800321828,-0.00998497651987569,-0.0300652159497659,-0.00736455550044777,0.0312862626618637,-0.017203876153921,0.117885910568455,0.026335979094191,0.0253023641457649,0.00648802460014234,0.059491777606602,-0.0257375797392921,0.0872970042896171,0.0714176969846054,0.00646087637232546,0.0581013799853733,0.0560579326462402,0.00582141476888189,-0.00613992419224707,-0.00249513961038619,0.00272456257818381,0.108179875940207,-0.0204226089901414,-0.0486964973324469,-0.0537126264505366,0.0143609058546165,0.0467912312210119,0.00817228919883065,-0.00703723095410004,0.0689722524496073,0.0416770337914437,0.0216954645904048,0.0484235032983223,0.0419481154565145,0.000947522647771917,-0.00213816380533146,0.0755754957452151,-0.044054605347271,0.0914378946471388,0.0099406005714452,-0.0405327587730323,-0.0762629503623541,0.0114075634470467,-0.0199910938291266,0.0378432377344467,0.0153267730444909,-0.058318769809164,0.0163661685281093,0.0202780983607759,0.0100217679390531,0.0154179170352631,0.015105094892425,-0.0491820704044809,0.0433098887386276,-1.84975726067753e-05,0.0323707440429437,-0.0140205545309575,-0.00402471508159304,0.00966770278457702,-0.0174612982590765,0.00905553591427346,0.0614324584455068,0.00671747530609707,-0.0288430433358822,0.0818905899793586,0.0222093195247546,-0.00931557857962731,-0.0104410866259427,0.0492612389156742,-0.0599381226981348,0.032486249337761,-0.0430152105570351,-0.0688893863670123,0.0195370220317345,0.00251189639342338,-0.0133616829101417,0.0133564826055379,0.0445266262707955,-0.015905763660566,0.0251701096036597,0.010964514976696,0.0150047617437051,-0.0329877436029855,-0.00245920168276127,0.0350136451303691,-0.0643977142317612,-0.075406107150496,0.0160957467725338,-0.0478905734654456,-0.0260604220243724,-0.016802551230851,-0.0517026988155664,0.0525228552029495,-0.047123499743286,0.03500165517931,0.0818300310150045,0.0211449023338817,-0.0386151322338851,0.0200544138442604,-0.0121619501851587,0.0507074418186107,0.0304833150790876,-0.0341895143255979,-0.00786690093837351,-0.0140791670899341,0.0215590220001744,0.00891112138572617,-0.0507221995317198,0.0491344258457657,-0.0171108694433135,0.0262210289201541,0.0068819047329704,0.065984031745784
"Bcell","P3_2023Jan",-0.0175803892508268,-0.0947062505247938,-0.0993335049909913,0.146529356378501,0.0144386964841956,0.0657691551368238,0.0647050175921968,0.00247928986981269,-0.0360346076430578,0.0621876209318574,-0.0339792590574967,-0.0130968152279145,0.0117181096621585,-0.111002355261381,-0.085345118106239,-0.0660778931923453,-0.152864279159602,-0.0839204841297548,0.148383527315366,-0.0467656446221875,0.0915071720724696,0.0476377102115813,-0.000417379191137443,-0.0743020476586797,-0.0817886120417282,0.0240319893582457,-0.0032113302684375,0.130649947664818,0.0641425877878959,-0.0156229749768662,0.0103012863591286,-0.00411458041365112,0.166560350048357,0.0977080520831477,0.136744255718452,0.122180705165939,0.170466474050809,0.0812816390052911,0.000797853363622172,0.0105799143605618,0.0267233092400852,0.0220827644958783,0.0504867075552402,0.00320571761540357,0.0166667044935691,0.00787456674834769,0.103028123732112,0.0786102515200934,0.000488696633977237,-0.00729328380347618,-0.0326638787728086,0.029899282618408,-0.0765040242122606,-0.0515120556720411,0.00439945369195515,0.0775752957675033,0.133661980727359,-0.0980529297687776,0.0139545219731245,0.00441969245612703,0.116818197785003,-0.00838943658889131,0.216593358068513,-0.0428343505824935,-0.0184935996878184,0.0191222622358598,-0.0917605808486812,-0.125551903669197,0.0419695320185456,-0.0804987257793736,0.00860723842239184,0.0634899603891393,-0.0217488350378759,0.0207974117911867,-0.0454689417369806,0.088152022423102,-0.0371202426455131,-0.0197872586447229,-0.0500977517175127,-0.0352949826619923,0.0501459630817642,-0.0671422782332308,-1.37192614383048e-05,0.0428231681581127,0.200643749163652,-0.0940918181338634,0.0623744126786371,-0.00418549057796399,0.0185040045054159,-0.0645081118897112,-0.00815025187196395,0.0144459125883793,-0.0594541232098024,0.0245347350249975,0.0225264652706547,-0.0300946899956898,0.0149749740695058,-0.0377164203996397,-0.104374361713152,0.0356936138915302,0.0379166694032131,-0.10707477935376,0.00212409348664862,0.094618220813658,-0.0209970922131425,0.057488604852087,0.00909908212105416,0.00635745645910111,0.124648083348012,-0.113762287952832,0.00560932542498144,0.0171464170158468,-0.137612282718319,0.0645546890096324,-0.0147467221297622,-0.0877789796453436,0.00406641009552416,-0.0712695793002208,0.130281365993104,-0.0120350133767914,-0.0090696906917322,-0.00747252937672255,0.0100687286882356,-0.0013639226198361,0.0562193963726869,-0.0281467933626903,0.0691511498612122,-0.0293649907414621,-0.0400048744763525,0.0916055802750662,0.0353240116931362,0.0108885245915776,-0.0148232493343509,-0.0257478523795707,-0.108703277850748,-0.0416812711502152,0.00200659327496885,-0.00477226337592688,-0.158521030770764
"Malignant_epithelial","P1_2020Oct",0.0173463976729102,0.013488724040578,-0.0540068428965127,0.0800371158552742,-0.0495802076719166,-0.133208888008508,0.0298126163868266,0.130337452285094,0.00303760600137358,0.0744655953301683,-0.068724852289547,0.16276650551941,-0.0450304766111951,0.0314171753556355,-0.0696773461800511,-0.0538073677968962,-0.0517940999572517,-0.10163426435687,-0.13292201841837,-0.0742903858615241,0.0287147989780656,-0.0432811501407886,-0.0173240404942703,0.0406596650911004,-0.0190775969540306,-0.0376926106374037,-0.0143163856184098,0.0982689472565874,-0.0372980582162051,-0.0776849933511895,0.0800865222936137,0.0769212664882079,0.455734993599627,0.144515465684839,-0.135382125043288,-0.0891458807846141,-0.00443070943792176,0.0397401548452572,0.0655718057255589,-0.0286877886416918,0.0633629668430033,0.0577993781833161,0.0344651549088596,-0.282828269779872,0.0420501739541886,0.00334169753676576,-0.0547518411779396,0.366123506141122,-0.0712650656837994,-0.0201546629818719,-0.143435400538587,0.0484717139844804,0.0321366971672287,-0.00366792260366648,0.0532621021661199,0.000207696172310014,-0.20124803537351,0.0763919871998852,0.0132904843786947,-0.127359692106288,0.0129853982541494,-0.0215131901577516,0.258986208730392,-0.13654486441504,0.0837962006452873,-0.0324851661186654,0.226728404043998,-0.0350756326622536,-0.0250847401807262,0.0838060157735207,0.0832616875091042,-0.0284344648284868,0.0863481832008924,0.043973560311741,0.0210532314073754,0.0756501471079866,-0.00693355836048058,-0.0272571154266024,-0.0191901708820186,-0.00247151508942628,-0.083902523844197,-0.0157308486442398,-0.124082231073141,0.00707194458614651,-0.236801744012077,0.0252420435695373,-0.0734785808751757,-0.0403985550275293,0.0678905169939847,-0.00966663460076616,0.0482611859586232,0.0770818423320805,-0.00281657988696596,0.0672900637868502,-0.0641787436485996,-0.127263718604962,0.0479356077140281,-0.0324143734028122,-0.0968379189525177,0.137455981218785,0.147952966781939,0.036521639009731,-0.0639159994775681,0.0232612381945126,0.0324290266240259,-0.0187288586169434,0.0781825856417794,0.14938696977865,-0.0439655479938552,0.051178844579156,-0.0579261010569398,0.105900403713802,-0.148526314684159,-0.0603333848118315,-0.0482852978489513,0.144482276559068,0.127393126727003,-0.0343389973262589,0.182248049775863,0.0818654712136708,-0.0924816039015519,0.0973816104120823,-0.135502667403752,0.129714439720696,-0.0457178336835029,-0.0943050255236177,-0.171480904001313,0.0347380372862081,0.111222271835981,-0.0331446175353025,-0.084434361025878,0.0457834322140649,0.111138437892961,-0.0885866459607617,0.0445203682056829,0.0184056913865177,-0.0480780385011378,0.327844903280793,-0.132818037311451
"Malignant_epithelial","P2_2021Mar",-0.000118519222581511,0.00826630938604646,0.012879177872472,0.104193662245076,-0.124394243699804,-0.0916783486934434,0.141640451637635,0.106874203007863,0.00715683678415029,-0.0392709686346898,-0.0383936957204307,-0.0358086608737958,-0.00682643231396901,0.0632322612852238,-0.0721615242274715,-0.139642548812307,-0.0459823729417047,-0.048679091447693,-0.344300818378396,-0.105823692682968,0.0811375582947178,0.00994624257539542,-0.0340198669057504,0.136149510166865,-0.0654904989644647,-0.00301226376338651,0.0449299366938216,0.0230910647387515,0.0175674806059658,-0.080276834284359,0.0306798813833388,0.141505282879207,0.577007744178467,0.155928308683853,-0.106171031454087,-0.210296436408861,0.00545294617152067,-0.0218850996484084,0.110949082064401,0.0509517154500116,0.0546645582739096,0.0866666340538036,-0.0121926196742547,-0.19451387578957,0.0722558710528361,0.0159264446712005,-0.0699196538197537,0.355591053678056,-0.0845354370029448,-0.00700899786286103,-0.00401212163423863,0.0285590470865183,-0.186596834676013,-0.117309100382925,0.0210607130004613,-0.0690039248835049,-0.0697026130631535,0.0851187218685188,0.10494224999832,-0.0746405093414745,-0.0509548894597092,-0.0877353883308107,0.292407845509009,-0.225308500293969,-0.0177146057567228,0.0976138039805589,0.176012544195713,0.00784996888525515,-0.133369490781053,0.0785215682416825,-0.0269133711041891,-0.0576024862064291,0.0425803876446616,-0.109667375396589,-0.0437009269387812,0.079889045045915,-0.00553636149139622,-0.105566556826808,0.0185409491545802,0.0144786137624399,-0.158391139769156,0.141565106465123,-0.211526503925982,0.0666150100984818,-0.0635209147387662,0.119612349790211,0.0633458087154677,0.0234932821518553,-0.0361163645456305,0.070653351169468,-0.0509253454223922,0.174568923241661,0.0502036603273623,0.0681827498221004,-0.0781422715966795,-0.185647098081699,0.0953059126087763,-0.0585617551459971,-0.103580412985566,-0.0386600695567135,0.0629405830069567,0.0648173172114205,-0.0588114480412303,0.0887127971689038,0.0734205615975003,0.0665249445600967,-0.0576093953495687,0.228157518878247,-0.037163288024731,0.00747193643428276,-0.0539452241686842,0.0481449917426517,-0.0441812342881557,-0.048116497463359,0.000697119098601556,0.0568309454384494,0.164211273517789,0.00816390122722713,0.32572483258841,0.21807337527195,-0.0548064698273839,-0.0571017482530097,-0.175872366090776,0.11865260883559,0.017746281599788,-0.142173090543362,-0.16027843280815,0.0807360286834002,0.0370438023816054,-0.0452177777393013,0.0344457379253945,0.14498792119289,0.10931667079531,0.0484690073630709,0.0106632032790381,0.00645948721138459,-0.050233549766146,0.0938768173147929,-0.130922750692455
