"Cell Type","Sample Name","AHR","AR","ARID3A","ARNT","ASCL2","ATF1","ATF2","ATF3","BACH2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPD","CLOCK","E2F2","E2F3","E2F6","E2F7","E2F8","EBF1","EGR1","EHF","ELF1","ELK1","ELK3","ELK4","ESR1","ESR2","ETS2","ETV1","ETV6","FOS","FOSL1","FOSL2","FOXA1","FOXD2","FOXM1","FOXP1","FOXP2","GATA1","GATA2","GATA3","GATA4","GMEB2","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXB13","HSF1","IRF2","IRF4","JUN","JUNB","JUND","KLF1","KLF10","KLF3","KLF9","MAFF","MAFK","MECOM","MEF2A","MITF","MNT","MXI1","MYB","MYC","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NKX2-1","NR2F2","PAX5","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","RARG","RBPJ","RELA","RFX2","RFX5","RUNX1","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SP1","SP4","SPI1","SPIB","SRF","STAT1","STAT2","STAT4","STAT5A","STAT5B","TBP","TCF12","TCF21","TCF3","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","USF1","USF2","VEZF1","XBP1","YY1","ZBTB7A","ZBTB7B","ZEB1","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384"
"Malignant_epithelial","P3_2023Jan",0.0143884892086331,0.856115107913669,0.366906474820144,0.280575539568345,0.496402877697842,0.489208633093525,0.755395683453237,0.870503597122302,0.733812949640288,0.81294964028777,0.510791366906475,0.107913669064748,0.402877697841727,0.949640287769784,0.597122302158273,0.58273381294964,0.0935251798561151,0.345323741007194,0.76978417266187,0.834532374100719,0.928057553956835,0.561151079136691,0.683453237410072,0.223021582733813,0.129496402877698,0.935251798561151,0.0719424460431655,0.0431654676258993,0.647482014388489,0.23021582733813,0.194244604316547,0.525179856115108,0.992805755395683,0.661870503597122,0.899280575539568,0.539568345323741,0.568345323741007,0.517985611510791,0.884892086330935,0.97841726618705,0.18705035971223,0.589928057553957,0.705035971223022,0.79136690647482,0.215827338129496,0.115107913669065,0.575539568345324,0.381294964028777,0.0863309352517986,0.338129496402878,0.302158273381295,0.805755395683453,0.985611510791367,0.309352517985612,0.697841726618705,0.863309352517986,0.848920863309353,0.784172661870504,0.690647482014389,0.151079136690647,0.877697841726619,0.251798561151079,0.719424460431655,0.453237410071942,1,0.201438848920863,0.20863309352518,0.503597122302158,0.676258992805755,0.0503597122302158,0.62589928057554,0.798561151079137,0.165467625899281,0.712230215827338,0.244604316546763,0.654676258992806,0.0575539568345324,0.906474820143885,0.920863309352518,0.330935251798561,0.467625899280576,0.287769784172662,0.431654676258993,0.179856115107914,0.971223021582734,0.633093525179856,0.532374100719424,0.748201438848921,0.136690647482014,0.438848920863309,0.546762589928058,0.273381294964029,0.618705035971223,0.41726618705036,0.258992805755396,0.00719424460431655,0.611510791366906,0.0359712230215827,0.316546762589928,0.0647482014388489,0.482014388489209,0.741007194244604,0.323741007194245,0.669064748201439,0.39568345323741,0.942446043165468,0.294964028776978,0.964028776978417,0.60431654676259,0.100719424460432,0.827338129496403,0.474820143884892,0.266187050359712,0.352517985611511,0.0215827338129496,0.37410071942446,0.726618705035971,0.0287769784172662,0.892086330935252,0.122302158273381,0.776978417266187,0.820143884892086,0.172661870503597,0.640287769784173,0.424460431654676,0.410071942446043,0.460431654676259,0.841726618705036,0.237410071942446,0.913669064748201,0.359712230215827,0.762589928057554,0.079136690647482,0.446043165467626,0.158273381294964,0.388489208633094,0.143884892086331,0.956834532374101,0.553956834532374
"M2_Macrophage","P1_2020Oct",0.568345323741007,0.532374100719424,0.597122302158273,0.97841726618705,0.0575539568345324,0.438848920863309,0.172661870503597,0.0359712230215827,0.611510791366906,0.856115107913669,0.258992805755396,0.37410071942446,0.179856115107914,0.079136690647482,0.697841726618705,0.359712230215827,0.223021582733813,0.906474820143885,0.237410071942446,0.0143884892086331,0.942446043165468,0.726618705035971,0.215827338129496,0.165467625899281,0.834532374100719,0.899280575539568,0.143884892086331,0.345323741007194,0.302158273381295,0.129496402877698,0.561151079136691,0.863309352517986,0.848920863309353,0.820143884892086,0.546762589928058,0.23021582733813,0.136690647482014,0.280575539568345,0.892086330935252,0.81294964028777,0.79136690647482,0.330935251798561,0.870503597122302,0.39568345323741,0.100719424460432,0.0503597122302158,0.244604316546763,0.525179856115108,0.669064748201439,0.266187050359712,0.618705035971223,0.640287769784173,0.60431654676259,0.388489208633094,0.676258992805755,0.489208633093525,0.0215827338129496,0.964028776978417,0.517985611510791,0.589928057553957,0.424460431654676,0.776978417266187,0.755395683453237,0.784172661870504,0.323741007194245,0.402877697841727,1,0.0863309352517986,0.928057553956835,0.971223021582734,0.741007194244604,0.41726618705036,0.453237410071942,0.0647482014388489,0.309352517985612,0.76978417266187,0.762589928057554,0.539568345323741,0.510791366906475,0.949640287769784,0.575539568345324,0.0719424460431655,0.992805755395683,0.410071942446043,0.985611510791367,0.20863309352518,0.654676258992806,0.474820143884892,0.158273381294964,0.381294964028777,0.553956834532374,0.827338129496403,0.690647482014389,0.798561151079137,0.503597122302158,0.58273381294964,0.446043165467626,0.884892086330935,0.496402877697842,0.733812949640288,0.18705035971223,0.287769784172662,0.62589928057554,0.661870503597122,0.748201438848921,0.841726618705036,0.0935251798561151,0.107913669064748,0.956834532374101,0.913669064748201,0.251798561151079,0.712230215827338,0.460431654676259,0.273381294964029,0.366906474820144,0.338129496402878,0.467625899280576,0.920863309352518,0.877697841726619,0.719424460431655,0.294964028776978,0.316546762589928,0.0431654676258993,0.705035971223022,0.115107913669065,0.805755395683453,0.194244604316547,0.633093525179856,0.647482014388489,0.683453237410072,0.352517985611511,0.0287769784172662,0.201438848920863,0.151079136690647,0.482014388489209,0.431654676258993,0.122302158273381,0.00719424460431655,0.935251798561151
"NKcell","P1_2020Oct",0.525179856115108,0.100719424460432,0.201438848920863,0.273381294964029,0.0935251798561151,0.784172661870504,0.726618705035971,0.568345323741007,0.597122302158273,0.856115107913669,0.0215827338129496,0.942446043165468,0.892086330935252,0.215827338129496,0.0359712230215827,0.079136690647482,0.366906474820144,0.539568345323741,0.20863309352518,0.0719424460431655,0.877697841726619,0.165467625899281,0.81294964028777,0.906474820143885,0.359712230215827,0.23021582733813,0.0647482014388489,0.62589928057554,0.330935251798561,0.697841726618705,0.820143884892086,0.60431654676259,0.992805755395683,0.194244604316547,0.0431654676258993,0.474820143884892,0.661870503597122,0.107913669064748,0.553956834532374,0.949640287769784,0.431654676258993,0.654676258992806,0.676258992805755,0.115107913669065,0.251798561151079,0.0575539568345324,0.971223021582734,1,0.460431654676259,0.0863309352517986,0.438848920863309,0.762589928057554,0.690647482014389,0.798561151079137,0.532374100719424,0.647482014388489,0.388489208633094,0.611510791366906,0.870503597122302,0.482014388489209,0.352517985611511,0.136690647482014,0.985611510791367,0.0503597122302158,0.41726618705036,0.287769784172662,0.510791366906475,0.294964028776978,0.575539568345324,0.640287769784173,0.755395683453237,0.381294964028777,0.18705035971223,0.467625899280576,0.669064748201439,0.913669064748201,0.712230215827338,0.424460431654676,0.58273381294964,0.179856115107914,0.899280575539568,0.122302158273381,0.0143884892086331,0.0287769784172662,0.316546762589928,0.151079136690647,0.827338129496403,0.37410071942446,0.618705035971223,0.517985611510791,0.266187050359712,0.323741007194245,0.748201438848921,0.705035971223022,0.39568345323741,0.964028776978417,0.848920863309353,0.158273381294964,0.546762589928058,0.79136690647482,0.489208633093525,0.863309352517986,0.834532374100719,0.935251798561151,0.280575539568345,0.920863309352518,0.258992805755396,0.841726618705036,0.453237410071942,0.302158273381295,0.683453237410072,0.446043165467626,0.402877697841727,0.589928057553957,0.143884892086331,0.956834532374101,0.928057553956835,0.561151079136691,0.741007194244604,0.733812949640288,0.00719424460431655,0.129496402877698,0.97841726618705,0.496402877697842,0.345323741007194,0.805755395683453,0.719424460431655,0.776978417266187,0.223021582733813,0.410071942446043,0.76978417266187,0.237410071942446,0.172661870503597,0.633093525179856,0.503597122302158,0.309352517985612,0.338129496402878,0.244604316546763,0.884892086330935
"NKcell","P2_2021Mar",0.776978417266187,0.58273381294964,0.935251798561151,0.00719424460431655,0.223021582733813,0.870503597122302,0.446043165467626,0.438848920863309,0.115107913669065,0.892086330935252,0.525179856115108,0.661870503597122,0.589928057553957,0.23021582733813,0.431654676258993,0.611510791366906,0.0647482014388489,0.280575539568345,0.41726618705036,0.0503597122302158,0.705035971223022,0.597122302158273,0.575539568345324,0.697841726618705,0.18705035971223,0.517985611510791,0.273381294964029,0.798561151079137,0.172661870503597,0.546762589928058,0.762589928057554,0.237410071942446,0.992805755395683,0.640287769784173,0.122302158273381,0.287769784172662,0.165467625899281,0.258992805755396,0.827338129496403,0.726618705035971,0.863309352517986,0.489208633093525,0.474820143884892,0.0287769784172662,0.690647482014389,0.388489208633094,0.179856115107914,0.906474820143885,0.107913669064748,0.0215827338129496,0.97841726618705,0.805755395683453,0.302158273381295,0.201438848920863,0.568345323741007,0.942446043165468,0.510791366906475,0.381294964028777,0.877697841726619,0.194244604316547,0.964028776978417,0.784172661870504,0.985611510791367,0.316546762589928,0.482014388489209,0.848920863309353,0.733812949640288,0.0431654676258993,0.366906474820144,0.79136690647482,0.345323741007194,0.669064748201439,0.0575539568345324,0.151079136690647,0.741007194244604,0.949640287769784,0.309352517985612,0.39568345323741,0.553956834532374,0.215827338129496,0.81294964028777,0.913669064748201,0.503597122302158,0.338129496402878,0.539568345323741,0.251798561151079,0.496402877697842,0.244604316546763,0.079136690647482,0.928057553956835,0.467625899280576,0.633093525179856,0.0143884892086331,0.330935251798561,0.561151079136691,0.0863309352517986,1,0.20863309352518,0.402877697841727,0.920863309352518,0.0935251798561151,0.956834532374101,0.899280575539568,0.683453237410072,0.748201438848921,0.618705035971223,0.410071942446043,0.719424460431655,0.323741007194245,0.158273381294964,0.294964028776978,0.62589928057554,0.453237410071942,0.266187050359712,0.359712230215827,0.60431654676259,0.712230215827338,0.647482014388489,0.834532374100719,0.856115107913669,0.100719424460432,0.136690647482014,0.755395683453237,0.0719424460431655,0.76978417266187,0.820143884892086,0.654676258992806,0.532374100719424,0.129496402877698,0.676258992805755,0.143884892086331,0.971223021582734,0.841726618705036,0.424460431654676,0.884892086330935,0.37410071942446,0.460431654676259,0.352517985611511,0.0359712230215827
"NKcell","P3_2023Jan",0.0863309352517986,0.827338129496403,0.618705035971223,0.460431654676259,0.748201438848921,0.60431654676259,0.985611510791367,0.863309352517986,0.935251798561151,0.136690647482014,0.294964028776978,0.079136690647482,0.446043165467626,0.62589928057554,0.575539568345324,0.287769784172662,0.194244604316547,0.129496402877698,0.366906474820144,0.489208633093525,0.00719424460431655,0.741007194244604,0.172661870503597,0.223021582733813,0.848920863309353,0.920863309352518,0.0359712230215827,0.661870503597122,0.0503597122302158,0.23021582733813,0.964028776978417,0.107913669064748,0.877697841726619,0.942446043165468,0.215827338129496,0.41726618705036,0.273381294964029,0.0647482014388489,0.280575539568345,0.474820143884892,0.906474820143885,0.251798561151079,0.453237410071942,0.755395683453237,0.316546762589928,0.309352517985612,0.402877697841727,0.798561151079137,0.266187050359712,0.143884892086331,0.438848920863309,0.58273381294964,0.0719424460431655,0.352517985611511,0.115107913669065,0.388489208633094,0.669064748201439,0.784172661870504,0.705035971223022,0.37410071942446,0.553956834532374,0.122302158273381,0.971223021582734,0.856115107913669,0.913669064748201,0.81294964028777,0.654676258992806,0.640287769784173,0.76978417266187,0.776978417266187,0.0935251798561151,0.841726618705036,0.561151079136691,0.100719424460432,0.302158273381295,0.410071942446043,0.517985611510791,0.546762589928058,0.39568345323741,0.0575539568345324,0.510791366906475,1,0.467625899280576,0.0215827338129496,0.79136690647482,0.589928057553957,0.884892086330935,0.359712230215827,0.532374100719424,0.0431654676258993,0.151079136690647,0.482014388489209,0.330935251798561,0.899280575539568,0.690647482014389,0.762589928057554,0.733812949640288,0.18705035971223,0.424460431654676,0.503597122302158,0.338129496402878,0.992805755395683,0.431654676258993,0.820143884892086,0.892086330935252,0.568345323741007,0.647482014388489,0.712230215827338,0.158273381294964,0.0143884892086331,0.726618705035971,0.633093525179856,0.244604316546763,0.237410071942446,0.805755395683453,0.834532374100719,0.697841726618705,0.0287769784172662,0.345323741007194,0.870503597122302,0.956834532374101,0.676258992805755,0.949640287769784,0.20863309352518,0.539568345323741,0.201438848920863,0.611510791366906,0.928057553956835,0.597122302158273,0.258992805755396,0.719424460431655,0.165467625899281,0.496402877697842,0.97841726618705,0.525179856115108,0.381294964028777,0.179856115107914,0.323741007194245,0.683453237410072
"DendriticCell","P1_2020Oct",0.338129496402878,0.726618705035971,0.474820143884892,0.0359712230215827,0.525179856115108,0.23021582733813,0.964028776978417,0.805755395683453,0.39568345323741,0.719424460431655,0.0143884892086331,0.352517985611511,0.0719424460431655,0.18705035971223,0.460431654676259,0.287769784172662,0.798561151079137,0.402877697841727,0.741007194244604,0.0431654676258993,0.568345323741007,0.266187050359712,0.892086330935252,0.942446043165468,0.100719424460432,0.661870503597122,0.41726618705036,0.244604316546763,0.755395683453237,0.58273381294964,0.784172661870504,0.834532374100719,0.949640287769784,0.503597122302158,0.366906474820144,0.316546762589928,1,0.920863309352518,0.172661870503597,0.712230215827338,0.496402877697842,0.0575539568345324,0.158273381294964,0.165467625899281,0.62589928057554,0.0503597122302158,0.690647482014389,0.697841726618705,0.546762589928058,0.302158273381295,0.971223021582734,0.633093525179856,0.575539568345324,0.97841726618705,0.251798561151079,0.510791366906475,0.597122302158273,0.640287769784173,0.539568345323741,0.237410071942446,0.00719424460431655,0.410071942446043,0.561151079136691,0.107913669064748,0.143884892086331,0.79136690647482,0.928057553956835,0.381294964028777,0.913669064748201,0.0287769784172662,0.820143884892086,0.446043165467626,0.618705035971223,0.467625899280576,0.20863309352518,0.453237410071942,0.856115107913669,0.762589928057554,0.309352517985612,0.654676258992806,0.517985611510791,0.223021582733813,0.553956834532374,0.60431654676259,0.985611510791367,0.345323741007194,0.935251798561151,0.194244604316547,0.0647482014388489,0.906474820143885,0.611510791366906,0.705035971223022,0.330935251798561,0.776978417266187,0.37410071942446,0.870503597122302,0.323741007194245,0.0935251798561151,0.151079136690647,0.827338129496403,0.258992805755396,0.669064748201439,0.179856115107914,0.079136690647482,0.899280575539568,0.884892086330935,0.589928057553957,0.956834532374101,0.532374100719424,0.280575539568345,0.683453237410072,0.482014388489209,0.122302158273381,0.841726618705036,0.992805755395683,0.863309352517986,0.359712230215827,0.215827338129496,0.431654676258993,0.489208633093525,0.273381294964029,0.0215827338129496,0.294964028776978,0.733812949640288,0.201438848920863,0.424460431654676,0.848920863309353,0.877697841726619,0.129496402877698,0.388489208633094,0.81294964028777,0.676258992805755,0.0863309352517986,0.76978417266187,0.438848920863309,0.115107913669065,0.647482014388489,0.748201438848921,0.136690647482014
"DendriticCell","P3_2023Jan",0.827338129496403,0.0215827338129496,0.805755395683453,0.158273381294964,0.194244604316547,0.510791366906475,0.97841726618705,0.143884892086331,0.0287769784172662,0.834532374100719,0.0719424460431655,0.697841726618705,0.266187050359712,0.302158273381295,0.870503597122302,0.0935251798561151,0.129496402877698,0.338129496402878,0.748201438848921,0.345323741007194,0.647482014388489,0.79136690647482,0.985611510791367,0.971223021582734,0.359712230215827,0.58273381294964,0.100719424460432,0.762589928057554,0.23021582733813,0.215827338129496,0.928057553956835,0.568345323741007,0.856115107913669,0.755395683453237,0.589928057553957,0.294964028776978,0.532374100719424,0.237410071942446,0.431654676258993,0.251798561151079,0.474820143884892,0.330935251798561,0.410071942446043,0.280575539568345,0.316546762589928,0.079136690647482,0.546762589928058,0.992805755395683,0.151079136690647,0.00719424460431655,0.705035971223022,0.136690647482014,0.453237410071942,0.179856115107914,0.798561151079137,0.517985611510791,0.438848920863309,0.863309352517986,0.107913669064748,0.690647482014389,0.287769784172662,0.37410071942446,1,0.201438848920863,0.892086330935252,0.949640287769784,0.633093525179856,0.115107913669065,0.352517985611511,0.640287769784173,0.726618705035971,0.258992805755396,0.402877697841727,0.597122302158273,0.273381294964029,0.244604316546763,0.0575539568345324,0.503597122302158,0.784172661870504,0.172661870503597,0.956834532374101,0.446043165467626,0.935251798561151,0.0359712230215827,0.848920863309353,0.733812949640288,0.223021582733813,0.165467625899281,0.611510791366906,0.561151079136691,0.496402877697842,0.776978417266187,0.553956834532374,0.920863309352518,0.62589928057554,0.39568345323741,0.467625899280576,0.20863309352518,0.388489208633094,0.60431654676259,0.460431654676259,0.964028776978417,0.0143884892086331,0.539568345323741,0.913669064748201,0.841726618705036,0.41726618705036,0.575539568345324,0.712230215827338,0.884892086330935,0.820143884892086,0.877697841726619,0.309352517985612,0.906474820143885,0.661870503597122,0.366906474820144,0.942446043165468,0.18705035971223,0.76978417266187,0.741007194244604,0.381294964028777,0.489208633093525,0.0431654676258993,0.0863309352517986,0.0503597122302158,0.899280575539568,0.525179856115108,0.669064748201439,0.683453237410072,0.618705035971223,0.676258992805755,0.719424460431655,0.323741007194245,0.81294964028777,0.654676258992806,0.0647482014388489,0.482014388489209,0.424460431654676,0.122302158273381
"CD8Tcell","P1_2020Oct",0.568345323741007,0.388489208633094,0.561151079136691,0.338129496402878,0.237410071942446,0.517985611510791,0.553956834532374,0.244604316546763,0.820143884892086,0.697841726618705,0.323741007194245,0.726618705035971,0.496402877697842,0.39568345323741,0.18705035971223,0.194244604316547,0.345323741007194,0.136690647482014,0.97841726618705,0.532374100719424,0.676258992805755,0.870503597122302,0.611510791366906,0.928057553956835,0.0431654676258993,0.280575539568345,0.258992805755396,0.856115107913669,0.446043165467626,0.438848920863309,0.913669064748201,0.79136690647482,0.906474820143885,1,0.302158273381295,0.0143884892086331,0.079136690647482,0.589928057553957,0.107913669064748,0.935251798561151,0.920863309352518,0.251798561151079,0.683453237410072,0.81294964028777,0.60431654676259,0.122302158273381,0.741007194244604,0.985611510791367,0.352517985611511,0.215827338129496,0.482014388489209,0.201438848920863,0.179856115107914,0.0359712230215827,0.762589928057554,0.410071942446043,0.647482014388489,0.424460431654676,0.294964028776978,0.115107913669065,0.863309352517986,0.266187050359712,0.848920863309353,0.00719424460431655,0.41726618705036,0.884892086330935,0.841726618705036,0.287769784172662,0.172661870503597,0.798561151079137,0.669064748201439,0.597122302158273,0.330935251798561,0.165467625899281,0.0647482014388489,0.949640287769784,0.661870503597122,0.539568345323741,0.402877697841727,0.309352517985612,0.223021582733813,0.273381294964029,0.23021582733813,0.20863309352518,0.0215827338129496,0.316546762589928,0.143884892086331,0.992805755395683,0.453237410071942,0.0719424460431655,0.474820143884892,0.76978417266187,0.755395683453237,0.956834532374101,0.719424460431655,0.618705035971223,0.58273381294964,0.503597122302158,0.654676258992806,0.733812949640288,0.0575539568345324,0.892086330935252,0.359712230215827,0.784172661870504,0.381294964028777,0.366906474820144,0.0287769784172662,0.0503597122302158,0.431654676258993,0.0935251798561151,0.575539568345324,0.633093525179856,0.129496402877698,0.690647482014389,0.467625899280576,0.748201438848921,0.640287769784173,0.62589928057554,0.964028776978417,0.899280575539568,0.0863309352517986,0.942446043165468,0.151079136690647,0.546762589928058,0.37410071942446,0.805755395683453,0.100719424460432,0.510791366906475,0.834532374100719,0.705035971223022,0.776978417266187,0.971223021582734,0.712230215827338,0.158273381294964,0.827338129496403,0.460431654676259,0.489208633093525,0.525179856115108,0.877697841726619
"CD8Tcell","P2_2021Mar",0.589928057553957,0.287769784172662,0.424460431654676,0.410071942446043,0.316546762589928,0.338129496402878,0.726618705035971,0.0287769784172662,0.0503597122302158,0.776978417266187,0.107913669064748,0.18705035971223,0.309352517985612,0.892086330935252,0.690647482014389,0.41726618705036,0.258992805755396,0.503597122302158,0.352517985611511,0.438848920863309,0.237410071942446,0.676258992805755,0.870503597122302,0.525179856115108,0.453237410071942,0.654676258992806,0.79136690647482,0.539568345323741,0.575539568345324,0.381294964028777,0.568345323741007,0.122302158273381,0.992805755395683,0.899280575539568,0.345323741007194,0.712230215827338,0.0575539568345324,0.647482014388489,0.431654676258993,0.136690647482014,0.618705035971223,0.81294964028777,0.39568345323741,0.62589928057554,0.446043165467626,0.60431654676259,0.719424460431655,0.884892086330935,0.705035971223022,0.172661870503597,0.733812949640288,0.971223021582734,0.280575539568345,0.611510791366906,0.798561151079137,0.741007194244604,0.23021582733813,0.510791366906475,0.597122302158273,0.143884892086331,0.489208633093525,0.669064748201439,0.906474820143885,0.633093525179856,0.0719424460431655,0.935251798561151,0.223021582733813,0.748201438848921,0.330935251798561,0.863309352517986,0.115107913669065,0.244604316546763,0.079136690647482,0.151079136690647,0.848920863309353,0.913669064748201,0.474820143884892,0.762589928057554,0.366906474820144,0.928057553956835,0.215827338129496,0.158273381294964,0.482014388489209,0.76978417266187,0.920863309352518,0.942446043165468,0.266187050359712,0.640287769784173,0.877697841726619,0.0431654676258993,0.460431654676259,0.251798561151079,0.0647482014388489,0.0935251798561151,0.0359712230215827,0.20863309352518,0.985611510791367,0.467625899280576,0.129496402877698,0.841726618705036,0.683453237410072,0.949640287769784,0.179856115107914,0.755395683453237,0.302158273381295,0.294964028776978,0.194244604316547,1,0.388489208633094,0.0863309352517986,0.201438848920863,0.805755395683453,0.496402877697842,0.58273381294964,0.834532374100719,0.37410071942446,0.856115107913669,0.827338129496403,0.784172661870504,0.561151079136691,0.546762589928058,0.100719424460432,0.0143884892086331,0.517985611510791,0.165467625899281,0.553956834532374,0.323741007194245,0.697841726618705,0.00719424460431655,0.532374100719424,0.956834532374101,0.273381294964029,0.97841726618705,0.964028776978417,0.820143884892086,0.0215827338129496,0.661870503597122,0.402877697841727,0.359712230215827
"CD8Tcell","P3_2023Jan",0.798561151079137,0.194244604316547,0.460431654676259,0.251798561151079,0.345323741007194,0.280575539568345,0.676258992805755,0.00719424460431655,0.424460431654676,0.352517985611511,0.884892086330935,0.647482014388489,0.165467625899281,0.20863309352518,0.0143884892086331,0.0719424460431655,0.0575539568345324,0.553956834532374,0.877697841726619,0.266187050359712,0.359712230215827,0.97841726618705,0.381294964028777,0.935251798561151,0.438848920863309,0.928057553956835,0.0359712230215827,0.755395683453237,0.309352517985612,0.848920863309353,0.956834532374101,0.151079136690647,0.906474820143885,0.856115107913669,0.273381294964029,0.330935251798561,0.834532374100719,0.23021582733813,0.402877697841727,0.62589928057554,0.776978417266187,0.971223021582734,0.589928057553957,0.107913669064748,0.705035971223022,0.0431654676258993,0.0503597122302158,0.920863309352518,0.0935251798561151,0.129496402877698,0.453237410071942,0.654676258992806,0.39568345323741,0.661870503597122,0.338129496402878,0.913669064748201,0.841726618705036,0.474820143884892,0.863309352517986,0.0287769784172662,0.870503597122302,0.37410071942446,1,0.223021582733813,0.719424460431655,0.784172661870504,0.60431654676259,0.302158273381295,0.294964028776978,0.726618705035971,0.820143884892086,0.748201438848921,0.525179856115108,0.122302158273381,0.467625899280576,0.942446043165468,0.597122302158273,0.100719424460432,0.762589928057554,0.611510791366906,0.503597122302158,0.316546762589928,0.179856115107914,0.18705035971223,0.892086330935252,0.741007194244604,0.0647482014388489,0.712230215827338,0.733812949640288,0.669064748201439,0.546762589928058,0.158273381294964,0.539568345323741,0.827338129496403,0.201438848920863,0.287769784172662,0.949640287769784,0.079136690647482,0.172661870503597,0.618705035971223,0.136690647482014,0.899280575539568,0.366906474820144,0.690647482014389,0.633093525179856,0.561151079136691,0.79136690647482,0.964028776978417,0.0863309352517986,0.0215827338129496,0.532374100719424,0.517985611510791,0.388489208633094,0.81294964028777,0.575539568345324,0.805755395683453,0.58273381294964,0.697841726618705,0.992805755395683,0.41726618705036,0.489208633093525,0.446043165467626,0.115107913669065,0.640287769784173,0.510791366906475,0.76978417266187,0.244604316546763,0.258992805755396,0.431654676258993,0.683453237410072,0.985611510791367,0.568345323741007,0.410071942446043,0.482014388489209,0.496402877697842,0.215827338129496,0.143884892086331,0.323741007194245,0.237410071942446
"MSC_Fibroblast","P1_2020Oct",0.158273381294964,0.0287769784172662,0.453237410071942,0.647482014388489,0.172661870503597,0.733812949640288,0.848920863309353,0.151079136690647,0.0431654676258993,0.402877697841727,0.561151079136691,0.0647482014388489,0.165467625899281,0.482014388489209,0.237410071942446,0.539568345323741,0.489208633093525,0.683453237410072,0.446043165467626,0.611510791366906,0.913669064748201,0.618705035971223,0.942446043165468,0.58273381294964,0.194244604316547,0.992805755395683,0.553956834532374,0.517985611510791,0.510791366906475,0.640287769784173,0.302158273381295,0.633093525179856,0.985611510791367,0.60431654676259,0.719424460431655,0.669064748201439,0.690647482014389,0.762589928057554,0.352517985611511,0.705035971223022,0.877697841726619,0.39568345323741,0.223021582733813,0.0143884892086331,0.00719424460431655,0.0575539568345324,0.20863309352518,1,0.107913669064748,0.201438848920863,0.294964028776978,0.841726618705036,0.928057553956835,0.41726618705036,0.971223021582734,0.503597122302158,0.798561151079137,0.0503597122302158,0.251798561151079,0.956834532374101,0.654676258992806,0.827338129496403,0.97841726618705,0.0215827338129496,0.935251798561151,0.661870503597122,0.776978417266187,0.388489208633094,0.424460431654676,0.712230215827338,0.949640287769784,0.0359712230215827,0.697841726618705,0.258992805755396,0.129496402877698,0.431654676258993,0.37410071942446,0.76978417266187,0.496402877697842,0.18705035971223,0.568345323741007,0.438848920863309,0.100719424460432,0.0863309352517986,0.834532374100719,0.755395683453237,0.345323741007194,0.863309352517986,0.892086330935252,0.316546762589928,0.280575539568345,0.805755395683453,0.676258992805755,0.287769784172662,0.920863309352518,0.266187050359712,0.330935251798561,0.575539568345324,0.460431654676259,0.323741007194245,0.748201438848921,0.532374100719424,0.273381294964029,0.359712230215827,0.784172661870504,0.964028776978417,0.81294964028777,0.906474820143885,0.467625899280576,0.525179856115108,0.820143884892086,0.597122302158273,0.115107913669065,0.136690647482014,0.309352517985612,0.0935251798561151,0.62589928057554,0.366906474820144,0.870503597122302,0.741007194244604,0.410071942446043,0.856115107913669,0.338129496402878,0.079136690647482,0.122302158273381,0.179856115107914,0.546762589928058,0.143884892086331,0.726618705035971,0.589928057553957,0.381294964028777,0.474820143884892,0.215827338129496,0.884892086330935,0.23021582733813,0.0719424460431655,0.899280575539568,0.79136690647482,0.244604316546763
