"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"AHR",0.846994535519126,0.808743169398907,0.841530054644809
"AR",0.0710382513661202,0.12568306010929,0.387978142076503
"ARID3A",0.0765027322404372,0.0218579234972678,0.420765027322404
"ARNT",0.53551912568306,0.327868852459016,0.185792349726776
"ARNTL",0.442622950819672,0.633879781420765,0.754098360655738
"ASCL2",0.284153005464481,0.0601092896174863,0.540983606557377
"ATF1",0.622950819672131,0.284153005464481,0.612021857923497
"ATF2",0.967213114754098,0.836065573770492,0.967213114754098
"ATF3",0.912568306010929,0.546448087431694,0.557377049180328
"BACH1",0.939890710382514,0.704918032786885,0.404371584699454
"BACH2",0.0491803278688525,0.229508196721311,0.229508196721311
"BARX2",0.885245901639344,0.322404371584699,0.562841530054645
"BATF",0.366120218579235,0.26775956284153,0.163934426229508
"BCL11A",0.262295081967213,0.103825136612022,0.693989071038251
"BCL6",0.737704918032787,0.120218579234973,0.546448087431694
"BHLHE40",0.0327868852459016,0.480874316939891,0.0327868852459016
"CEBPA",0.0273224043715847,0.814207650273224,0.0218579234972678
"CEBPD",0.207650273224044,0.114754098360656,0.262295081967213
"CLOCK",0.169398907103825,0.0710382513661202,0.0491803278688525
"CTCF",0.699453551912568,0.273224043715847,0.961748633879781
"E2F2",0.153005464480874,0.0273224043715847,0.153005464480874
"E2F3",0.191256830601093,0.218579234972678,0.256830601092896
"E2F4",0.387978142076503,0.693989071038251,0.497267759562842
"E2F6",0.273224043715847,0.497267759562842,0.907103825136612
"E2F7",0.19672131147541,0.775956284153005,0.0109289617486339
"E2F8",0.546448087431694,0.846994535519126,0.486338797814208
"EBF1",0.726775956284153,0.0765027322404372,0.53551912568306
"EGR1",0.60655737704918,0.316939890710383,0.109289617486339
"EGR2",0.748633879781421,0.202185792349727,0.087431693989071
"EHF",0.808743169398907,0.595628415300546,0.918032786885246
"ELF1",0.355191256830601,0.136612021857924,0.442622950819672
"ELK1",0.688524590163934,0.934426229508197,0.382513661202186
