"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ATF1",0.330165772602747,0.362146706415581,-0.48677150786309
"PBX1",0.432584642248508,-0.327983135316232,0.584705519580635
"ZBTB33",-0.319372364330348,0.334119037096555,-0.619241443108233
