"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ARNT",0.394389514171267,0.526135102095724,0.4521577861914
"CTCF",-0.403962949561736,0.629901209450306,0.404843755684092
"EBF1",0.314428534767064,-0.537981663478656,-0.405296664120194
"ETV7",-0.330944703288856,-0.419220496262256,0.45890356142457
"FOXA1",-0.464867596168713,0.601677082279217,0.536045746970117
"FOXA2",0.328775617228358,-0.563411467717358,-0.393555743975912
"GTF2I",0.419046450129989,0.527353954493679,-0.31677440206852
"HEY1",0.435808091354101,-0.355986726967133,-0.438942010370582
"HNF4A",0.481043928455865,0.347970146666353,-0.459769642122583
"KLF1",-0.548701305946656,-0.445776334479831,-0.45594013829308
"MYB",-0.381999837414184,-0.327071346832875,-0.472597850328943
"NANOG",-0.481661754555989,0.382054047189535,0.453465442120904
"PBX3",0.426982550716414,0.460666362972687,-0.454985770531989
"RBPJ",0.480575298751437,0.53777892851066,0.405031802930963
"RXRA",-0.358585567161491,0.39538081809784,-0.500313272162012
"SREBF1",0.404140199980553,0.371028196038493,-0.447563640840952
"ZBTB7B",-0.514056500164977,-0.6861149751548,0.336452902839458
