"","P1_2020Oct","P3_2023Jan"
"ATF3",0.321507890122735,-0.789592272575873
"BARX2",-0.349386323787259,0.858265248143577
"BCL11A",0.565283459964933,0.528507611826251
"BCL6",-0.682349503214495,0.701189286623954
"BHLHE40",0.60666277030976,-0.795166441348773
"CDX2",-0.394097019286967,0.766913536707224
"CEBPA",0.342022209234366,-0.64064734810635
"CEBPD",0.55645821157218,-0.573002997707635
"CLOCK",0.549035651665693,0.777924724230491
"CTCF",-0.583985973115137,-0.56747781108564
"E2F3",-0.606019871420222,0.307764650561336
"E2F4",-0.352483927527762,-0.46498755853367
"EGR2",-0.624254821741672,0.737749564058857
"EHF",-0.346171829339568,0.455524206978977
"ELK3",0.364348334307423,-0.375889026038911
"ESR1",0.343892460549386,-0.500754325123925
"ETV6",0.554412624196376,0.73405630988068
"ETV7",-0.526183518410286,0.455308685514998
"FOSL1",0.542665108123904,-0.775171927349674
"FOXD2",0.62583284628872,0.791002958521915
"FOXH1",-0.562887200467563,0.536942338211956
"FOXO3",0.459731151373466,-0.709467270126766
"FOXP1",-0.436177673874927,0.618389858735477
"FOXP2",0.344944476914085,-0.317100648523678
"FOXP3",-0.524839275277616,-0.338221751993574
"GATA2",0.650672121566336,0.84655851407747
"GFI1B",-0.698246639392168,-0.711740041928721
"GLI2",0.683343074225599,-0.620829169850507
"GLIS1",0.661075394506137,-0.301622288837947
"GMEB1",-0.511630625365284,0.665706616508944
"GMEB2",-0.556224430157803,0.573424244205412
"GRHL2",0.47229690239626,-0.603244577675895
"HES1",0.566569257744009,-0.781568996257764
"HEY1",0.45978959672706,-0.734320813495562
"HNF1B",0.420338983050848,-0.452428535041831
"HNF4A",0.549094097019287,0.583534160152041
"HNF4G",0.598889538281707,-0.38261917357315
"HOXA1",0.311805961426067,-0.556486216422736
"HOXA4",0.480654587960257,0.752120927134152
"HOXB13",-0.581998831092928,0.821175963478908
"HSF1",0.310987726475745,0.315239326789318
"HSF2",-0.566452367036821,0.405523227335959
"IRF1",-0.600642898889538,0.400909108720782
"IRF2",-0.534950321449445,-0.449332863104685
"JUN",0.312390414962011,-0.355581026274026
"JUNB",0.586382232612507,0.54316307137679
"JUND",-0.376329631794272,0.770273712259253
"KLF1",0.607890122735243,-0.667646309684751
"KLF10",-0.409760374050263,0.532729873234194
"KLF3",-0.358445353594389,0.6493661709673
"KLF4",-0.580070134424313,0.536687631027254
"KLF9",0.601402688486265,0.36447618487823
"LHX2",0.537405026300409,-0.475391367385725
"MAF",-0.527352425482174,-0.437518368306589
"MAFF",0.581881940385739,0.957032857226827
"MAFK",0.522267679719462,-0.522237896510512
"MECOM",-0.387901811805962,0.684878230372852
"MEF2C",-0.547106954997078,0.702276690374028
"MYB",-0.387668030391584,0.300172417171183
"MYC",-0.376680303915839,-0.809704343737142
"NFATC1",-0.626884862653419,-0.455053978330297
"NFIC",-0.476738749269433,0.709251748662787
"NFYA",-0.376914085330216,0.766844961695958
"NKX2-1",0.493687901811806,-0.716706832030408
"NR2C2",-0.57416715371128,0.61132663257509
"NR2F2",0.54406779661017,-0.534071984168969
"NR3C1",-0.381998831092928,0.805815160955348
"NR5A2",-0.46271186440678,0.47126707027959
"PAX5",0.786031560490941,0.787309704343737
"PAX6",0.502045587375804,0.896990536648445
"PBX3",-0.365049678550555,0.441916965457787
"PGR",0.438807714786675,0.741423225376673
"POU2F1",0.504850964348334,0.636865926056545
"PRDM1",-0.423319696084161,0.626295577891416
"RELA",-0.317650496785506,0.381277062638375
"RFX2",-0.426475745178258,-0.316218969807402
"RUNX3",-0.623027469316189,0.36354552401105
"RXRA",0.524605493863238,0.300094045729736
"SETDB1",0.538457042665108,-0.493397206058112
"SIX5",-0.446522501461134,0.419806422539627
"SMAD3",0.53728813559322,-0.308489586394718
"SNAI2",-0.401753360607832,0.679607750935559
"SPDEF",0.373173582700175,-0.525039675542232
"SPIB",-0.439099941554647,-0.642263759086189
"SRF",-0.529982466393922,-0.949234898802876
"STAT1",0.557802454704851,0.487960187307745
"STAT2",-0.408533021624781,0.322116420776269
"STAT5B",0.419228521332554,-0.642479280550168
"STAT6",-0.403915838690824,-0.784282607417857
"TAL1",-0.650613676212741,-0.88017986245812
"TCF12",-0.437346580946815,0.562501224553773
"TCF3",-0.575277615429573,0.762309214522228
"TCF4",0.614202220923437,-0.715188385352378
"TCF7L2",0.458620689655173,-0.768216461921276
"TEAD4",0.403389830508475,-0.831138932972825
"TFAP2A",-0.427586206896552,-0.617135915672329
"TFAP2C",0.631852717708942,-0.308832461451047
"TFAP4",0.337171244886032,-0.731930484531437
"USF1",-0.597779076563413,0.645045945257548
"ZEB1",-0.658153126826417,0.649042888771332
"ZFX",0.3177089421391,0.520964360587002
