"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ARNTL",0.546040961135301,0.408791208791209,0.644927536231884
"ATF3",-0.675213675213675,0.343635531135531,0.558761528326746
"BCL6",-0.395097564908886,0.434935897435897,0.346245059288537
"BHLHE40",0.545879696823093,-0.489285714285714,0.453754940711462
"E2F4",0.44162231898081,0.507417582417582,0.807246376811594
"ETV1",-0.368247056926302,-0.439285714285714,-0.408695652173913
"FOXA1",-0.365747460087083,-0.347252747252747,0.582345191040843
"HEY1",-0.703596194162232,-0.309111721611722,-0.625032938076416
"HNF4G",0.447508466376391,0.640338827838828,0.738998682476943
"KMT2A",0.579422673762296,0.367673992673993,-0.642028985507246
"MAFK",0.314304144492824,0.349908424908425,0.377206851119894
"MEF2A",0.74979841960974,0.594368131868132,0.751383399209486
"MXI1",0.547411707789066,0.388736263736264,-0.810144927536232
"NFAT5",-0.471778745363651,-0.313003663003663,0.612648221343873
"NFYB",-0.438235768424448,0.593727106227106,-0.361133069828722
"NR2C2",-0.437429446863409,-0.430677655677656,-0.311198945981555
"NRF1",0.302612481857765,-0.519551282051282,0.737549407114624
"PGR",0.300919206579584,0.410302197802198,0.872332015810277
"RFX5",0.557006934365425,0.76474358974359,0.772859025032938
"SPIB",0.535397516529592,-0.35467032967033,0.70395256916996
"USF2",0.45145944202548,0.319551282051282,0.701054018445323
"ZNF76",-0.38808256732785,-0.583104395604396,0.659947299077734
