"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"AR",0.450065003305291,0.595408296908682,-0.51460744655406
"CEBPA",-0.314878985117644,0.338648782327423,-0.315565933814243
"ELF1",-0.600277713497807,-0.32075217344149,-0.460553098294622
"EPAS1",0.779373028183939,0.362612548217487,0.326385641248127
"FOXA2",0.419951696847672,0.356404844951224,-0.401567153095966
"FOXO3",-0.303827808407423,0.39593702114863,0.317944941837602
"HINFP",-0.350717016178933,-0.494706000242178,-0.463392300149452
"XBP1",0.413572276925702,0.31814210133742,0.333439425437995
