"","P1_2020Oct","P2_2021Mar"
"AHR",-0.337974949373734,0.492397239723972
"ARID3A",-0.305910147753694,0.717143714371437
"BCL11A",-0.48788719717993,-0.387470747074707
"BCL6",-0.31609540238506,0.504734473447345
"EHF",0.381318532963324,-0.743102310231023
"ELK4",0.423441086027151,-0.604164416441644
"FOXP3",0.371566789169729,0.41005700570057
"HSF1",0.351851796294907,-0.61017701770177
"SPI1",-0.327228680717018,-0.486708670867087
"TP73",0.445298132453311,0.40034803480348
"USF1",0.435699392484812,0.40957695769577
