"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"EGR2",-0.352718150197142,0.366847345514422,-0.32099907493062
"ETV1",0.409963006181494,0.374297059224102,0.34381745297564
"IRF4",0.308415254213574,-0.332448369755844,0.335306814677767
"MEF2C",-0.413123711022871,-0.301416918949952,0.378970089423373
"MYC",-0.343691042850707,0.321853229572505,-0.379833487511563
"POU2F1",0.353948712352074,0.367854935794823,-0.420166512488437
"PPARG",-0.363488612228108,-0.367768146731902,-0.459759481961147
"PRDM1",0.440185724639506,-0.468541292955137,0.419056429232192
"SETDB1",-0.518392391921804,-0.376470719650976,-0.345174221399938
"SPIB",0.424720097829342,0.404015186233815,0.398951588035769
"THAP1",-0.430665273102248,-0.447880138792392,0.463829787234043
"YY1",0.379513483715164,0.447393576277456,-0.302004316990441
"ZKSCAN1",0.563440760919753,0.481440312933586,-0.346037619488128
