"","P1_2020Oct","P2_2021Mar"
"BHLHE40",0.545541138528463,0.431556334340522
"CDX2",-0.497665941648541,0.46978061546276
"E2F4",-0.463196579914498,-0.306826364574926
"ESR2",0.339353483837096,-0.440449330356716
"FOS",-0.479531988299708,0.440941385466924
"FOSL2",0.306327158178955,0.324792376769586
"FOXP1",0.380642016050401,0.372053670037835
"HNF4G",0.407137178429461,-0.553273966724113
"HOXC6",0.499846996174904,0.340010081153573
"MEIS1",-0.621479036975925,-0.436632902916568
"MYC",-0.344317107927698,0.45998751863521
"NR3C1",0.457196429910748,0.360292352769454
"PAX6",0.49214430360759,0.330469012553202
"PBX1",-0.305019125478137,0.309898708677687
"RELA",0.382443561089027,-0.384007008812639
"REST",-0.318838970974274,-0.469396572449915
"SMAD3",-0.350009750243756,0.382002784339353
"STAT4",0.509910747768694,-0.453674811611569
