"","P1_2020Oct","P2_2021Mar"
"ARNTL",-0.565107627690692,-0.324500450045004
"BACH2",0.44014400360009,-0.384542454245425
"ELK4",-0.38750318757969,-0.482028202820282
"ESR2",0.337812945323633,0.391491149114912
"ETS2",-0.32615915397885,0.477779777977798
"ETV5",0.341321533038326,-0.484188418841884
"ETV6",-0.316122403060076,0.436279627962796
"FOSL2",0.435049876246906,-0.506546654665467
"FOXD2",0.434217355433886,0.402436243624362
"GRHL2",0.597637440936023,-0.332613261326133
"GTF2B",0.323471086777169,0.377461746174617
"HNF4G",0.489757743943599,-0.335145514551455
"KLF10",0.358058951473787,0.333489348934894
"MAFF",0.461012525313133,0.470903090309031
"NANOG",-0.482556063901598,0.312511251125112
"NFE2",-0.334839870996775,0.383786378637864
"NR2C2",-0.478285457136429,0.353483348334833
"PAX5",0.369063226580665,-0.438343834383438
"PAX6",0.425571139278482,-0.326900690069007
"SREBF1",0.413897847446186,-0.351971197119712
"STAT5A",-0.46489612240306,-0.352007200720072
"TBX21",0.375355883897098,-0.360768076807681
"THAP1",-0.316540913522838,-0.327116711671167
"TP73",-0.334506862671567,0.313231323132313
