"","P1_2020Oct","P3_2023Jan"
"AR",-0.377213791000981,0.355038759689922
"ARID3A",-0.491735497823125,0.373925299506695
"BARX2",-0.604580487200739,0.30091613812544
"BATF",0.639048462850229,0.356025369978858
"BCL6",0.691722160297998,0.406483439041579
"CEBPA",0.651852486972096,0.567723749119098
"FOS",-0.746358379300161,-0.426497533474278
"FOXO3",0.760648584793316,0.477660324171952
"GATA3",-0.583230920193966,0.334319943622269
"HOXA1",0.621166652376461,-0.359267089499648
"HOXC6",0.569883868263359,-0.419309372797745
"IRF1",0.544694999380758,-0.489499647639183
"LHX2",0.71292882524984,0.474277660324172
"MEF2C",0.485705031105014,0.358985200845666
"MYB",-0.585336343803291,-0.300493305144468
"MYBL2",0.436965903569693,0.471599718111346
"MZF1",-0.738651195137519,0.691895701198027
"NFYA",0.366658092543371,-0.444115574348132
"NFYB",0.510550935055779,0.388019732205779
"NR5A2",0.593538921756362,0.523326286116984
"PAX6",-0.698228967199215,-0.45369978858351
"PBX3",-0.590033058008708,-0.38816067653277
"POU2F2",0.677841607362314,0.335870331219168
"RARA",0.558146846151648,-0.330232558139535
"RARG",-0.668343384111197,0.464411557434813
"RBPJ",-0.613888174378614,-0.359830866807611
"RXRA",-0.346947135766479,0.406483439041579
"RXRG",-0.472577095658636,-0.312191684284708
"SOX17",0.354120818924043,-0.40169133192389
"SPI1",-0.767955643202149,-0.355320648343904
"SPIB",0.703602084464641,-0.387033121916843
"SRF",-0.613726218716358,-0.496687808315715
"TBP",0.742833461945183,-0.468357998590557
"TCF4",0.620204445206589,0.379140239605356
"TFAP4",-0.493164518372441,-0.419309372797745
"TP63",-0.594986995913001,-0.395348837209302
