"Cell Type","Sample Name","AHR","AR","ARID3A","ARNT","ARNTL","ASCL1","ASCL2","ATF1","ATF2","ATF3","BACH1","BACH2","BARX2","BATF","BCL11A","BCL6","BHLHE40","CEBPA","CEBPB","CEBPD","CLOCK","CTCF","CTCFL","DUX4","E2F1","E2F2","E2F3","E2F4","E2F6","E2F7","E2F8","EBF1","EGR1","EGR2","EHF","ELF1","ELK1","ELK3","ELK4","EPAS1","ESR1","ESR2","ESRRA","ETS2","ETV1","ETV5","ETV6","ETV7","FOS","FOSL1","FOSL2","FOXA1","FOXA2","FOXD2","FOXG1","FOXH1","FOXM1","FOXO3","FOXP1","FOXP2","FOXP3","GATA1","GATA2","GATA3","GATA4","GLI2","GLIS1","GMEB1","GMEB2","GRHL2","GTF2B","GTF2I","HEY1","HIF1A","HINFP","HNF1B","HNF4A","HNF4G","HOXA1","HOXA4","HOXA6","HOXB13","HSF1","HSF2","IRF2","IRF4","JUN","JUNB","JUND","KLF1","KLF10","KLF3","KLF4","KLF9","KMT2A","MAF","MAFF","MAFK","MAX","MECOM","MEF2A","MEF2C","MEIS1","MITF","MNT","MXI1","MYB","MYBL2","MYC","MYOD1","NANOG","NFAT5","NFATC1","NFE2","NFIC","NFYA","NFYB","NKX2-1","NR2C2","NR2F2","NRF1","ONECUT1","OTX2","PAX5","PBX1","PBX3","PGR","POU2F1","POU2F2","PPARG","PRDM1","PRDM14","RARG","RBPJ","RELA","REST","RFX2","RFX5","RUNX1","RUNX2","RUNX3","RXRA","RXRG","SETDB1","SIX5","SMAD3","SOX17","SP1","SP4","SPI1","SPIB","SRF","STAT1","STAT2","STAT3","STAT4","STAT5A","STAT5B","TBP","TCF12","TCF21","TCF3","TCF4","TCF7L2","TEAD4","TFAP2A","TFAP2C","TFAP4","TFDP1","THAP1","TP63","TP73","USF1","USF2","VDR","VEZF1","XBP1","YY1","ZBTB33","ZBTB7A","ZBTB7B","ZEB1","ZFP42","ZFX","ZKSCAN1","ZNF143","ZNF263","ZNF384","ZNF76"
"LT-HSC.HLF","ND251_34",0.857142857142857,0.349206349206349,0.957671957671958,0.142857142857143,0.867724867724868,0.846560846560847,0.0846560846560847,0.862433862433862,0.767195767195767,0.0105820105820106,0.0793650793650794,0.777777777777778,0.206349206349206,0.46031746031746,0.264550264550265,0.391534391534392,0.380952380952381,0.0634920634920635,1,0.571428571428571,0.338624338624339,0.64021164021164,0.888888888888889,0.576719576719577,0.444444444444444,0.582010582010582,0.486772486772487,0.873015873015873,0.783068783068783,0.650793650793651,0.661375661375661,0.698412698412698,0.708994708994709,0.0264550264550265,0.312169312169312,0.941798941798942,0.396825396825397,0.899470899470899,0.37037037037037,0.248677248677249,0.291005291005291,0.619047619047619,0.529100529100529,0.417989417989418,0.82010582010582,0.227513227513228,0.216931216931217,0.947089947089947,0.931216931216931,0.301587301587302,0.185185185185185,0.560846560846561,0.00529100529100529,0.328042328042328,0.71957671957672,0.195767195767196,0.751322751322751,0.433862433862434,0.439153439153439,0.0317460317460317,0.968253968253968,0.587301587301587,0.0582010582010582,0.989417989417989,0.481481481481481,0.740740740740741,0.497354497354497,0.17989417989418,0.423280423280423,0.169312169312169,0.0687830687830688,0.037037037037037,0.333333333333333,0.455026455026455,0.465608465608466,0.851851851851852,0.354497354497354,0.788359788359788,0.687830687830688,0.126984126984127,0.920634920634921,0.735449735449735,0.238095238095238,0.343915343915344,0.703703703703704,0.476190476190476,0.28042328042328,0.555555555555556,0.894179894179894,0.878306878306878,0.412698412698413,0.645502645502645,0.814814814814815,0.841269841269841,0.365079365079365,0.746031746031746,0.402116402116402,0.285714285714286,0.984126984126984,0.714285714285714,0.925925925925926,0.148148148148148,0.0899470899470899,0.915343915343915,0.656084656084656,0.793650793650794,0.132275132275132,0.44973544973545,0.232804232804233,0.962962962962963,0.53968253968254,0.174603174603175,0.772486772486772,0.91005291005291,0.544973544973545,0.0476190476190476,0.121693121693122,0.111111111111111,0.317460317460317,0.0423280423280423,0.375661375661376,0.100529100529101,0.306878306878307,0.164021164021164,0.259259259259259,0.566137566137566,0.62962962962963,0.253968253968254,0.470899470899471,0.693121693121693,0.55026455026455,0.407407407407407,0.534391534391534,0.518518518518518,0.243386243386243,0.222222222222222,0.137566137566138,0.756613756613757,0.666666666666667,0.883597883597884,0.830687830687831,0.201058201058201,0.80952380952381,0.798941798941799,0.35978835978836,0.507936507936508,0.682539682539683,0.952380952380952,0.0952380952380952,0.105820105820106,0.428571428571429,0.296296296296296,0.904761904761905,0.153439153439153,0.973544973544973,0.634920634920635,0.523809523809524,0.624338624338624,0.211640211640212,0.513227513227513,0.603174603174603,0.994708994708995,0.804232804232804,0.592592592592593,0.608465608465608,0.116402116402116,0.0158730158730159,0.0740740740740741,0.613756613756614,0.26984126984127,0.724867724867725,0.0529100529100529,0.492063492063492,0.322751322751323,0.677248677248677,0.502645502645503,0.0211640211640212,0.275132275132275,0.761904761904762,0.386243386243386,0.671957671957672,0.825396825396825,0.19047619047619,0.835978835978836,0.597883597883598,0.978835978835979,0.73015873015873,0.936507936507937,0.158730158730159
"LT-HSC.HLF","ND251_HSC",0.64021164021164,0.105820105820106,0.169312169312169,0.767195767195767,0.698412698412698,0.624338624338624,0.481481481481481,0.788359788359788,0.962962962962963,0.534391534391534,0.798941798941799,0.28042328042328,0.804232804232804,0.513227513227513,0.206349206349206,0.0846560846560847,0.846560846560847,0.603174603174603,0.751322751322751,0.386243386243386,0.0105820105820106,0.931216931216931,0.0423280423280423,0.349206349206349,0.275132275132275,0.00529100529100529,0.915343915343915,0.402116402116402,0.724867724867725,0.0899470899470899,0.936507936507937,0.0740740740740741,0.899470899470899,0.465608465608466,0.978835978835979,0.148148148148148,0.523809523809524,0.354497354497354,0.756613756613757,0.412698412698413,0.55026455026455,0.492063492063492,0.0211640211640212,0.470899470899471,0.518518518518518,0.306878306878307,0.984126984126984,0.793650793650794,0.317460317460317,0.137566137566138,0.153439153439153,0.544973544973545,0.0158730158730159,0.0634920634920635,0.164021164021164,0.619047619047619,0.867724867724868,0.322751322751323,0.835978835978836,0.380952380952381,0.476190476190476,0.714285714285714,0.661375661375661,0.26984126984127,0.248677248677249,0.222222222222222,0.338624338624339,0.560846560846561,0.587301587301587,0.285714285714286,0.994708994708995,0.576719576719577,0.423280423280423,0.439153439153439,0.677248677248677,0.37037037037037,0.455026455026455,0.396825396825397,0.841269841269841,0.968253968253968,0.957671957671958,0.761904761904762,0.100529100529101,0.772486772486772,0.830687830687831,0.328042328042328,0.53968253968254,0.433862433862434,1,0.126984126984127,0.291005291005291,0.952380952380952,0.973544973544973,0.878306878306878,0.121693121693122,0.650793650793651,0.0687830687830688,0.634920634920635,0.883597883597884,0.73015873015873,0.211640211640212,0.894179894179894,0.195767195767196,0.507936507936508,0.582010582010582,0.365079365079365,0.656084656084656,0.238095238095238,0.592592592592593,0.158730158730159,0.375661375661376,0.037037037037037,0.682539682539683,0.132275132275132,0.264550264550265,0.597883597883598,0.703703703703704,0.0476190476190476,0.671957671957672,0.486772486772487,0.0529100529100529,0.301587301587302,0.80952380952381,0.296296296296296,0.0264550264550265,0.608465608465608,0.857142857142857,0.201058201058201,0.142857142857143,0.35978835978836,0.444444444444444,0.777777777777778,0.185185185185185,0.740740740740741,0.947089947089947,0.814814814814815,0.116402116402116,0.925925925925926,0.216931216931217,0.259259259259259,0.333333333333333,0.71957671957672,0.735449735449735,0.566137566137566,0.941798941798942,0.343915343915344,0.227513227513228,0.0793650793650794,0.46031746031746,0.17989417989418,0.502645502645503,0.613756613756614,0.873015873015873,0.555555555555556,0.645502645502645,0.243386243386243,0.920634920634921,0.62962962962963,0.693121693121693,0.497354497354497,0.174603174603175,0.989417989417989,0.82010582010582,0.529100529100529,0.825396825396825,0.19047619047619,0.253968253968254,0.687830687830688,0.0317460317460317,0.417989417989418,0.783068783068783,0.666666666666667,0.391534391534392,0.407407407407407,0.428571428571429,0.0582010582010582,0.862433862433862,0.708994708994709,0.571428571428571,0.746031746031746,0.44973544973545,0.888888888888889,0.851851851851852,0.904761904761905,0.0952380952380952,0.232804232804233,0.312169312169312,0.91005291005291,0.111111111111111
"LT-HSC.HLF","ND251_MPP",0.566137566137566,0.0476190476190476,0.529100529100529,0.349206349206349,0.883597883597884,0.936507936507937,0.82010582010582,0.232804232804233,0.952380952380952,0.0952380952380952,0.756613756613757,0.439153439153439,0.793650793650794,0.55026455026455,0.677248677248677,0.608465608465608,0.671957671957672,0.64021164021164,0.656084656084656,0.328042328042328,0.0211640211640212,0.862433862433862,0.185185185185185,0.291005291005291,0.444444444444444,0.174603174603175,0.899470899470899,0.46031746031746,0.455026455026455,0.00529100529100529,0.973544973544973,0.0317460317460317,0.851851851851852,0.523809523809524,0.962962962962963,0.121693121693122,0.777777777777778,0.195767195767196,0.534391534391534,0.396825396825397,0.846560846560847,0.301587301587302,0.0158730158730159,0.407407407407407,0.0582010582010582,0.576719576719577,0.984126984126984,0.693121693121693,0.814814814814815,0.62962962962963,0.132275132275132,0.761904761904762,0.153439153439153,0.0529100529100529,0.26984126984127,0.0899470899470899,0.624338624338624,0.492063492063492,0.71957671957672,0.253968253968254,0.433862433862434,0.867724867724868,0.783068783068783,0.0846560846560847,0.841269841269841,0.100529100529101,0.111111111111111,0.587301587301587,0.164021164021164,0.0740740740740741,0.994708994708995,0.91005291005291,0.428571428571429,0.402116402116402,0.703703703703704,0.682539682539683,0.243386243386243,0.650793650793651,0.80952380952381,0.931216931216931,0.947089947089947,0.105820105820106,0.19047619047619,0.878306878306878,0.724867724867725,0.343915343915344,0.571428571428571,0.502645502645503,1,0.142857142857143,0.544973544973545,0.507936507936508,0.597883597883598,0.365079365079365,0.116402116402116,0.391534391534392,0.338624338624339,0.317460317460317,0.920634920634921,0.788359788359788,0.227513227513228,0.380952380952381,0.28042328042328,0.17989417989418,0.481481481481481,0.666666666666667,0.206349206349206,0.412698412698413,0.613756613756614,0.296296296296296,0.661375661375661,0.714285714285714,0.772486772486772,0.222222222222222,0.312169312169312,0.888888888888889,0.169312169312169,0.037037037037037,0.592592592592593,0.486772486772487,0.0423280423280423,0.211640211640212,0.740740740740741,0.751322751322751,0.0264550264550265,0.137566137566138,0.894179894179894,0.634920634920635,0.248677248677249,0.698412698412698,0.804232804232804,0.513227513227513,0.518518518518518,0.857142857142857,0.73015873015873,0.470899470899471,0.148148148148148,0.216931216931217,0.201058201058201,0.497354497354497,0.708994708994709,0.904761904761905,0.873015873015873,0.687830687830688,0.968253968253968,0.275132275132275,0.264550264550265,0.0634920634920635,0.957671957671958,0.915343915343915,0.825396825396825,0.238095238095238,0.555555555555556,0.603174603174603,0.746031746031746,0.35978835978836,0.476190476190476,0.285714285714286,0.0793650793650794,0.978835978835979,0.37037037037037,0.989417989417989,0.322751322751323,0.53968253968254,0.767195767195767,0.0105820105820106,0.44973544973545,0.333333333333333,0.0687830687830688,0.560846560846561,0.386243386243386,0.375661375661376,0.735449735449735,0.306878306878307,0.354497354497354,0.798941798941799,0.465608465608466,0.158730158730159,0.830687830687831,0.941798941798942,0.126984126984127,0.417989417989418,0.423280423280423,0.925925925925926,0.582010582010582,0.645502645502645,0.835978835978836,0.619047619047619,0.259259259259259
"HSC.HIST1H2AC","ND251_34",0.169312169312169,0.142857142857143,0.645502645502645,0.502645502645503,0.671957671957672,0.862433862433862,0.523809523809524,0.185185185185185,0.978835978835979,0.746031746031746,0.534391534391534,0.28042328042328,0.777777777777778,0.661375661375661,0.148148148148148,0.693121693121693,0.925925925925926,0.740740740740741,0.994708994708995,0.0687830687830688,0.0476190476190476,0.894179894179894,0.211640211640212,0.227513227513228,0.338624338624339,0.571428571428571,0.888888888888889,0.26984126984127,0.82010582010582,0.0158730158730159,0.835978835978836,0.73015873015873,0.62962962962963,0.80952380952381,0.957671957671958,0.195767195767196,0.259259259259259,0.264550264550265,0.772486772486772,0.555555555555556,0.333333333333333,0.105820105820106,0.164021164021164,0.301587301587302,0.804232804232804,0.116402116402116,0.968253968253968,0.037037037037037,0.100529100529101,0.328042328042328,0.306878306878307,0.867724867724868,0.0582010582010582,0.544973544973545,0.0211640211640212,0.126984126984127,0.899470899470899,0.481481481481481,0.650793650793651,0.455026455026455,0.391534391534392,0.0529100529100529,0.592592592592593,0.37037037037037,0.46031746031746,0.17989417989418,0.343915343915344,0.232804232804233,0.973544973544973,0.121693121693122,1,0.518518518518518,0.439153439153439,0.576719576719577,0.296296296296296,0.216931216931217,0.349206349206349,0.825396825396825,0.55026455026455,0.597883597883598,0.735449735449735,0.529100529100529,0.19047619047619,0.798941798941799,0.698412698412698,0.243386243386243,0.587301587301587,0.814814814814815,0.989417989417989,0.0846560846560847,0.788359788359788,0.857142857142857,0.137566137566138,0.412698412698413,0.248677248677249,0.756613756613757,0.317460317460317,0.238095238095238,0.936507936507937,0.920634920634921,0.476190476190476,0.613756613756614,0.322751322751323,0.423280423280423,0.714285714285714,0.386243386243386,0.174603174603175,0.560846560846561,0.708994708994709,0.0423280423280423,0.53968253968254,0.285714285714286,0.687830687830688,0.767195767195767,0.253968253968254,0.206349206349206,0.354497354497354,0.682539682539683,0.153439153439153,0.380952380952381,0.428571428571429,0.111111111111111,0.513227513227513,0.656084656084656,0.0952380952380952,0.666666666666667,0.44973544973545,0.396825396825397,0.275132275132275,0.0264550264550265,0.619047619047619,0.724867724867725,0.375661375661376,0.64021164021164,0.91005291005291,0.846560846560847,0.407407407407407,0.878306878306878,0.222222222222222,0.312169312169312,0.201058201058201,0.444444444444444,0.608465608465608,0.566137566137566,0.507936507936508,0.0317460317460317,0.0899470899470899,0.582010582010582,0.915343915343915,0.984126984126984,0.883597883597884,0.433862433862434,0.603174603174603,0.931216931216931,0.634920634920635,0.291005291005291,0.851851851851852,0.677248677248677,0.0793650793650794,0.830687830687831,0.486772486772487,0.952380952380952,0.947089947089947,0.703703703703704,0.624338624338624,0.71957671957672,0.0634920634920635,0.873015873015873,0.158730158730159,0.761904761904762,0.470899470899471,0.497354497354497,0.962962962962963,0.00529100529100529,0.492063492063492,0.465608465608466,0.793650793650794,0.841269841269841,0.783068783068783,0.132275132275132,0.35978835978836,0.417989417989418,0.941798941798942,0.904761904761905,0.0740740740740741,0.402116402116402,0.0105820105820106,0.751322751322751,0.365079365079365
"HSC.HIST1H2AC","ND251_HSC",0.412698412698413,0.0582010582010582,0.105820105820106,0.746031746031746,0.26984126984127,0.888888888888889,0.349206349206349,0.841269841269841,0.936507936507937,0.0264550264550265,0.878306878306878,0.0899470899470899,0.899470899470899,0.582010582010582,0.158730158730159,0.132275132275132,0.291005291005291,0.264550264550265,0.894179894179894,0.285714285714286,0.00529100529100529,0.656084656084656,0.566137566137566,0.53968253968254,0.169312169312169,0.116402116402116,0.91005291005291,0.126984126984127,0.957671957671958,0.391534391534392,0.941798941798942,0.830687830687831,0.777777777777778,0.671957671957672,0.973544973544973,0.121693121693122,0.492063492063492,0.232804232804233,0.465608465608466,0.306878306878307,0.333333333333333,0.44973544973545,0.153439153439153,0.851851851851852,0.788359788359788,0.338624338624339,0.978835978835979,0.64021164021164,0.873015873015873,0.100529100529101,0.0529100529100529,0.984126984126984,0.0158730158730159,0.185185185185185,0.227513227513228,0.407407407407407,0.724867724867725,0.481481481481481,0.619047619047619,0.825396825396825,0.592592592592593,0.518518518518518,0.253968253968254,0.402116402116402,0.174603174603175,0.0423280423280423,0.296296296296296,0.677248677248677,0.661375661375661,0.0634920634920635,0.994708994708995,0.698412698412698,0.455026455026455,0.703703703703704,0.756613756613757,0.529100529100529,0.470899470899471,0.0846560846560847,0.523809523809524,0.968253968253968,0.846560846560847,0.534391534391534,0.211640211640212,0.804232804232804,0.80952380952381,0.322751322751323,0.798941798941799,0.571428571428571,1,0.0476190476190476,0.603174603174603,0.915343915343915,0.925925925925926,0.560846560846561,0.354497354497354,0.783068783068783,0.687830687830688,0.0740740740740741,0.55026455026455,0.82010582010582,0.597883597883598,0.947089947089947,0.375661375661376,0.386243386243386,0.608465608465608,0.222222222222222,0.301587301587302,0.423280423280423,0.195767195767196,0.0211640211640212,0.476190476190476,0.46031746031746,0.507936507936508,0.037037037037037,0.142857142857143,0.201058201058201,0.206349206349206,0.28042328042328,0.73015873015873,0.666666666666667,0.343915343915344,0.380952380952381,0.587301587301587,0.497354497354497,0.0105820105820106,0.513227513227513,0.883597883597884,0.624338624338624,0.238095238095238,0.275132275132275,0.62962962962963,0.751322751322751,0.243386243386243,0.740740740740741,0.645502645502645,0.613756613756614,0.0793650793650794,0.904761904761905,0.164021164021164,0.428571428571429,0.35978835978836,0.486772486772487,0.708994708994709,0.37037037037037,0.931216931216931,0.735449735449735,0.248677248677249,0.317460317460317,0.952380952380952,0.576719576719577,0.544973544973545,0.433862433862434,0.793650793650794,0.682539682539683,0.920634920634921,0.216931216931217,0.767195767195767,0.439153439153439,0.137566137566138,0.714285714285714,0.19047619047619,0.989417989417989,0.772486772486772,0.444444444444444,0.502645502645503,0.0952380952380952,0.328042328042328,0.761904761904762,0.0317460317460317,0.259259259259259,0.417989417989418,0.71957671957672,0.312169312169312,0.835978835978836,0.396825396825397,0.0687830687830688,0.862433862433862,0.634920634920635,0.693121693121693,0.962962962962963,0.365079365079365,0.867724867724868,0.814814814814815,0.857142857142857,0.17989417989418,0.148148148148148,0.555555555555556,0.650793650793651,0.111111111111111
"HSC.HIST1H2AC","ND251_MPP",0.470899470899471,0.0793650793650794,0.037037037037037,0.53968253968254,0.121693121693122,0.73015873015873,0.804232804232804,0.904761904761905,0.80952380952381,0.0211640211640212,0.343915343915344,0.243386243386243,0.735449735449735,0.597883597883598,0.566137566137566,0.518518518518518,0.931216931216931,0.529100529100529,0.962962962962963,0.402116402116402,0.116402116402116,0.158730158730159,0.423280423280423,0.264550264550265,0.788359788359788,0.174603174603175,0.894179894179894,0.523809523809524,0.936507936507937,0.714285714285714,0.91005291005291,0.148148148148148,0.920634920634921,0.830687830687831,0.740740740740741,0.576719576719577,0.71957671957672,0.0423280423280423,0.386243386243386,0.476190476190476,0.608465608465608,0.439153439153439,0.0317460317460317,0.682539682539683,0.444444444444444,0.46031746031746,0.957671957671958,0.973544973544973,0.661375661375661,0.17989417989418,0.0899470899470899,0.64021164021164,0.666666666666667,0.111111111111111,0.582010582010582,0.338624338624339,0.164021164021164,0.328042328042328,0.783068783068783,0.322751322751323,0.603174603174603,0.481481481481481,0.375661375661376,0.677248677248677,0.206349206349206,0.0740740740740741,0.428571428571429,0.354497354497354,0.560846560846561,0.365079365079365,0.994708994708995,0.873015873015873,0.37037037037037,0.767195767195767,0.492063492063492,0.555555555555556,0.396825396825397,0.291005291005291,0.915343915343915,0.947089947089947,0.772486772486772,0.619047619047619,0.211640211640212,0.835978835978836,0.687830687830688,0.0529100529100529,0.301587301587302,0.899470899470899,1,0.253968253968254,0.455026455026455,0.724867724867725,0.989417989417989,0.761904761904762,0.513227513227513,0.671957671957672,0.28042328042328,0.587301587301587,0.841269841269841,0.693121693121693,0.259259259259259,0.814814814814815,0.227513227513228,0.248677248677249,0.349206349206349,0.0634920634920635,0.132275132275132,0.857142857142857,0.317460317460317,0.0264550264550265,0.238095238095238,0.296296296296296,0.825396825396825,0.0476190476190476,0.968253968253968,0.846560846560847,0.698412698412698,0.0687830687830688,0.862433862433862,0.275132275132275,0.100529100529101,0.502645502645503,0.534391534391534,0.44973544973545,0.26984126984127,0.82010582010582,0.751322751322751,0.169312169312169,0.137566137566138,0.185185185185185,0.35978835978836,0.756613756613757,0.777777777777778,0.19047619047619,0.798941798941799,0.380952380952381,0.0846560846560847,0.650793650793651,0.0158730158730159,0.126984126984127,0.925925925925926,0.497354497354497,0.978835978835979,0.153439153439153,0.634920634920635,0.486772486772487,0.285714285714286,0.195767195767196,0.333333333333333,0.708994708994709,0.571428571428571,0.624338624338624,0.941798941798942,0.888888888888889,0.851851851851852,0.0582010582010582,0.746031746031746,0.142857142857143,0.105820105820106,0.544973544973545,0.312169312169312,0.984126984126984,0.407407407407407,0.793650793650794,0.645502645502645,0.216931216931217,0.412698412698413,0.465608465608466,0.00529100529100529,0.883597883597884,0.592592592592593,0.507936507936508,0.306878306878307,0.878306878306878,0.222222222222222,0.232804232804233,0.952380952380952,0.656084656084656,0.417989417989418,0.391534391534392,0.613756613756614,0.62962962962963,0.867724867724868,0.703703703703704,0.0952380952380952,0.55026455026455,0.0105820105820106,0.433862433862434,0.201058201058201
"HSC.WNT11","ND251_34",0.423280423280423,0.0687830687830688,0.259259259259259,0.73015873015873,0.751322751322751,0.174603174603175,0.285714285714286,0.153439153439153,0.894179894179894,0.0317460317460317,0.534391534391534,0.322751322751323,0.375661375661376,0.941798941798942,0.391534391534392,0.544973544973545,0.862433862433862,0.936507936507937,0.0158730158730159,0.17989417989418,0.0476190476190476,0.44973544973545,0.55026455026455,0.619047619047619,0.608465608465608,0.206349206349206,0.301587301587302,0.132275132275132,0.883597883597884,0.402116402116402,0.513227513227513,0.878306878306878,0.687830687830688,0.793650793650794,0.931216931216931,0.46031746031746,0.888888888888889,0.0582010582010582,0.417989417989418,0.227513227513228,0.645502645502645,0.671957671957672,0.470899470899471,0.306878306878307,0.291005291005291,0.624338624338624,0.952380952380952,0.925925925925926,0.582010582010582,0.777777777777778,0.0529100529100529,0.973544973544973,0.0105820105820106,0.137566137566138,0.19047619047619,0.35978835978836,0.91005291005291,0.497354497354497,0.328042328042328,0.333333333333333,0.243386243386243,0.804232804232804,0.703703703703704,0.111111111111111,0.830687830687831,0.380952380952381,0.185185185185185,0.386243386243386,0.761904761904762,0.158730158730159,0.989417989417989,0.53968253968254,0.238095238095238,0.603174603174603,0.788359788359788,0.338624338624339,0.693121693121693,0.126984126984127,0.756613756613757,0.433862433862434,0.867724867724868,0.555555555555556,0.566137566137566,0.899470899470899,0.740740740740741,0.142857142857143,0.920634920634921,0.116402116402116,1,0.148148148148148,0.232804232804233,0.947089947089947,0.994708994708995,0.0264550264550265,0.37037037037037,0.71957671957672,0.455026455026455,0.164021164021164,0.80952380952381,0.666666666666667,0.0740740740740741,0.439153439153439,0.317460317460317,0.746031746031746,0.783068783068783,0.354497354497354,0.814814814814815,0.523809523809524,0.105820105820106,0.0423280423280423,0.486772486772487,0.253968253968254,0.349206349206349,0.481481481481481,0.835978835978836,0.407407407407407,0.64021164021164,0.264550264550265,0.587301587301587,0.365079365079365,0.476190476190476,0.634920634920635,0.0793650793650794,0.201058201058201,0.677248677248677,0.767195767195767,0.962962962962963,0.698412698412698,0.396825396825397,0.465608465608466,0.82010582010582,0.841269841269841,0.211640211640212,0.873015873015873,0.968253968253968,0.444444444444444,0.0634920634920635,0.62962962962963,0.195767195767196,0.296296296296296,0.428571428571429,0.724867724867725,0.597883597883598,0.0952380952380952,0.560846560846561,0.26984126984127,0.772486772486772,0.650793650793651,0.656084656084656,0.312169312169312,0.507936507936508,0.28042328042328,0.682539682539683,0.529100529100529,0.0846560846560847,0.222222222222222,0.708994708994709,0.100529100529101,0.169312169312169,0.978835978835979,0.0211640211640212,0.984126984126984,0.661375661375661,0.248677248677249,0.857142857142857,0.037037037037037,0.502645502645503,0.825396825396825,0.0899470899470899,0.714285714285714,0.571428571428571,0.275132275132275,0.851851851851852,0.343915343915344,0.576719576719577,0.216931216931217,0.613756613756614,0.492063492063492,0.592592592592593,0.904761904761905,0.798941798941799,0.518518518518518,0.915343915343915,0.735449735449735,0.121693121693122,0.412698412698413,0.00529100529100529,0.957671957671958,0.846560846560847
"HSC.WNT11","ND251_HSC",0.661375661375661,0.00529100529100529,0.206349206349206,0.793650793650794,0.465608465608466,0.915343915343915,0.386243386243386,0.899470899470899,0.941798941798942,0.0529100529100529,0.740740740740741,0.19047619047619,0.857142857142857,0.772486772486772,0.148148148148148,0.804232804232804,0.708994708994709,0.322751322751323,0.888888888888889,0.264550264550265,0.0582010582010582,0.798941798941799,0.0634920634920635,0.380952380952381,0.142857142857143,0.0158730158730159,0.931216931216931,0.343915343915344,0.560846560846561,0.0476190476190476,0.883597883597884,0.396825396825397,0.894179894179894,0.35978835978836,0.978835978835979,0.46031746031746,0.402116402116402,0.423280423280423,0.296296296296296,0.291005291005291,0.455026455026455,0.301587301587302,0.126984126984127,0.73015873015873,0.71957671957672,0.349206349206349,0.989417989417989,0.825396825396825,0.656084656084656,0.544973544973545,0.0317460317460317,0.904761904761905,0.0211640211640212,0.111111111111111,0.513227513227513,0.873015873015873,0.619047619047619,0.407407407407407,0.253968253968254,0.566137566137566,0.444444444444444,0.470899470899471,0.746031746031746,0.174603174603175,0.306878306878307,0.0687830687830688,0.476190476190476,0.624338624338624,0.365079365079365,0.333333333333333,0.994708994708995,0.592592592592593,0.317460317460317,0.497354497354497,0.634920634920635,0.412698412698413,0.216931216931217,0.597883597883598,0.91005291005291,0.830687830687831,0.846560846560847,0.227513227513228,0.121693121693122,0.767195767195767,0.698412698412698,0.158730158730159,0.671957671957672,0.243386243386243,1,0.132275132275132,0.28042328042328,0.984126984126984,0.968253968253968,0.682539682539683,0.259259259259259,0.613756613756614,0.238095238095238,0.17989417989418,0.814814814814815,0.756613756613757,0.164021164021164,0.82010582010582,0.222222222222222,0.0899470899470899,0.433862433862434,0.44973544973545,0.037037037037037,0.0793650793650794,0.751322751322751,0.0846560846560847,0.582010582010582,0.428571428571429,0.232804232804233,0.100529100529101,0.354497354497354,0.788359788359788,0.507936507936508,0.248677248677249,0.481481481481481,0.867724867724868,0.0740740740740741,0.275132275132275,0.666666666666667,0.64021164021164,0.0952380952380952,0.862433862433862,0.761904761904762,0.518518518518518,0.211640211640212,0.571428571428571,0.587301587301587,0.53968253968254,0.185185185185185,0.841269841269841,0.947089947089947,0.777777777777778,0.0423280423280423,0.925925925925926,0.105820105820106,0.502645502645503,0.703703703703704,0.492063492063492,0.783068783068783,0.338624338624339,0.677248677248677,0.486772486772487,0.523809523809524,0.603174603174603,0.714285714285714,0.645502645502645,0.137566137566138,0.312169312169312,0.920634920634921,0.851851851851852,0.835978835978836,0.153439153439153,0.724867724867725,0.439153439153439,0.285714285714286,0.650793650793651,0.195767195767196,0.973544973544973,0.62962962962963,0.417989417989418,0.608465608465608,0.0105820105820106,0.80952380952381,0.687830687830688,0.0264550264550265,0.375661375661376,0.529100529100529,0.576719576719577,0.26984126984127,0.55026455026455,0.328042328042328,0.116402116402116,0.936507936507937,0.952380952380952,0.555555555555556,0.37037037037037,0.735449735449735,0.693121693121693,0.878306878306878,0.962962962962963,0.391534391534392,0.201058201058201,0.534391534391534,0.957671957671958,0.169312169312169
