"","Celltype","Sample Names","Num of Samples","Protein","Num of TFs","Correlated TFs"
"21","HSC.HIST1H2AC","ND251_34, ND251_HSC, ND251_MPP","3","CD62L","41","BACH1,BARX2,BHLHE40,E2F8,EBF1,EHF,ELF1,ESR1,ETV1,FOSL2,FOXA1,FOXK1,GATA2,GLI2,GTF2B,IRF4,JUN,MEF2C,NFIC,NFYA,NFYB,NR2C2,NR2F2,PBX1,POU2F1,POU2F2,PRDM1,RUNX1,RUNX2,RXRG,STAT3,TBP,TCF21,TFAP2A,TFAP4,TFDP1,THAP1,VEZF1,YY1,ZNF143,ZNF250"
"22","HSC.HIST1H2AC","ND251_34, ND251_HSC, ND251_MPP","3","CD7.1","42","BATF,BCL6,BHLHE40,CEBPA,CEBPB,EBF1,EHF,ELK1,ESR1,ETV5,FOS,FOXH1,GMEB1,GTF2I,HNF1B,HNF4A,HOXC6,HSF1,KLF4,MAX,MITF,MYC,NANOG,NFIC,NR2C2,PAX5,PAX6,PRDM1,RBPJ,RXRG,SOX17,SPIB,SREBF1,STAT5B,T,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,YY1,ZBTB7B"
"23","HSC.HIST1H2AC","ND251_34, ND251_HSC, ND251_MPP","3","CD16","3","BHLHE40,RXRG,VEZF1"
"24","HSC.WNT11","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD9.1","44","AHR,BACH1,BATF,CEBPB,CLOCK,CTCF,CTCFL,E2F2,E2F4,EGR1,ELF1,ELK3,ETV5,GATA2,HES1,IKZF1,IRF2,IRF4,LHX2,MAF,MEF2A,MEIS1,MXI1,MYBL2,MZF1,NR3C1,ONECUT1,PGR,POU2F1,PPARG,RUNX1,STAT3,STAT5A,T,TCF4,TEAD4,TFAP2C,TFDP1,VEZF1,XBP1,ZBTB33,ZFX,ZNF250,ZNF76"
"25","HSC.WNT11","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD133","17","BATF,CLOCK,EGR1,LHX2,MNT,NFAT5,NRF1,ONECUT1,PGR,PPARG,RUNX1,RXRA,SPIB,T,TEAD4,TFAP2C,USF2"
"26","HSC.WNT11","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD5.1","6","CTCFL,HINFP,MEIS1,PRDM14,ZNF250,ZNF76"
"27","HSC.CACNB2","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD62L","18","AHR,BCL11A,EHF,EPAS1,ETV1,ETV7,FOSL2,FOXM1,GTF2B,GTF2I,IRF1,IRF4,KLF10,ONECUT1,RXRA,TP63,ZNF143,ZNF76"
"28","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD41","17","ATF1,E2F3,ETV1,FOS,HOXB13,JUND,MAX,PPARG,PRDM1,RFX5,SOX17,STAT4,TAL1,TEAD4,TFDP1,TP73,XBP1"
"29","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD5.1","8","ATF1,E2F3,FOS,MAX,PRDM1,RFX5,SOX17,TP73"
"30","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD11a","17","E2F2,ELF1,GFI1B,GLI2,GMEB1,GTF2B,HINFP,MYOD1,NFAT5,NFYA,PBX1,RARG,SRF,TCF3,YY1,ZFX,ZNF263"
"31","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD62L","7","GATA4,GMEB1,JUND,KLF3,SIX5,TCF3,ZNF263"
"32","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD18","4","MYOD1,NFAT5,YY1,ZFX"
"33","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","CD16","1","STAT5B"
"34","HSC.MYADM-CD97","ND251_34, ND251_HSC, ND251_LMPP, ND251_MPP","4","GPR56.1","1","ZNF263"
"35","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD133","37","AHR,ATF3,BATF,BHLHE40,CTCF,E2F2,EBF1,ELF2,EPAS1,FOXP3,HES1,IKZF1,JUN,KLF1,KLF10,KMT2A,MAF,MAFK,MITF,MNT,MYB,MZF1,NFATC1,RARG,RFX2,RFX5,RUNX3,RXRA,SETDB1,SPI1,SPIB,STAT3,T,TP63,TP73,XBP1,ZNF143"
"36","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD45RB","21","AHR,BHLHE40,CTCF,CTCFL,ELK1,EPAS1,FOXP3,MAFK,MITF,MNT,MZF1,NANOG,NFATC1,RFX5,SETDB1,SPIB,STAT2,TBP,TCF7L2,TP63,ZBTB7A"
"37","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD71","60","AHR,AR,ARNTL,BHLHE40,CEBPB,CTCF,CTCFL,E2F1,E2F3,E2F6,EGR1,ELK1,EPAS1,ESR2,ETV5,ETV7,FOXK1,FOXP2,FOXP3,GATA3,GMEB1,GMEB2,HOXA1,HOXA4,HSF1,LHX2,MAFK,MITF,MNT,MXI1,MYC,MZF1,NANOG,NFATC1,NR2F2,NRF1,PAX6,RARA,RFX5,SETDB1,SIX5,SOX17,SP1,SP4,SPIB,SRF,STAT2,STAT5B,TBP,TBX21,TCF7L2,TEAD4,TFAP2C,THAP1,TP63,VDR,ZBTB33,ZBTB7A,ZBTB7B,ZKSCAN1"
"38","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD371","25","AR,ARNTL,BACH1,BACH2,E2F8,EHF,ETV4,GFI1B,HOXA4,HSF1,LHX2,MEF2A,MXI1,NKX2-1,NR2C2,NR2F2,RARA,SOX17,SP1,SP2,TAL1,TBX21,TEAD4,YY1,ZNF384"
"39","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD4.1","26","BHLHE40,CTCF,CTCFL,E2F1,E2F6,EGR1,ELK1,EPAS1,ETV5,FOXP3,GMEB2,MAFK,MITF,MNT,MZF1,NANOG,NFATC1,PAX6,SETDB1,SPIB,SRF,STAT2,TBP,THAP1,TP63,ZBTB7A"
"40","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD84.1","28","BHLHE40,CTCF,CTCFL,E2F1,E2F6,EGR1,ELK1,EPAS1,ETV5,FOXP3,GMEB2,MAFK,MITF,MNT,MZF1,NANOG,NFATC1,NRF1,PAX6,SETDB1,SPIB,SRF,STAT2,TBP,TCF7L2,THAP1,TP63,ZBTB7A"
"41","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD15","15","CTCF,CTCFL,E2F6,ELK1,EPAS1,ETV5,MAFK,MITF,MNT,NANOG,PAX6,SPIB,STAT2,TP63,ZBTB7A"
"42","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD38.1","2","SP1,TBX21"
"43","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD90","1","STAT2"
"44","ST-HSC.PBX1","ND251_34, ND251_HSC, ND251_MPP","3","CD11c","1","TFAP2C"
"45","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD371","42","AHR,BACH2,CEBPA,CTCF,CTCFL,E2F2,ELK1,EPAS1,ETV5,FOS,FOSL1,FOXA2,FOXK1,GLIS1,GMEB2,HES1,HEY1,IRF2,MAX,MECOM,MEF2A,MEF2C,MEIS1,MXI1,NFIC,NKX2-1,OTX2,PAX6,RARA,RUNX3,RXRG,SETDB1,SMAD3,SPDEF,SPIB,SRF,STAT2,TP63,VDR,VEZF1,ZEB1,ZNF143"
"46","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD71","99","AHR,AR,ARID3A,ARNTL,ATF1,BACH2,BARX2,CDX2,CEBPA,CEBPB,CLOCK,CTCF,CTCFL,CUX1,E2F2,E2F3,EGR1,EGR2,ELF1,ELK1,EPAS1,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA2,FOXK1,FOXM1,FOXP2,GATA1,GATA2,GATA3,GLIS1,GMEB2,HES1,HEY1,HNF1B,HOXA4,HOXA6,HSF1,IRF3,JUN,KLF10,KLF3,KMT2A,LHX2,MAFK,MAX,MECOM,MEF2A,MEF2C,MEIS1,MNT,MXI1,MYC,NANOG,NFATC1,NFIC,NKX2-1,NR5A2,ONECUT1,OTX2,PAX6,PGR,PPARG,PRDM1,PRDM14,RFX5,RUNX3,RXRG,SETDB1,SMAD3,SOX17,SP1,SPDEF,SPIB,SRF,STAT1,STAT2,STAT3,STAT4,TBX21,TCF21,TCF7L2,TEAD4,TFAP4,THAP1,TP63,USF2,VDR,VEZF1,XBP1,ZBTB33,ZBTB7B,ZEB1,ZFP42,ZNF143,ZNF76"
"47","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD38.1","57","AR,ARNTL,BACH2,CEBPA,CTCFL,CUX1,E2F2,ELK1,EPAS1,ETV5,FOS,FOSL1,FOXA2,FOXK1,GATA1,GATA2,GATA3,GLIS1,GMEB2,HES1,HEY1,HOXA4,HSF1,IRF3,KLF3,LHX2,MAX,MECOM,MEF2A,MEF2C,MNT,MXI1,MYC,NANOG,NFATC1,NKX2-1,NR5A2,ONECUT1,OTX2,PAX6,PRDM14,RFX5,RUNX3,RXRG,SETDB1,SMAD3,SPDEF,SPIB,SRF,STAT2,TBX21,TCF7L2,TP63,VEZF1,ZBTB33,ZEB1,ZNF143"
"48","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD84.1","62","AR,ARID3A,BACH2,CDX2,CEBPA,CLOCK,CTCFL,CUX1,E2F2,EGR1,ELK1,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA2,FOXP2,GATA1,GATA2,GATA3,GMEB2,HES1,HNF1B,HSF1,IRF3,KLF10,KLF3,KMT2A,LHX2,MAFK,MECOM,MEF2A,MEF2C,MNT,MXI1,MYC,NFATC1,NKX2-1,NR5A2,OTX2,PAX6,PGR,PPARG,PRDM14,RFX5,SETDB1,SMAD3,SOX17,SPDEF,SPIB,SRF,STAT1,STAT2,STAT4,TBX21,TCF21,TFAP4,VEZF1,XBP1,ZBTB33,ZFP42"
"49","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD45RB","59","ARID3A,ARNTL,BACH2,CDX2,CEBPA,CEBPB,CTCFL,E2F2,EGR1,EGR2,ELK1,ETV5,ETV7,FOS,FOSL1,FOSL2,FOXA2,FOXP2,GATA1,GATA2,GMEB2,HES1,HNF1B,HOXA6,HSF1,IRF3,KLF10,KLF3,KMT2A,LHX2,MAFK,MAX,MECOM,MEF2A,MEF2C,MNT,MXI1,MYC,NFATC1,NKX2-1,NR5A2,ONECUT1,OTX2,PAX6,PRDM14,RFX5,SETDB1,SMAD3,SOX17,SPDEF,SRF,STAT2,STAT4,TBX21,TCF21,TFAP4,VEZF1,ZBTB33,ZNF143"
"50","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD133","57","ASCL1,BARX2,BCL11A,BCL6,CDX2,CEBPA,CEBPB,CLOCK,CTCFL,E2F2,EGR1,ELK1,FOSL1,FOSL2,FOXA2,GATA2,GMEB2,HES1,HINFP,HNF1B,HOXA6,IRF1,IRF3,JUNB,KLF10,KLF3,LHX2,MAF,MAFK,MECOM,MEF2C,MNT,MYC,MZF1,NFATC1,ONECUT1,PAX5,PAX6,PGR,PPARG,PRDM14,SETDB1,SMAD3,SOX17,SP1,STAT2,STAT4,STAT5A,TCF12,TCF21,TCF4,TEAD4,TFAP2C,TP73,VEZF1,XBP1,ZBTB33"
"51","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD4.1","8","E2F2,FOSL1,GATA2,GMEB2,PAX6,SPDEF,STAT2,VEZF1"
"52","MPP.SPINK2-CD99","ND251_34, ND251_HSC, ND251_MPP","3","CD34.1","4","KLF3,LHX2,ONECUT1,PRDM14"
"53","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD11c","12","AHR,EBF1,FOXP1,HES1,HEY1,KLF10,PAX6,PRDM14,SETDB1,STAT3,TP63,TP73"
"54","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD133","39","AHR,ARNTL,BCL6,CEBPA,CEBPD,DUX4,E2F3,E2F4,EBF1,ESR2,ETV7,FOXK1,FOXM1,FOXP1,FOXP3,GATA4,GLIS1,GMEB1,HES1,HEY1,HOXB13,IRF2,JUNB,KLF10,KMT2A,NFAT5,NFATC1,PAX6,PRDM14,RXRA,SETDB1,SMAD3,STAT3,STAT5B,TCF4,TP63,TP73,VDR,ZNF143"
"55","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD177","19","AHR,BCL6,CEBPD,DUX4,EBF1,FOXM1,FOXP1,FOXP3,HES1,HEY1,KLF10,PAX6,PRDM14,RXRA,SETDB1,SMAD3,STAT3,TP63,TP73"
"56","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD35","15","AHR,ARNTL,BCL6,EBF1,FOXM1,FOXP1,FOXP3,HEY1,KLF10,PAX6,RXRA,SETDB1,SMAD3,STAT3,STAT5B"
"57","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD62L","33","AHR,ARNTL,BCL6,CEBPD,DUX4,E2F3,EBF1,ESR2,ETV7,FOXM1,FOXP1,FOXP3,GATA4,GLIS1,GMEB1,HES1,HEY1,IRF2,KLF10,KMT2A,NFAT5,NFATC1,PAX6,PRDM14,RXRA,SETDB1,SMAD3,STAT3,STAT5B,TP63,TP73,VDR,ZNF143"
"58","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD84.1","55","AHR,AR,ARNTL,BACH2,BCL6,CEBPD,DUX4,E2F3,EBF1,ESR2,ETV4,ETV7,FOSL1,FOXK1,FOXM1,FOXP1,FOXP2,FOXP3,GATA3,GATA4,GFI1B,GLIS1,GMEB1,HES1,HEY1,HNF4G,JUNB,KLF10,LHX2,MAX,MITF,MZF1,NFAT5,NFATC1,PAX6,POU2F2,PRDM14,RBPJ,RUNX2,RXRA,SETDB1,SIX5,SMAD3,SOX17,STAT3,STAT4,STAT5B,TBX21,TCF4,TFAP4,TP73,VDR,YY1,ZKSCAN1,ZNF143"
"59","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD45RB","13","AHR,EBF1,ESR2,FOXM1,FOXP3,HEY1,KLF10,NFAT5,PAX6,RXRA,SETDB1,STAT3,TP73"
"60","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD71","63","AHR,AR,ARNTL,ASCL2,BACH2,BCL6,CEBPD,DUX4,E2F3,EBF1,EGR1,ESR2,ETV1,ETV4,ETV7,FOSL1,FOXK1,FOXM1,FOXP1,FOXP2,FOXP3,GATA3,GATA4,GATA6,GFI1B,GLIS1,GMEB1,HES1,HEY1,HNF4G,HOXB13,IRF2,JUNB,KLF10,LHX2,MAX,MITF,MZF1,NFAT5,NFATC1,NFIC,PAX6,POU2F2,PRDM14,RBPJ,RUNX2,RXRA,SETDB1,SIX5,SMAD3,SOX17,STAT3,STAT4,STAT5B,TBX21,TCF4,TFAP4,TP63,TP73,VDR,YY1,ZKSCAN1,ZNF143"
"61","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD4.1","13","ARNTL,E2F3,FOXM1,FOXP1,FOXP3,NFAT5,PAX6,RUNX2,SETDB1,SOX17,STAT3,STAT5B,TP73"
"62","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD131","5","ESR2,FOXM1,GATA4,STAT5B,TP73"
"63","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD49f","5","FOXP3,PAX6,SETDB1,SMAD3,STAT3"
"64","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD123","4","HES1,HEY1,SETDB1,STAT3"
"65","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD34.1","6","HES1,HEY1,PAX6,SETDB1,STAT3,TP73"
"66","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD117","3","HEY1,PAX6,SETDB1"
"67","pre-MEP","ND251_34, ND251_HSC, ND251_MPP","3","CD90","2","SETDB1,STAT3"
"68","MEP-MKP","ND251_34, ND251_MPP","2","CD11c","118","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH2,BATF,BHLHE40,CDX2,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F3,E2F7,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,FOXG1,FOXO3,GATA1,GATA2,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,HOXB13,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SIX5,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"69","MEP-MKP","ND251_34, ND251_MPP","2","CD133","155","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,FOXG1,FOXH1,FOXO3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HIF1A,HINFP,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,KLF9,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYBL2,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NFYB,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX5,PAX6,PGR,POU2F1,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBX21,TCF12,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,TP73,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF250,ZNF263,ZNF281,ZNF384,ZNF76"
"70","MEP-MKP","ND251_34, ND251_MPP","2","CD177","138","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,FOXG1,FOXH1,FOXO3,GATA1,GATA2,GATA3,GATA4,GATA6,GLI2,GLIS1,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,HOXB13,HOXC6,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYC,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX6,PGR,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TAL1,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"71","MEP-MKP","ND251_34, ND251_MPP","2","CD35","130","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F3,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,FOXG1,FOXO3,GATA1,GATA2,GLI2,GMEB1,GMEB2,GRHL2,GTF2I,HEY1,HIF1A,HINFP,HNF4A,HNF4G,HOXA4,HOXA6,HOXB13,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF9,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYC,MZF1,NANOG,NFAT5,NFATC1,NFE2,NFIC,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SIX5,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBX21,TCF12,TCF21,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,TP73,VEZF1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"72","MEP-MKP","ND251_34, ND251_MPP","2","CD4.1","89","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,BACH2,BHLHE40,CDX2,CEBPD,DUX4,E2F1,E2F3,E2F7,EBF1,EGR1,ELK3,ELK4,ESR1,ESRRA,ETV1,ETV4,FOXG1,GATA1,GLI2,GMEB2,GRHL2,HEY1,HIF1A,HINFP,HNF4G,HOXA6,IKZF1,IRF2,IRF3,KLF10,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEIS1,MITF,MNT,MXI1,MZF1,NFATC1,NFE2,NR3C1,NR5A2,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRG,SIX5,SP1,SP4,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT5A,STAT5B,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,ZBTB33,ZKSCAN1,ZNF263,ZNF281,ZNF384,ZNF76"
"73","MEP-MKP","ND251_34, ND251_MPP","2","CD41","142","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH1,BACH2,BATF,BCL6,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,EGR1,EHF,ELK3,ELK4,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV1,ETV4,ETV5,ETV7,FOXG1,FOXH1,FOXO3,GATA1,GATA2,GATA3,GATA4,GATA6,GFI1B,GLI2,GMEB1,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,LHX2,MAF,MAFF,MAFK,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYB,MYC,MYOD1,MZF1,NANOG,NFATC1,NFE2,NFYA,NR2C2,NR3C1,NR5A2,NRF1,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,VEZF1,YY1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
"74","MEP-MKP","ND251_34, ND251_MPP","2","CD45RO","127","AR,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,BACH2,BATF,CDX2,CEBPD,CLOCK,CTCF,DUX4,E2F1,E2F2,E2F7,E2F8,EBF1,EGR1,EHF,ELK1,ELK3,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV4,ETV5,ETV7,FOXG1,FOXH1,FOXK1,FOXO3,GATA1,GATA2,GATA3,GATA4,GATA6,GLI2,GMEB2,GRHL2,GTF2B,GTF2I,HEY1,HIF1A,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,HSF1,IKZF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF3,KLF5,LHX2,MAF,MAFF,MAX,MBD2,MECOM,MEF2C,MEIS1,MITF,MNT,MXI1,MYOD1,MZF1,NANOG,NFAT5,NFATC1,NFE2,NR5A2,ONECUT1,PAX6,POU2F2,PPARG,PRDM1,PRDM14,RARA,RARG,RBPJ,RELA,RFX5,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,SP2,SP4,SPDEF,SPIB,SREBF1,SRF,STAT1,STAT2,STAT3,STAT5A,TBX21,TCF12,TCF21,TEAD4,TFAP2A,TFAP4,TFDP1,TP63,VEZF1,YY1,ZBTB33,ZFX,ZKSCAN1,ZNF143,ZNF263,ZNF281,ZNF384,ZNF76"
