"","P1_2020Oct","P2_2021Mar"
"ASCL2",-0.492887993299178,0.357359512616269
"ELF2",-0.451929277406557,-0.352496549123164
"IRF3",0.530769125899781,0.301678848552455
"MBD2",0.445525228347577,0.329552351093989
"MYC",0.32817499156278,0.361403042475619
"RFX2",-0.475430922538559,-0.383214779439853
"ZNF263",-0.341515602183879,-0.339060226788046
