"","P1_2020Oct","P2_2021Mar"
"BCL11A",-0.358531732014466,-0.381821912540487
"CEBPD",-0.359199447549262,0.324863759292622
"FOXA1",0.490698894826799,0.30179597734178
"FOXK1",0.374455622156104,0.318465045902147
"FOXM1",-0.32215248900066,0.406594417383352
"GMEB1",-0.391539386698635,-0.484471441330848
"HIF1A",0.516771310855171,0.394361229869478
"MAFF",-0.520920900319171,-0.327186744360272
"RUNX2",0.424543290171935,-0.420268215791891
"SREBF1",-0.455706099350414,-0.463534562995033
"STAT5A",-0.309638449539529,-0.308987026724322
"TCF7L2",-0.546783998781017,-0.420862467785941
