"","P1_2020Oct","P2_2021Mar"
"E2F4",-0.366871099413824,-0.309736343575362
"E2F6",0.484051772993776,0.313534356208792
"ELK4",0.382695196774785,0.302969631193649
"FOXP3",0.371234764142522,0.475142197566713
"GATA1",-0.324970767672895,-0.503525130585212
"GATA2",-0.559750630631805,0.3072664334609
"HIF1A",0.357788256535767,0.301280957855051
"JUND",0.342457677805174,0.333179456364937
"MEF2C",-0.438084037708033,-0.360354477137676
"NR5A2",-0.377553002656539,-0.366610380858247
"PBX1",-0.351170756724611,-0.428790818703347
"RUNX2",0.408500670933532,0.393028202909765
"STAT5A",-0.561571699377299,-0.369080290972709
"TBP",0.500409890514042,0.34742801325396
"TCF21",0.421324655039975,-0.446482826919832
"TFDP1",-0.459032328507713,-0.382084878534012
"ZKSCAN1",-0.379404822562891,-0.358641765744437
