"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"AHR",0.752808988764045,0.51685393258427,0.629213483146067
"AR",0.415730337078652,0.460674157303371,0.387640449438202
"ARID3A",0.410112359550562,0.713483146067416,0.320224719101124
"ARNT",0.662921348314607,0.393258426966292,0.438202247191011
"ARNTL",0.398876404494382,0.387640449438202,0.393258426966292
"ASCL2",0.0224719101123595,0.0112359550561798,0.196629213483146
"ATF1",0.404494382022472,0.52247191011236,0.865168539325843
"ATF2",0.960674157303371,0.949438202247191,0.971910112359551
"ATF3",0.140449438202247,0.0224719101123595,0.117977528089888
"BACH1",0.735955056179775,0.359550561797753,0.769662921348315
"BACH2",0.342696629213483,0.685393258426966,0.49438202247191
"BARX2",0.786516853932584,0.325842696629214,0.747191011235955
"BATF",0.573033707865168,0.775280898876405,0.831460674157303
"BCL11A",0.0730337078651685,0.168539325842697,0.359550561797753
"BCL6",0.668539325842697,0.674157303370786,0.735955056179775
"BHLHE40",0.51123595505618,0.573033707865168,0.50561797752809
"CEBPA",0.646067415730337,0.651685393258427,0.949438202247191
"CEBPD",0.303370786516854,0.348314606741573,0.724719101123595
"CLOCK",0.0280898876404494,0.331460674157303,0.0617977528089888
"CTCF",0.769662921348315,0.342696629213483,0.842696629213483
"E2F2",0.196629213483146,0.398876404494382,0.123595505617978
"E2F3",0.292134831460674,0.241573033707865,0.376404494382022
"E2F4",0.640449438202247,0.578651685393258,0.859550561797753
"E2F6",0.758426966292135,0.893258426966292,0.668539325842697
"E2F7",0.050561797752809,0.0617977528089888,0.0224719101123595
"E2F8",0.348314606741573,0.747191011235955,0.325842696629214
"EBF1",0.438202247191011,0.235955056179775,0.786516853932584
"EGR1",0.915730337078652,0.415730337078652,0.589887640449438
"EGR2",0.651685393258427,0.629213483146067,0.415730337078652
"EHF",0.949438202247191,0.915730337078652,0.966292134831461
"ELF1",0.432584269662921,0.185393258426966,0.0168539325842697
"ELK1",0.707865168539326,0.49438202247191,0.932584269662921
"ELK3",0.0674157303370786,0.129213483146067,0.48314606741573
"ELK4",0.0786516853932584,0.730337078651685,0.617977528089888
"EPAS1",0.617977528089888,0.589887640449438,0.191011235955056
"ESR1",0.179775280898876,0.606741573033708,0.398876404494382
"ESR2",0.387640449438202,0.157303370786517,0.348314606741573
"ESRRA",0.219101123595506,0.179775280898876,0.0674157303370786
"ETS2",0.865168539325843,0.702247191011236,0.455056179775281
"ETV1",0.876404494382023,0.97752808988764,0.533707865168539
"ETV5",0.146067415730337,0.47752808988764,0.202247191011236
"ETV6",0.98876404494382,0.842696629213483,0.98314606741573
"ETV7",0.314606741573034,0.314606741573034,0.314606741573034
"FOS",0.926966292134832,0.696629213483146,0.662921348314607
"FOSL1",0.719101123595506,0.657303370786517,0.601123595505618
"FOSL2",0.578651685393258,0.48876404494382,0.51685393258427
"FOXD2",0.426966292134831,0.735955056179775,0.443820224719101
"FOXH1",0.421348314606742,0.101123595505618,0.0561797752808989
"FOXK1",0.943820224719101,0.679775280898876,0.870786516853933
"FOXM1",0.0561797752808989,0.0786516853932584,0.00561797752808989
"FOXO3",0.337078651685393,0.219101123595506,0.432584269662921
"FOXP1",0.533707865168539,0.780898876404494,0.573033707865168
"FOXP2",0.724719101123595,0.174157303370787,0.657303370786517
"GATA1",0.455056179775281,0.466292134831461,0.0955056179775281
"GATA2",0.51685393258427,0.421348314606742,0.803370786516854
"GATA3",0.466292134831461,0.213483146067416,0.297752808988764
"GATA4",0.359550561797753,0.0561797752808989,0.140449438202247
