"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"AHR",0.48314606741573,0.52247191011236,0.134831460674157
"AR",0.151685393258427,0.106741573033708,0.404494382022472
"ARID3A",0.303370786516854,0.966292134831461,0.213483146067416
"ARNT",0.314606741573034,0.0449438202247191,0.747191011235955
"ARNTL",0.719101123595506,0.769662921348315,0.410112359550562
"ASCL2",0.286516853932584,0.657303370786517,0.292134831460674
"ATF1",0.865168539325843,0.589887640449438,0.955056179775281
"ATF2",0.898876404494382,0.634831460674157,0.98876404494382
"ATF3",0.207865168539326,0.140449438202247,0.691011235955056
"BACH1",0.820224719101124,0.5,0.949438202247191
"BACH2",0.438202247191011,0.196629213483146,0.376404494382022
"BARX2",0.0898876404494382,0.696629213483146,0.556179775280899
"BATF",0.567415730337079,0.848314606741573,0.573033707865168
"BCL11A",0.179775280898876,0.882022471910112,0.353932584269663
"BCL6",0.848314606741573,0.960674157303371,0.921348314606742
"BHLHE40",0.106741573033708,0.601123595505618,0.202247191011236
"CEBPA",0.376404494382022,0.117977528089888,0.207865168539326
"CEBPD",0.0168539325842697,0.174157303370787,0.168539325842697
"CLOCK",0.365168539325843,0.308988764044944,0.0617977528089888
"CTCF",0.971910112359551,0.938202247191011,0.943820224719101
"E2F2",0.213483146067416,0.0617977528089888,0.0168539325842697
"E2F3",0.561797752808989,0.0280898876404494,0.174157303370787
"E2F4",0.601123595505618,0.382022471910112,0.646067415730337
"E2F6",0.741573033707865,0.567415730337079,0.0842696629213483
"E2F7",0.325842696629214,0.146067415730337,0.0730337078651685
"E2F8",0.910112359550562,0.438202247191011,0.050561797752809
"EBF1",0.904494382022472,0.202247191011236,0.780898876404494
"EGR1",0.758426966292135,0.359550561797753,0.595505617977528
"EGR2",0.651685393258427,0.151685393258427,0.157303370786517
"EHF",0.966292134831461,0.679775280898876,0.910112359550562
"ELF1",0.0730337078651685,0.0842696629213483,0.617977528089888
"ELK1",0.617977528089888,0.415730337078652,0.657303370786517
