"","P1_2020Oct","P3_2023Jan"
"AHR",0.345740899074627,0.605966795025913
"ATF1",-0.494856741527669,0.37394261525281
"ATF3",-0.5886292041568,0.400528719185145
"CEBPD",-0.634363229724711,0.496978874644211
"ELK3",-0.513346205896218,0.447205458475437
"ETV1",0.498794659902309,0.785649582682232
"ETV5",0.407659977517779,-0.383987932931789
"ETV6",0.448151779471619,0.751737194427635
"ETV7",-0.483355519608085,-0.603851991304023
"FOS",0.41752352544664,-0.553096701978656
"FOXP2",0.51675073426879,-0.594864075485989
"GATA1",-0.436979759193936,-0.522280990602541
"GATA6",-0.505799570788838,-0.746223599009849
"GTF2I",0.30139452093397,0.467447151242101
"HSF1",-0.39473360418642,0.323942612970976
"JUNB",-0.435787965908066,0.483761351382397
"KLF1",-0.313166604963979,0.536253800907888
"KLF10",-0.338835998813485,0.514350476645453
"KMT2A",-0.417298501539517,0.35589125491239
"MEF2C",0.391641609018184,0.501284010792345
"MXI1",-0.310703843313807,0.627114832244816
"NFAT5",0.414214840590064,0.335347447328313
"NR3C1",-0.361188373587633,-0.478323284668965
"NR5A2",0.359700715534992,0.354305152120972
"RARG",-0.421123907960596,-0.391767389480171
"RBPJ",0.358842291000414,-0.35354986507744
"RUNX1",-0.439584202563407,-0.393580078384648
"SIX5",-0.406280664309307,-0.556646551083258
"SMAD3",0.422315701246466,0.645543836107002
"SNAI2",0.327047246345912,-0.591087640268328
"SPI1",0.357525484432809,-0.486027212512994
"SPIB",0.391112386125508,-0.535120870342589
"SRF",0.460728115614121,0.355815726208036
"STAT1",-0.396062912082198,-0.462764371572201
"TFAP4",-0.324205277741145,0.362537780895473
"TP63",-0.377044224820973,-0.443882195483895
"VDR",0.503595169920918,-0.507401835844956
"ZBTB33",-0.43439198426203,-0.50045319504446
"ZBTB7A",-0.303532248051632,0.558006067761616
"ZEB1",-0.372977126055207,-0.74342903694878
"ZNF143",-0.433625236134057,-0.588670721729025
"ZNF250",-0.438525756778054,0.568655615075421
