"","ND251_34","ND251_HSC","ND251_LMPP","ND251_MPP"
"IRF1",0.337387447500905,0.378298679473103,0.416034375565672,-0.383589688356563
"MAFK",0.480353989045983,0.374254999371666,-0.467639853538623,0.303781606550961
"MZF1",-0.367713551378027,-0.449148581946902,-0.36525708337445,-0.535390777127858
"STAT3",0.303567515133427,0.367438414258714,0.574020996042451,0.656163588239196
"TEAD4",0.329926036810081,-0.302509854288345,0.450750294317799,0.378060612082631
