"","ND251_34","ND251_LMPP"
"ARNT",0.354617649393392,-0.326975426751694
"ARNTL",-0.342514682666479,-0.338338707076569
"BACH2",-0.324986747610147,-0.306833925156154
"CTCFL",-0.308765440439833,-0.30833411913034
"FOXD2",0.314533724522008,-0.316083007938383
"FOXP3",0.354374286328147,0.329411682766414
"GTF2B",-0.33313506452683,0.300957659927644
"HOXA4",0.357101980684434,0.301877535770839
"MYOD1",0.365416885413636,-0.318669726229562
"NFIC",-0.304705043583396,-0.316423570885248
"RXRG",0.307755773437002,0.31495812972061
"STAT4",-0.333675388475261,-0.303273329527913
"ZFP42",0.341465903742447,0.304249186625456
