"","P1_2020Oct","P3_2023Jan"
"ATF1",-0.325754116907541,-0.386111229331337
"CDX2",-0.344098296827226,0.337616906734453
"E2F7",-0.350973172299868,0.304932867674271
"EGR1",-0.361944227932169,-0.315638485674461
"GLIS1",-0.354341142653365,0.330527093489294
"HES1",0.343772518756048,0.365408974655474
"HOXA1",0.370845634641694,-0.417022815080229
"IRF1",0.312847556264127,-0.372498787900633
"MYC",-0.357804930086619,-0.322940993316974
"POU2F2",0.364037831124883,0.3665433447747
"SPIB",0.340069188623398,-0.333504815052261
