"","ND251_34","ND251_MPP"
"AR",-0.383582139761344,-0.312705822099387
"BACH2",0.344431738336091,-0.371045693911352
"GLI2",-0.314032422897635,-0.321071629184778
"HNF1B",0.372882144002375,0.396680802250383
"NFAT5",-0.354807384343939,-0.424735316924984
"STAT4",-0.453590923494313,-0.415556659351171
"ZBTB33",0.362858337449266,0.300921455552986
