"","ND251_34","ND251_LMPP"
"ARID3A",-0.305229561175236,-0.369682807449998
"ATF2",0.329003686485407,0.311426356618395
"E2F1",-0.403887098167938,-0.317812418479023
"E2F7",-0.374553574465138,-0.324055905576979
"ELK3",-0.317126789919336,-0.345196901523935
"ETV4",0.345921510904355,-0.314683300059428
"FOXO3",-0.460351008854201,-0.31024398603406
"FOXP3",0.372318487180327,0.347310828144922
"HINFP",0.333186305965755,0.379934512208382
"KLF5",-0.514193520873094,-0.304559519129918
"MAFF",0.301383874930805,-0.341460345566684
"MZF1",-0.356943003694757,-0.357307407243884
"NFYA",0.402809492732376,0.3580768239169
"NR2C2",-0.37784303041062,-0.442103360549051
"PBX3",0.46395561355914,0.363228234648478
"PPARG",0.395995308495643,-0.316755286928838
"RBPJ",-0.304182454006719,0.311321259249779
"SP2",0.456692669107328,-0.312787079968636
"SPDEF",-0.509461932585951,-0.41084520741246
"TCF12",-0.321848212117465,0.380691003072054
"TEAD4",0.369508289716969,0.357112379569716
"USF2",0.338969358316708,0.347940916862812
"YY1",0.389823040165269,0.31251139726401
"ZEB1",-0.367769888495449,0.390384377832066
"ZFX",-0.431856913644333,0.337261911693038
"ZNF263",0.353765374728438,-0.307637864607226
"ZNF384",-0.347979417780623,0.310707787903633
