"","ND251_34","ND251_LMPP"
"ATF1",0.640588993287243,0.655256420564602
"BACH1",-0.542139283699119,0.41194610127956
"BATF",0.335931912899088,0.720141712766699
"BCL11A",-0.687022325506868,-0.699176138359176
"CLOCK",-0.341927717954642,-0.395510962804822
"CTCF",0.35639013475451,0.49195357788284
"E2F2",-0.580541775086358,-0.579711442930993
"E2F4",-0.627955951404781,-0.730489400810147
"E2F8",0.596341706566406,0.429675415503602
"ESR1",-0.468798895402651,-0.524147715585067
"ESRRA",-0.440340034659235,-0.580957940741724
"ETS2",0.303080826528504,0.616505117087512
"ETV7",0.556557116676314,0.663851974552688
"FOS",-0.563555338648088,-0.723327718409863
"FOSL1",-0.596177753153996,-0.322836920438766
"FOXA1",0.521564568629616,0.571660555488732
"FOXD2",-0.434237803704398,-0.387116935109804
"FOXK1",0.416828540044652,0.726263610916195
"GATA4",0.592923134098895,0.481368485635613
"GLI2",0.327345931565037,-0.36469839035945
"GRHL2",-0.464609454259252,-0.553451242536296
"GTF2B",0.50538351737511,0.428442229430453
"HES1",0.414026950155417,0.441223596283996
"HOXA1",0.307671522075956,0.563848836263971
"HOXA6",0.375843063318056,0.358958659240106
"IRF1",0.639216962099189,0.468377446875503
"KLF4",0.355548794875043,0.341514463101165
"KMT2A",0.387709551088115,0.595228540647649
"MAF",0.534537022839522,0.732643369156908
"MAX",0.369927796780878,0.539688869102101
"MEF2A",-0.647513867679782,-0.657826272353993
"MITF",-0.57413752468761,-0.463582169970992
"NKX2-1",-0.3888327757819,-0.593737772158634
"NRF1",-0.546305713837267,-0.46663658404325
"OTX2",0.356535391725153,0.661432011072606
"PAX6",-0.43948143652583,-0.661588082944195
"PBX1",-0.410343751127527,-0.581800392020116
"POU2F2",-0.403926557038325,-0.371094316259281
"PRDM1",0.390853429680449,0.429381669279474
"RARA",0.385494741832765,0.670750379608269
"RFX2",-0.717107776683921,-0.62745997423726
"RFX5",0.444364084202396,0.388845749603834
"SMAD3",-0.305941382118693,-0.501368835852925
"SP1",-0.508582047104914,-0.584372342584122
"SP4",-0.35465711842159,0.457157790099937
"STAT2",0.576675926204293,0.696829368880303
"STAT3",0.634476695017609,0.49231655876775
"TBP",-0.641246245124708,-0.707800006306211
"TCF21",-0.569973970925118,-0.670275531499244
"TCF4",0.497994108314079,0.790938691365737
"TCF7L2",0.545833988229634,0.800430492120569
"TFAP2A",-0.337605963531054,-0.58719910703267
"TFDP1",-0.541497851927764,-0.718593995694089
"TP73",0.344004461178489,0.387893980687279
"VDR",0.471452351945586,0.337274938143925
"XBP1",0.414235487390499,0.527277819682744
"ZFX",0.365397505122208,0.436304604203844
