"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ARNTL",0.538332614441472,0.513095269761404,0.543080862181223
"BCL6",-0.497665285896107,0.321632013645357,-0.375900627611884
"CEBPD",-0.465252876340436,0.359393195476466,-0.448765744598261
"E2F6",0.374864306910041,0.332391278721532,0.442930494024155
"E2F8",-0.50256321755054,-0.382546728718365,-0.524704019724249
"ELF1",-0.360947210736323,-0.447553977487441,-0.529429900217472
"ETS2",-0.388129305240556,-0.533334282479115,0.318033664472059
"GATA2",-0.459918735599373,0.369864095398009,-0.376340076568437
"GATA4",0.346607704658506,0.431628658221972,0.432910963939274
"LHX2",0.389059625007394,0.351825202008231,0.345525575784771
"MITF",0.405384687852625,0.526047811372288,0.429448063510091
"RARA",-0.347992960741509,0.349183985701729,-0.522205626640725
"RXRG",-0.405552910121888,0.400482470820715,-0.30144270422494
"SPDEF",0.46789490009551,0.507017477048696,0.439090732229496
"TBX21",0.391786535969824,0.565223278007305,-0.383365345981627
"TFAP4",-0.502608333915541,0.404732218964569,0.354051722006524
"USF1",0.372755580329975,0.515591123405903,0.363195755520612
"VEZF1",0.306823302482691,-0.376291193178201,-0.50487350772417
