"","ND251_34","ND251_LMPP"
"CDX2",0.314812150915514,-0.374727600029063
"CTCF",0.342458372460616,0.390485054630821
"E2F3",0.315530627273569,0.411048009621261
"E2F6",0.322572847448408,-0.370067695445714
"E2F8",0.309588439037715,0.411779899883398
"ETS2",0.366191129594511,0.377590892833872
"IRF2",0.331907280773594,0.384494619260537
"IRF4",-0.326804514815788,-0.381981614024974
"JUN",0.368029795544883,0.320097681934198
"JUND",0.395792643512835,0.390873831814207
"KLF1",-0.309687787471995,-0.403861516980988
"KLF9",-0.307656183982586,0.385588604630839
"MAFF",0.315798436096411,-0.351105869246308
"MYBL2",-0.318704017841008,-0.385743852207586
"NFE2",-0.322392868400799,-0.404306331617488
"RUNX1",-0.342645550670129,-0.39782856965851
"RUNX2",-0.312049112576623,-0.380902530789705
"RXRG",0.315903543860214,0.403592654394496
"STAT4",-0.306476961262653,-0.338846732772295
"STAT5A",0.326741162191029,0.380499185486692
"TFAP2A",-0.324415832895923,-0.365749942231506
"ZBTB7B",0.352352900581961,-0.362997532162123
"ZNF143",-0.340916311980703,-0.352188132232748
"ZNF263",0.317935147349623,-0.379925678441682
