"","ND251_34","ND251_LMPP"
"ARNT",-0.323441114111157,0.506794665356946
"ARNTL",-0.387850003699647,-0.407906185031393
"CDX2",-0.415961797484522,-0.445901974903243
"E2F8",0.405318471172742,0.438791741261098
"EPAS1",0.416890654849384,0.345549795586631
"ESR1",-0.371526721361979,-0.436836956753041
"MAX",0.387401123575725,0.522500894566866
"MITF",-0.35955838745549,-0.432820266897509
"NFATC1",0.402702257197476,0.333359132773027
"NR2F2",0.430765377233974,-0.543231458472608
"ONECUT1",-0.398746163093275,-0.55985443600443
"POU2F2",-0.327875833407732,-0.458143045726253
"SRF",0.464859985923527,0.312318723868683
"STAT5B",-0.432658245226414,-0.386687768817682
"TCF3",0.378461378457142,0.331053067853027
"TCF4",-0.414125715531855,0.421231089325043
"VDR",-0.396415231365441,-0.348139899368898
