"","ND251_34","ND251_HSC","ND251_MPP"
"AR",-0.516955982204814,-0.371779910960507,-0.324517570399607
"GATA2",0.559059974048858,0.601531923248246,0.38260286099472
"GMEB1",0.325701578353352,0.355208417775909,-0.434074770238057
"HEY1",0.311892283279053,0.795699428713072,-0.391605397895184
"HOXA1",0.694375943010142,0.347988004826715,0.476306737217012
"HOXA6",0.325998596290966,0.381440070552079,0.458293003872413
"HSF1",0.588639086488182,0.684015696556114,0.532865145278609
"KMT2A",-0.359966879409067,-0.362465491916022,-0.45877157961924
"LHX2",0.434093584928604,0.357745699809558,0.483347197222576
"PAX6",0.611782187243868,0.579078001553804,0.46075310911224
"POU2F1",-0.338328748832697,0.500881081953896,-0.425748514414796
"RARG",-0.392985656671683,-0.313631023915442,-0.58496317717953
"ZBTB33",0.400681955565436,0.639541702703798,0.556980468393979
