"","P1_2020Oct","P3_2023Jan"
"ELK4",-0.429610932722221,-0.301341238340572
"HNF4G",0.412804835571413,0.435740935465627
"RUNX3",0.36831333200309,0.399625131619566
"SOX17",-0.354876573169957,-0.397838151741766
"TCF12",-0.407446369813184,0.355514944109663
"ZKSCAN1",-0.424577222464491,-0.332096102553233
