"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ESR1",0.601755836907886,0.646526854528512,0.423522633199603
"ETV6",0.456173793496868,0.653507835314758,0.316016740221762
"HNF1B",-0.356298378245316,0.506966290160537,0.431798752707999
"MNT",-0.485523826455219,-0.352888956517196,-0.317558267615778
"NR5A2",-0.312143700710136,0.531820204907852,-0.368352300623055
"PAX5",-0.700130882125997,0.42720503828545,-0.344959286815694
"TCF7L2",-0.45603474849244,0.656512815909933,0.401357027471152
"USF1",0.542397338265468,0.539089939698528,0.470104787552859
