"","P1_2020Oct","P2_2021Mar"
"ASCL2",-0.307456755843336,-0.380829848774027
"ATF3",0.410850322229557,0.475337057212962
"EGR2",0.369367013634773,0.324172407653033
"ETS2",0.374277013359041,0.579395366218549
"ETV4",-0.422978659210801,-0.402618860450625
"FOXA1",0.494088508540619,0.357598254255393
"FOXK1",0.459657745004329,0.311297355787854
"FOXP1",0.405778281261523,-0.422574589765467
"GTF2I",-0.319438805590625,-0.346111688375675
"HOXB13",-0.399457172372802,-0.377451800618925
"IRF1",0.346170359475247,0.324046181654354
"JUND",0.300298433861828,0.340984508524603
"MYB",-0.437561620958708,0.392791264839249
"PAX6",-0.424703348189577,-0.30368773129611
"SETDB1",-0.458242134694216,0.440793208908023
"SP4",0.490205520217806,-0.305653250418385
"SREBF1",-0.561784238887221,-0.369012690993009
"TCF7L2",-0.620866276822205,-0.323589363754376
"TFDP1",-0.350479456253887,-0.433940940408348
