"","ND251_34","ND251_HSC","ND251_MPP"
"BATF",-0.415753478858686,-0.345003556513262,-0.341923556769058
"CEBPA",-0.42743414984552,-0.451125295145649,-0.380711732676719
"CEBPB",-0.357664248294846,-0.363482021266967,-0.369756497893845
"E2F3",0.307271310444059,0.347877323189926,0.474437306691883
"HNF1B",0.365437180672853,0.556803485060833,0.55820011561024
"HNF4A",0.308875339329154,0.300479907284658,0.64792671932326
"HOXB13",0.669418193090869,0.427491146668495,0.317468491357595
"MYC",-0.471880930511665,0.47022785660419,-0.320423624013084
"RARG",-0.376461501708543,-0.30899333698877,-0.423011595292069
"SPIB",-0.467241283102527,-0.305205570621797,-0.504590197838702
"SRF",0.347974833013086,0.388376050491458,0.313966188203102
