"","P1_2020Oct","P3_2023Jan"
"E2F6",0.456027982899339,0.447606290040769
"EBF1",-0.350582977069569,0.307501456027956
"ETV4",-0.310510687912942,-0.412987769365172
"ETV6",-0.497754372328022,0.426313337216075
"GLI2",-0.426495919160513,-0.403331391962726
"HNF4A",-0.467872522347454,-0.403878858474083
"HNF4G",-0.424155460551885,-0.361887012230635
"MEF2A",-0.39682394092499,0.335131042516016
"MNT",0.376725223474543,0.385556202679091
"MYB",0.443519626894676,0.355235876528829
"PGR",0.304293820443063,-0.435247524752475
"PRDM1",-0.642557326078508,0.333838089691322
"RARG",0.418701127089001,-0.51290623179965
"TCF4",0.504129032258064,-0.326138613861386
"TP63",0.384768752429071,-0.372731508444962
"TP73",-0.390446949086669,-0.523482818870122
"VEZF1",0.359365720948309,-0.417460687245195
"ZBTB33",-0.540867469879518,0.378567268491555
"ZNF384",0.364402642829382,-0.516249271986022
