"","P1_2020Oct","P3_2023Jan"
"BATF",-0.384373488147073,-0.382551594746717
"CEBPD",-0.360828898564748,0.403189493433396
"FOXD2",0.369053378487341,-0.368667917448405
"FOXO3",0.337123044670214,-0.38874296435272
"GATA1",-0.35921625544267,-0.387992495309568
"HINFP",0.300112885018545,0.488180112570356
"IRF3",-0.358974358974359,-0.424765478424015
"JUN",0.380825673278503,0.449906191369606
"KLF4",0.30503144654088,0.347842401500938
"MEF2A",-0.355829704886309,-0.431144465290807
"MEIS1",0.334623447830995,0.522514071294559
"NFYB",-0.359780680535397,0.350656660412758
"PAX6",-0.376713433317207,-0.385741088180112
"RARG",-0.382035155620061,0.324953095684803
"RUNX1",-0.324947589098532,0.380863039399625
"SPDEF",-0.332768908240606,-0.391181988742964
"TEAD4",-0.345347524592808,-0.367542213883677
"ZFX",0.342767295597484,-0.323827392120075
"ZNF143",0.336074826640864,0.315572232645403
