"","ND251_34","ND251_LMPP"
"ESR1",-0.562850816655164,-0.445480710354792
"ETV7",0.69322521279043,0.39124920966347
"GATA2",0.441893834828617,0.42028648705018
"GRHL2",-0.308468484011962,-0.414903069508328
"GTF2B",0.360165056360709,0.304202661861902
"HOXA6",0.368725557855993,0.395826897756297
"HSF2",0.408408097538532,0.557351034807953
"LHX2",-0.301394639981596,0.386598507488084
"MEF2C",0.363624338624339,0.456792422574705
"NANOG",0.652912928456407,0.373943712133904
"RELA",0.507464918334483,0.353533260107638
