"","ND251_34","ND251_LMPP"
"CEBPA",-0.527066157887381,-0.345363960823025
"EGR1",0.519129627128978,0.320815368735923
"GATA1",0.464255418265717,-0.313521030225907
"GLIS1",-0.553156064978319,-0.30246657430965
"HSF1",-0.412271141798179,-0.320711540842108
"MEIS1",0.454849479095161,-0.341720207582202
"NFYA",0.332396861045948,0.305967407804399
"PAX5",0.531707303048273,0.317878756041399
"SPDEF",-0.455111154565818,-0.345826229377088
"USF1",0.530936654409414,0.327742722438512
"USF2",0.456344767498918,0.335784901850637
