"","ND251_34","ND251_HSC","ND251_MPP"
"ASCL1",0.539619954962426,0.379126066892467,-0.526016137334045
"ETS2",-0.482331975400664,-0.484985586060732,-0.467517374095503
"FOSL1",0.636681066505657,0.75620323759053,0.381477561203348
"FOXM1",-0.563283574329447,-0.543575391729108,-0.374783100184279
"FOXP1",-0.566837906842153,-0.449498227819158,-0.33613187868795
"GTF2I",-0.80370281865482,0.761906908017451,0.319135191557637
"HES1",0.589748826632588,0.815290718736152,0.361988540227239
"JUN",-0.74884891277294,-0.391331810688582,0.451579012688206
"JUNB",0.65017313658463,0.442498190459,0.565447950866271
"MAF",-0.439037865635598,-0.701194966413162,-0.353280622389004
"NKX2-1",0.39153810244065,0.386450703556363,0.376521671098332
"NRF1",0.46596154007772,0.381827549059107,-0.357942441531188
"ONECUT1",-0.331541817460668,-0.454715880860164,0.432539341735833
"SPIB",-0.306631257013815,-0.49988014947699,0.412971856871323
"STAT2",-0.596968071621991,-0.401553520448296,-0.304870276786436
"VEZF1",-0.496144612358903,0.446549713796053,0.488682464664818
"ZFP42",0.471383080184472,0.377581588847748,0.328954044144349
