"","ND251_34","ND251_HSC","ND251_MPP"
"AR",-0.702635388777412,-0.396898447908879,-0.50609772042065
"BACH2",-0.460635531669633,-0.375926715749797,0.332718298230328
"DUX4",-0.696312367096069,-0.342187163332327,-0.657371296731201
"EPAS1",0.614236571911551,-0.300734523067475,-0.786794315724615
"FOXH1",-0.679043133906991,-0.4867707948128,0.337399887723739
"HNF1B",0.619610762320265,0.635218226077519,0.637207073023735
"KMT2A",-0.647928272532462,-0.316831611452937,-0.67286205081048
"MYC",-0.665512522744326,0.474564426365014,-0.668598634376093
"MZF1",0.676851875496498,0.304457414646954,0.421488399994469
"NANOG",-0.334272123285805,-0.328839384265039,-0.53651246198659
"NFYB",-0.429569812950659,0.414857884360966,0.635136832186285
"POU2F2",0.357994165169613,-0.304712204038497,-0.440649170757583
"SIX5",0.351431730550954,0.384456095802861,0.550459304892224
"SRF",0.366125384561742,0.394208164257327,0.728147289967577
"STAT4",-0.705107642372229,-0.349140929926664,-0.62119063886987
"TBP",-0.339486285046944,0.422038742996636,-0.608143801825637
"THAP1",0.606232619396628,0.515566124915014,0.485290890579376
"ZBTB7A",0.305902950281871,0.424828619557933,0.645923910738745
