"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"CEBPA",0.346281774819889,-0.400522002343051,0.333069828722003
"ESRRA",0.321204668761213,-0.409313613689783,0.323715415019763
"FOXM1",0.690225169975143,-0.603919594021092,-0.442028985507246
"GLI2",0.472393009147123,-0.524978250470227,-0.380105401844532
"HINFP",0.594795089523557,-0.342369156455812,-0.346640316205534
"HNF4G",0.632894551300806,0.331150694060243,0.439130434782609
"HSF2",-0.751103675037203,0.421218920721816,0.380500658761528
"JUNB",-0.745136775203306,0.497916571793567,0.347430830039526
"NR2F2",0.686919184932038,-0.410595723677848,-0.576021080368906
"NRF1",0.357731771798449,-0.444388479791849,0.609090909090909
"PGR",0.457999879142385,0.600119053699328,0.309881422924901
"RXRG",0.793073558328332,0.489949174010591,0.570750988142292
"SETDB1",-0.429576471149834,0.31571958456103,-0.358102766798419
"STAT4",-0.372366803147805,0.403452539458628,0.332411067193676
"TFDP1",-0.310681960270354,-0.579513714605424,0.5266139657444
"YY1",0.56500090724484,-0.326892257314169,-0.552437417654809
