"","P1_2020Oct","P2_2021Mar"
"BARX2",-0.376672916822921,0.36009600960096
"BATF",-0.340277506937674,-0.304278427842784
"BCL6",0.373096827420686,-0.336357635763576
"CTCF",0.370521263031576,-0.384122412241224
"EGR1",-0.332121803045076,0.421446144614461
"EPAS1",-0.373126828170704,-0.301326132613261
"ETV4",-0.326919672991825,0.348598859885989
"FOXO3",-0.396117902947574,0.456105610561056
"FOXP2",0.338541963549089,-0.331221122112211
"GATA3",-0.385580139503488,0.326432643264326
"GATA4",0.371515787894697,-0.390531053105311
"GLI2",-0.314982374559364,0.482076207620762
"RFX2",0.311290782269557,-0.305970597059706
"TBP",0.342473561839046,-0.316615661566157
"TCF4",-0.365868146703668,0.351707170717072
