"","ND251_34","ND251_LMPP"
"BCL6",-0.399870691264067,-0.309501418210785
"LHX2",0.35952598855996,0.348361809766789
"MYC",0.319127827921966,0.346899590740559
"TFAP4",0.332984124385335,0.440846776774631
"ZNF143",0.311996539541513,0.369793103628563
