"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ARID3A",0.344661308840413,-0.31670398255966,0.324193548387097
"FOXO3",0.321365201962217,-0.336525821130553,0.378629032258065
"GRHL2",0.378895731134537,-0.359688419011147,0.479435483870968
"IRF1",-0.332303517378144,0.31603583069772,-0.393548387096774
"KMT2A",0.320446717461643,-0.340089297727568,0.362096774193548
"MAX",-0.339651393382737,0.361470157309655,-0.393548387096774
"PBX3",-0.363030998851894,-0.513808781832023,-0.439112903225806
"RELA",0.390794280346519,-0.418708500149199,-0.429032258064516
"TEAD4",0.442020665901263,-0.314922244261153,0.52258064516129
"ZNF263",-0.48498069095084,0.400668399876814,-0.445564516129032
"ZNF76",0.330216052604112,-0.399332096152933,0.708064516129032
