"","ND251_34","ND251_LMPP"
"CLOCK",-0.385788845635195,-0.340789725636037
"EBF1",0.462037929049497,0.668551319354217
"ELK1",0.302100616844787,-0.605417406925122
"FOXK1",-0.393391899510116,-0.320285009923909
"GMEB1",-0.330534428007882,-0.670989186837694
"IRF3",0.443634167778886,-0.366862740873231
"JUNB",0.520001150288828,0.503931299583769
"KLF10",-0.370473465552808,-0.517871035043991
"LHX2",0.535943408489495,0.49215302473499
"POU2F1",0.387514198254314,0.478759280843079
"TP63",0.411700766386676,0.318263486190148
"TP73",-0.343854150227487,0.388810449837872
