"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"ATF1",-0.504386418867593,0.5638701230042,-0.338902069815053
"ATF2",-0.300054474637517,-0.546696088336298,-0.411307694309577
"ETS2",-0.380986838322302,-0.47065693371324,-0.303122088926376
"FOS",0.693311725060452,0.851916313941689,0.481353564155058
"FOXA1",-0.613807807426104,-0.78718994344156,-0.356016797145046
"FOXP1",-0.498290706929476,0.831777654214835,-0.405685051528505
"FOXP2",0.537090872774484,-0.392708319818097,-0.429372883007204
"GATA2",0.565908863931435,0.654440395560558,0.334401700133726
"GRHL2",0.681075510926704,0.735544971244006,0.488603522115485
"HSF1",0.47066086814414,0.367830324339209,0.529680856246013
"JUNB",0.681205039509244,0.539464998118685,0.412739992579682
"KLF4",-0.473985636853908,-0.415767522122142,-0.337455808400975
"MAX",-0.306834448550218,-0.520585815539206,-0.350816902310709
"NFYB",-0.708414818311952,-0.32410175299773,-0.51198413106204
"SNAI2",0.400561694040172,0.589724029595297,0.412245376981532
"SP1",-0.371852046884505,0.808297792483759,0.303447678748262
"SP2",0.531474537646514,0.305076097774948,0.461655037942383
"TCF12",-0.340419273126753,-0.397913491724926,-0.462590985647823
"TCF21",0.402223775758181,-0.747665465236673,0.331303500361674
"ZFX",-0.322821544113864,0.561351793992878,-0.352644906405229
