"","ND251_34","ND251_LMPP"
"ARNT",0.676209653360001,-0.416175560136583
"ATF3",0.610954833042222,-0.332324620754732
"BACH2",0.359062542459362,-0.313568899493459
"BATF",-0.663985697022326,-0.400757076363328
"BCL11A",0.636666549248604,0.386843199847355
"BCL6",-0.681947810234109,-0.365374775541019
"BHLHE40",0.407489653417443,0.351554856956711
"CEBPA",-0.704890373311067,-0.493091680632061
"EGR1",0.749326223060798,0.373842157493422
"EGR2",0.444712189953093,-0.377172874720664
"EPAS1",0.556340979656358,-0.385128667179929
"ESR1",0.527858672546341,0.374393019442983
"ETV7",-0.526150596784266,-0.478585059493776
"FOXG1",0.653107497345678,-0.493150639887731
"FOXP2",-0.692866267588651,-0.791136660321082
"FOXP3",0.553774552690614,0.444033795651661
"GATA1",0.686912444582968,-0.334550204820712
"GATA4",-0.440707988776848,-0.324234680354034
"GLIS1",-0.665637699590191,-0.57540650219135
"GMEB1",0.489462912254923,0.401591088469169
"GMEB2",-0.735273417927365,0.310885980793116
"HEY1",-0.734632170629482,-0.330629514873995
"HNF1B",0.417545446245684,0.358106463092052
"HOXB13",-0.632709794621306,-0.414472742349065
"HOXC6",0.543431205020273,-0.312553070085996
"IRF3",-0.604451780288128,0.519975855598265
"KLF9",0.541158083993471,0.3220062302832
"KMT2A",-0.491208370146471,-0.379608542832608
"MAFF",-0.664588124416525,-0.358449172785705
"MEIS1",0.64507033950898,-0.562946360114494
"MYC",-0.529489108501049,0.369552581299917
"MZF1",-0.754379999410708,-0.541587398513973
"NFATC1",-0.674833703440552,-0.346573982933127
"ONECUT1",0.740397645213589,-0.450464825890992
"PAX5",0.750523888978145,0.375826440048957
"RARA",-0.665813108043872,-0.337018931839869
"RARG",-0.644430529985307,-0.348228243375328
"RUNX3",-0.389124963426719,0.438889583756919
"SPDEF",-0.421423123291404,-0.422921154648772
"SPIB",0.41052623255002,-0.394781404850649
"SREBF1",0.319617206994279,-0.609721554010719
"STAT2",-0.66813511339383,-0.307946886362099
"STAT4",-0.375496301685384,-0.538444382897834
"TBX21",0.300857129095667,-0.611648680033034
"TFDP1",0.581005996237495,0.352579375899401
"TP73",-0.336311203352401,-0.628217837416249
"USF1",0.734497019853695,0.504040387775288
"USF2",0.570237067400846,0.553680641046497
"ZBTB7B",0.455383350143428,-0.349551892217238
"ZEB1",-0.726002649818058,0.364734213248106
"ZKSCAN1",-0.613009412389028,-0.300643646810992
"ZNF250",-0.734133262978438,-0.381224688672143
