"","P1_2020Oct","P3_2023Jan"
"AHR",0.702247191011236,0.651685393258427
"AR",0.241573033707865,0.314606741573034
"ARID3A",0.213483146067416,0.49438202247191
"ARNT",0.460674157303371,0.719101123595506
"ARNTL",0.303370786516854,0.0337078651685393
"ASCL2",0.0337078651685393,0.342696629213483
"ATF1",0.707865168539326,0.713483146067416
"ATF2",0.910112359550562,0.825842696629214
"ATF3",0.151685393258427,0.224719101123595
"BACH1",0.117977528089888,0.308988764044944
"BACH2",0.634831460674157,0.0898876404494382
"BARX2",0.348314606741573,0.0561797752808989
"BATF",0.471910112359551,0.679775280898876
"BCL11A",0.0168539325842697,0.426966292134831
"BCL6",0.275280898876405,0.893258426966292
"BHLHE40",0.0224719101123595,0.949438202247191
"CEBPA",0.584269662921348,0.870786516853933
"CEBPD",0.314606741573034,0.617977528089888
"CLOCK",0.0955056179775281,0.0674157303370786
"CTCF",0.106741573033708,0.960674157303371
"E2F2",0.668539325842697,0.449438202247191
"E2F3",0.224719101123595,0.865168539325843
"E2F4",0.191011235955056,0.247191011235955
"E2F6",0.955056179775281,0.955056179775281
"E2F7",0.269662921348315,0.393258426966292
"E2F8",0.595505617977528,0.623595505617977
"EBF1",0.556179775280899,0.573033707865168
"EGR1",0.370786516853933,0.331460674157303
"EGR2",0.533707865168539,0.213483146067416
"EHF",0.97752808988764,0.460674157303371
"ELF1",0.48314606741573,0.898876404494382
"ELK1",0.966292134831461,0.876404494382023
"ELK3",0.0112359550561798,0.325842696629214
"ELK4",0.264044943820225,0.191011235955056
"EPAS1",0.803370786516854,0.162921348314607
"ESR1",0.286516853932584,0.410112359550562
"ESR2",0.949438202247191,0.219101123595506
"ESRRA",0.230337078651685,0.0168539325842697
"ETS2",0.876404494382023,0.5
"ETV1",0.331460674157303,0.702247191011236
"ETV5",0.646067415730337,0.337078651685393
"ETV6",0.99438202247191,0.99438202247191
"ETV7",0.123595505617978,0.0842696629213483
"FOS",0.971910112359551,0.101123595505618
"FOSL1",0.50561797752809,0.848314606741573
"FOSL2",0.162921348314607,0.258426966292135
"FOXD2",0.387640449438202,0.292134831460674
"FOXH1",0.426966292134831,0.387640449438202
"FOXK1",0.938202247191011,0.235955056179775
"FOXM1",0.0786516853932584,0.730337078651685
"FOXO3",0.196629213483146,0.404494382022472
"FOXP1",0.640449438202247,0.52247191011236
"FOXP2",0.174157303370787,0.348314606741573
"GATA1",0.308988764044944,0.174157303370787
"GATA2",0.438202247191011,0.938202247191011
"GATA3",0.0730337078651685,0.691011235955056
"GATA4",0.0898876404494382,0.398876404494382
"GLI2",0.207865168539326,0.0224719101123595
"GLIS1",0.758426966292135,0.657303370786517
"GMEB1",0.769662921348315,0.561797752808989
"GMEB2",0.129213483146067,0.241573033707865
"GRHL2",0.775280898876405,0.421348314606742
"GTF2B",0.98876404494382,0.98876404494382
"GTF2I",0.887640449438202,0.438202247191011
"HEY1",0.797752808988764,0.707865168539326
"HIF1A",0.550561797752809,0.882022471910112
"HINFP",0.837078651685393,0.286516853932584
"HNF1B",0.252808988764045,0.831460674157303
"HNF4A",0.747191011235955,0.179775280898876
"HNF4G",0.52247191011236,0.117977528089888
"HOXA1",0.943820224719101,0.353932584269663
"HOXA4",0.297752808988764,0.932584269662921
"HOXB13",0.893258426966292,0.578651685393258
"HOXC6",0.780898876404494,0.297752808988764
"HSF1",0.848314606741573,0.252808988764045
